date,open,high,low,close,volume,amount,change_pct
2025-11-12,17.59,17.59,16.9,16.98,11096649,190158239.35,-3.6322
2025-11-13,16.92,17.12,16.85,17.09,7624489,129678045.83,0.6478
2025-11-14,16.99,17.4,16.85,17.08,8122794,139241206.32,-0.0585
2025-11-17,17.01,17.18,16.87,17.01,6054074,102843871.89,-0.4098
2025-11-18,16.91,17.0,16.71,16.81,6227175,104878993.96,-1.1758
2025-11-19,16.81,16.82,16.44,16.56,7559483,125421120.6,-1.4872
2025-11-20,16.66,16.74,16.3,16.35,5706724,93881330.39,-1.2681
2025-11-21,16.19,16.35,15.9,15.96,11008372,177132624.91,-2.3853
2025-11-24,16.01,16.14,15.78,15.97,9560112,152548372.92,0.0627
2025-11-25,16.1,16.48,16.06,16.15,7145956,116191963.88,1.1271
2025-11-26,16.15,16.56,16.04,16.25,10587710,172407006.04,0.6192
2025-11-27,16.06,16.28,16.0,16.0,6774513,109241862.98,-1.5385
2025-11-28,16.01,16.19,15.89,16.04,7739352,124280117.44,0.25
2025-12-01,16.01,16.29,15.91,16.2,8192472,132425590.47,0.9975
2025-12-02,16.16,16.17,15.57,15.63,14099100,222197470.5,-3.5185
2025-12-03,15.66,15.75,15.35,15.48,8003518,123862896.51,-0.9597
2025-12-04,15.85,15.95,15.46,15.58,13055548,204710559.67,0.646
2025-12-05,15.6,16.38,15.52,16.34,15999550,256064720.21,4.878
2025-12-08,16.39,16.51,16.23,16.24,12496121,203886377.43,-0.612
2025-12-09,16.16,16.3,15.87,15.9,10031362,160736923.56,-2.0936
2025-12-10,15.92,15.94,15.64,15.87,8498608,134106524.81,-0.1887
2025-12-11,15.93,15.95,15.46,15.47,8450935,131923948.52,-2.5205
2025-12-12,15.46,15.54,15.21,15.4,8292062,127627237.1,-0.4525
2025-12-15,15.33,15.33,14.87,14.95,12265950,184694216.96,-2.9221
2025-12-16,14.91,14.97,14.55,14.64,9155655,134431575.76,-2.0736
2025-12-17,14.6,14.97,14.54,14.95,9064670,133630758.4,2.1175
2025-12-18,14.78,15.01,14.72,14.75,6664301,98958525.85,-1.3378
2025-12-19,14.74,15.15,14.7,15.07,8222201,123757701.63,2.1695
2025-12-22,15.17,15.43,15.16,15.34,7945566,121700483.1,1.7916
2025-12-23,15.36,15.36,14.91,14.92,8422444,127042475.7,-2.7379
2025-12-24,14.92,15.08,14.86,14.95,7871300,117941306.01,0.2011
2025-12-25,15.06,15.42,15.0,15.18,22340300,340719905.0,1.5385
2025-12-26,15.21,15.7,15.1,15.34,29858865,457551442.7,1.054
2025-12-29,15.71,15.72,15.25,15.59,29113514,453015691.4,1.6297
2025-12-30,15.89,17.15,15.89,17.15,35707898,599731079.79,10.0064
2025-12-31,18.58,18.58,17.52,17.74,107266798,1920942373.35,3.4402
