date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-17,85.85,84.7,86.65,84.3,11818445,1007062016.0,2.74,-1.17,-1.0,0.42
2025-10-20,86.0,85.7,86.25,85.05,6137299,525334320.0,1.42,1.18,1.0,0.22
2025-10-21,85.95,87.5,88.4,85.7,13338182,1170530480.0,3.15,2.1,1.8,0.48
2025-10-22,87.5,87.5,88.05,86.65,6593377,576947344.0,1.6,0.0,0.0,0.23
2025-10-23,87.3,88.1,88.1,86.8,7908817,693138080.0,1.49,0.69,0.6,0.28
2025-10-24,88.3,88.3,89.3,87.7,6170497,544942528.0,1.82,0.23,0.2,0.22
2025-10-27,89.1,87.8,89.1,86.9,6492916,570288304.0,2.49,-0.57,-0.5,0.23
2025-10-28,88.0,84.05,88.2,84.0,21261168,1803620064.0,4.78,-4.27,-3.75,0.76
2025-10-30,80.85,81.7,82.6,80.85,23961636,1957755600.0,2.08,-2.8,-2.35,0.85
2025-10-31,80.7,81.0,82.4,80.7,8509616,694122288.0,2.08,-0.86,-0.7,0.3
2025-11-03,80.9,81.35,82.0,80.9,6827730,556101024.0,1.36,0.43,0.35,0.24
2025-11-04,80.9,79.6,81.55,79.0,11516466,921018752.0,3.13,-2.15,-1.75,0.41
2025-11-05,78.8,79.85,80.0,78.35,6790508,539635264.0,2.07,0.31,0.25,0.24
2025-11-06,80.0,80.75,81.0,79.3,7979535,640399328.0,2.13,1.13,0.9,0.28
2025-11-07,80.05,80.5,80.9,79.9,6982403,562033440.0,1.24,-0.31,-0.25,0.25
2025-11-10,80.55,82.85,83.7,80.55,15839591,1300210704.0,3.91,2.92,2.35,0.56
2025-11-11,83.25,82.25,83.6,81.65,6951060,571774400.0,2.35,-0.72,-0.6,0.25
2025-11-12,82.65,82.9,83.85,82.2,7436282,618968416.0,2.01,0.79,0.65,0.26
2025-11-13,82.9,83.9,84.5,82.9,7944924,664685072.0,1.93,1.21,1.0,0.28
2025-11-14,83.0,82.1,84.3,81.8,6043568,499398336.0,2.98,-2.15,-1.8,0.22
2025-11-17,81.8,80.8,82.1,80.2,6616066,535079248.0,2.31,-1.58,-1.3,0.24
2025-11-18,80.8,80.1,80.8,79.55,6309770,504993264.0,1.55,-0.87,-0.7,0.22
2025-11-19,80.9,81.4,82.2,80.9,8510837,694514656.0,1.62,1.62,1.3,0.3
2025-11-20,81.95,83.15,83.6,81.85,11493848,951159248.0,2.15,2.15,1.75,0.41
2025-11-21,82.3,82.0,83.2,81.4,7542364,620587472.0,2.16,-1.38,-1.15,0.27
2025-11-24,82.45,83.6,83.75,82.1,12684748,1054883968.0,2.01,1.95,1.6,0.45
2025-11-25,83.6,82.9,83.9,82.5,4001612,331939696.0,1.67,-0.84,-0.7,0.14
2025-11-26,83.85,84.25,84.95,83.5,6656918,561285024.0,1.75,1.63,1.35,0.24
2025-11-27,84.25,85.65,86.1,83.65,9713484,829189232.0,2.91,1.66,1.4,0.35
2025-11-28,86.0,84.85,86.2,84.4,4226487,358925376.0,2.1,-0.93,-0.8,0.15
2025-12-01,84.85,84.1,85.5,83.7,6130246,516021440.0,2.12,-0.88,-0.75,0.22
2025-12-02,85.1,86.0,86.0,84.4,7292442,625328576.0,1.9,2.26,1.9,0.26
2025-12-03,85.2,84.5,85.5,84.05,5485785,463618144.0,1.69,-1.74,-1.5,0.2
2025-12-04,85.45,83.7,85.45,83.5,4701569,394047456.0,2.31,-0.95,-0.8,0.17
2025-12-05,83.7,83.5,83.95,82.45,6686500,556511344.0,1.79,-0.24,-0.2,0.24
2025-12-08,83.75,81.25,84.0,81.1,9713751,794375664.0,3.47,-2.69,-2.25,0.35
2025-12-09,81.1,80.2,81.55,80.0,6934332,557820688.0,1.91,-1.29,-1.05,0.25
2025-12-10,80.0,81.45,81.5,79.5,7083889,571783872.0,2.49,1.56,1.25,0.25
2025-12-11,81.5,80.4,81.85,79.85,7217036,579619920.0,2.46,-1.29,-1.05,0.26
2025-12-12,81.5,81.8,82.3,80.85,6399588,522974336.0,1.8,1.74,1.4,0.23
2025-12-15,81.4,82.1,83.4,80.9,9432052,779620720.0,3.06,0.37,0.3,0.34
2025-12-16,81.95,81.65,82.6,80.75,9917977,808548048.0,2.25,-0.55,-0.45,0.35
2025-12-17,81.7,83.0,83.25,81.4,5753571,476165808.0,2.27,1.65,1.35,0.21
2025-12-18,83.0,82.0,83.0,81.05,4512170,369770144.0,2.35,-1.2,-1.0,0.16
2025-12-19,82.4,81.5,82.7,80.9,5298265,431529248.0,2.2,-0.61,-0.5,0.19
2025-12-22,82.0,82.25,82.25,80.6,6952873,566185328.0,2.02,0.92,0.75,0.25
2025-12-23,82.8,82.25,82.85,81.3,3662888,300931616.0,1.88,0.0,0.0,0.13
2025-12-24,82.0,81.7,82.0,81.45,2596410,212189701.0,0.67,-0.67,-0.55,0.09
2025-12-29,81.7,80.3,82.2,80.0,9389513,757534624.0,2.69,-1.71,-1.4,0.34
2025-12-30,80.4,80.8,81.5,80.2,7781999,629079024.0,1.62,0.62,0.5,0.28
2025-12-31,80.65,80.55,81.25,79.9,4100290,329225776.0,1.67,-0.31,-0.25,0.15
2026-01-02,81.0,81.9,82.3,80.45,3171916,259157484.0,2.3,1.68,1.35,0.11
2026-01-05,81.25,80.35,81.5,80.1,8653368,697225248.0,1.71,-1.89,-1.55,0.31
2026-01-06,81.25,82.65,82.75,80.35,11751990,962317952.0,2.99,2.86,2.3,0.42
2026-01-07,82.4,81.5,82.7,81.2,7068332,576886832.0,1.81,-1.39,-1.15,0.25
2026-01-08,81.5,81.5,81.85,80.65,8208700,666737344.0,1.47,0.0,0.0,0.29
2026-01-09,81.15,80.3,81.4,80.1,13162999,1058449456.0,1.6,-1.47,-1.2,0.47
2026-01-12,80.7,79.4,80.95,78.65,18818044,1494603520.0,2.86,-1.12,-0.9,0.67
2026-01-13,79.4,80.2,80.6,79.3,10222368,817950288.0,1.64,1.01,0.8,0.37
2026-01-14,80.25,81.15,81.15,79.95,7067106,570215008.0,1.5,1.18,0.95,0.25
2026-01-15,80.8,82.2,83.4,80.7,7171646,590129696.0,3.33,1.29,1.05,0.26
