date,open,high,low,close,volume,amount,change_pct
2025-08-18,7.39,7.57,7.35,7.4,15649816,116104289.31,0.1353
2025-08-19,7.38,7.55,7.38,7.53,15586752,116694762.02,1.7568
2025-08-20,7.52,7.63,7.49,7.59,10659130,80764655.15,0.7968
2025-08-21,7.56,7.62,7.51,7.55,8228700,62168958.0,-0.527
2025-08-22,7.58,7.58,7.43,7.49,10951600,81898207.0,-0.7947
2025-08-25,7.53,7.55,7.38,7.43,14716427,109631790.87,-0.8011
2025-08-26,7.45,7.58,7.4,7.53,14231836,107041933.12,1.3459
2025-08-27,7.53,7.55,7.26,7.26,18511264,137008273.51,-3.5857
2025-08-28,7.26,7.34,7.07,7.28,15016203,108272272.07,0.2755
2025-08-29,7.32,7.34,7.26,7.29,9283850,67847028.0,0.1374
2025-09-01,7.29,7.3,7.07,7.12,16721623,119180701.83,-2.332
2025-09-02,7.12,7.13,6.89,7.09,18053681,126366273.24,-0.4213
2025-09-03,7.09,7.12,6.95,6.96,9548122,66999227.85,-1.8336
2025-09-04,6.91,7.04,6.91,6.99,11567100,80670291.0,0.431
2025-09-05,6.98,7.1,6.95,7.05,10627707,74908175.28,0.8584
2025-09-08,7.07,7.08,7.0,7.06,8223400,57868328.0,0.1418
2025-09-09,7.04,7.06,7.0,7.05,8177214,57501303.1,-0.1416
2025-09-10,7.03,7.07,7.0,7.02,5350688,37605503.0,-0.4255
2025-09-11,7.04,7.11,6.96,7.1,9393900,66279346.0,1.1396
2025-09-12,7.13,7.13,7.02,7.03,7710363,54423560.15,-0.9859
2025-09-15,7.03,7.03,6.86,6.9,13172081,91242417.94,-1.8492
2025-09-16,6.9,6.91,6.81,6.87,11214592,76939574.86,-0.4348
2025-09-17,6.86,6.96,6.85,6.92,9753470,67452290.7,0.7278
2025-09-18,6.92,6.97,6.78,6.81,12825335,88489397.9,-1.5896
2025-09-19,6.81,6.84,6.72,6.8,10312429,69852698.04,-0.1468
2025-09-22,6.77,6.84,6.69,6.73,6442003,43353679.06,-1.0294
2025-09-23,6.73,6.74,6.52,6.66,9547842,63126815.24,-1.0401
2025-09-24,6.61,6.74,6.59,6.72,7991405,53386220.0,0.9009
2025-09-25,6.71,6.76,6.57,6.57,9565146,63445743.98,-2.2321
2025-09-26,6.57,6.68,6.51,6.65,8584967,56833460.98,1.2177
2025-09-29,6.62,6.66,6.54,6.61,8584895,56656948.05,-0.6015
2025-09-30,6.63,6.65,6.61,6.62,6657237,44115518.98,0.1513
2025-10-09,6.62,6.68,6.58,6.66,9013414,59886208.78,0.6042
2025-10-10,6.67,6.79,6.64,6.74,9556000,64311395.0,1.2012
2025-10-13,6.62,6.68,6.48,6.66,8962681,59265151.31,-1.1869
2025-10-14,6.67,6.73,6.65,6.68,8032830,53681920.31,0.3003
2025-10-15,6.65,6.75,6.64,6.74,7939896,53375455.77,0.8982
2025-10-16,6.74,6.76,6.66,6.68,5947700,39827451.0,-0.8902
2025-10-17,6.68,6.73,6.58,6.61,7030992,46752663.36,-1.0479
2025-10-20,6.63,6.66,6.58,6.64,5057100,33473678.98,0.4539
2025-10-21,6.65,6.76,6.63,6.73,7642600,51378432.0,1.3554
2025-10-22,6.73,6.84,6.73,6.82,7659157,52105078.18,1.3373
2025-10-23,6.79,6.85,6.75,6.85,5858704,39824362.92,0.4399
2025-10-24,6.84,6.85,6.8,6.81,5632700,38408570.9,-0.5839
2025-10-27,6.82,6.86,6.79,6.82,7658041,52260283.8,0.1468
2025-10-28,7.09,7.45,7.09,7.32,58670069,429867716.08,7.3314
2025-10-29,7.21,7.47,7.17,7.45,36960951,271742553.75,1.776
2025-10-30,7.43,7.5,7.32,7.32,21383600,157888194.0,-1.745
2025-10-31,7.32,7.4,7.25,7.34,17244200,126265217.0,0.2732
2025-11-03,7.35,7.45,7.35,7.44,16621100,123252639.0,1.3624
2025-11-04,7.4,7.49,7.36,7.41,11140800,82746503.0,-0.4032
2025-11-05,7.37,7.51,7.35,7.48,11921434,88937129.99,0.9447
2025-11-06,7.49,7.59,7.43,7.56,10909900,82330661.0,1.0695
2025-11-07,7.53,7.61,7.5,7.59,10012797,75793285.23,0.3968
2025-11-10,7.59,7.61,7.48,7.54,9298779,70242345.16,-0.6588
2025-11-11,7.55,7.58,7.5,7.53,8726900,65694488.0,-0.1326
2025-11-12,7.49,7.54,7.45,7.47,8999084,67370474.0,-0.7968
2025-11-13,7.49,7.5,7.41,7.43,7579000,56364558.0,-0.5355
2025-11-14,7.41,7.49,7.41,7.44,7495521,55898370.24,0.1346
2025-11-17,7.45,7.46,7.36,7.41,6162700,45562797.0,-0.4032
2025-11-18,7.39,7.41,7.31,7.35,7033380,51745255.28,-0.8097
2025-11-19,7.36,7.37,7.2,7.22,8113835,58870657.35,-1.7687
2025-11-20,7.25,7.27,7.18,7.2,5282800,38120207.0,-0.277
2025-11-21,7.17,7.23,6.98,7.0,7810076,55370627.91,-2.7778
2025-11-24,7.04,7.11,6.99,7.05,6345700,44759336.2,0.7143
2025-11-25,7.08,7.21,7.02,7.15,8777633,62538713.41,1.4184
2025-11-26,7.15,7.29,7.12,7.12,8932298,64227006.66,-0.4196
2025-11-27,7.15,7.25,7.11,7.2,6467203,46569311.91,1.1236
2025-11-28,7.2,7.2,7.11,7.17,6138300,43876602.0,-0.4167
2025-12-01,7.17,7.34,7.14,7.26,10341206,75095040.34,1.2552
2025-12-02,7.24,7.34,7.22,7.3,7809950,56945607.0,0.551
2025-12-03,7.28,7.4,7.24,7.36,6907205,50739063.8,0.8219
2025-12-04,7.38,7.42,7.33,7.35,6304820,46471067.86,-0.1359
2025-12-05,7.31,7.37,7.26,7.33,6144901,44940437.28,-0.2721
2025-12-08,7.39,7.43,7.3,7.33,7414723,54669292.51,0.0
2025-12-09,7.35,7.38,7.24,7.24,6679197,48793111.07,-1.2278
2025-12-10,7.25,7.28,7.18,7.23,6122700,44250673.0,-0.1381
2025-12-11,7.26,7.27,7.12,7.13,6093200,43775232.0,-1.3831
2025-12-12,7.14,7.2,7.09,7.09,7721300,55193286.0,-0.561
2025-12-15,7.08,7.24,7.05,7.17,6826480,48913837.2,1.1283
2025-12-16,7.17,7.23,7.09,7.14,8001680,57348610.4,-0.4184
2025-12-17,7.15,7.26,7.07,7.2,7033063,50260193.67,0.8403
2025-12-18,7.22,7.41,7.18,7.33,8266200,60771081.0,1.8056
2025-12-19,7.33,7.44,7.31,7.41,7506800,55537633.0,1.0914
2025-12-22,7.41,7.46,7.35,7.44,7535308,55833334.78,0.4049
2025-12-23,7.44,7.58,7.42,7.5,11105400,83211905.0,0.8065
2025-12-24,7.48,7.55,7.46,7.53,10548300,79215135.98,0.4
2025-12-25,7.52,7.6,7.51,7.57,7955999,60140234.43,0.5312
2025-12-26,7.57,7.61,7.44,7.47,7483800,56115902.0,-1.321
2025-12-29,7.48,7.52,7.42,7.44,5358466,39927342.09,-0.4016
2025-12-30,7.46,7.78,7.4,7.71,16098966,122980759.57,3.629
2025-12-31,7.98,8.15,7.83,8.06,40891183,327284572.04,4.5396
