date,open,high,low,close,volume,amount,change_pct
2025-09-04,10.17,10.29,9.75,9.94,35107437,353927409.06,-2.3576
2025-09-05,9.94,10.13,9.74,10.13,30819582,308250213.57,1.9115
2025-09-08,10.13,10.24,10.05,10.2,24800774,251702825.77,0.691
2025-09-09,10.17,10.37,9.94,10.0,27428961,276785810.04,-1.9608
2025-09-10,10.0,10.2,10.0,10.16,24575240,248702348.6,1.6
2025-09-11,10.13,10.37,10.0,10.35,34428960,352614873.77,1.8701
2025-09-12,10.35,10.44,10.25,10.33,28393931,293779130.7,-0.1932
2025-09-15,10.35,10.51,10.23,10.46,32008156,332584660.39,1.2585
2025-09-16,10.26,10.4,10.11,10.38,29370954,302577081.5,-0.7648
2025-09-17,10.38,11.42,10.31,11.42,94767554,1042018202.13,10.0193
2025-09-18,11.8,12.45,11.5,12.15,179083728,2147450426.13,6.3923
2025-09-19,11.77,11.85,10.94,10.95,99758410,1121168590.58,-9.8765
2025-09-22,10.58,10.83,10.42,10.55,55048852,584245851.94,-3.653
2025-09-23,10.48,10.55,9.77,10.0,64391625,645021479.08,-5.2133
2025-09-24,9.87,9.99,9.71,9.96,30431202,301641344.99,-0.4
2025-09-25,9.97,10.08,9.83,9.83,32954237,327880889.89,-1.3052
2025-09-26,9.78,9.8,9.41,9.42,34817521,333656145.27,-4.1709
2025-09-29,9.41,9.6,9.34,9.54,22861770,217136564.14,1.2739
2025-09-30,9.56,9.67,9.42,9.46,19088215,181435744.27,-0.8386
2025-10-09,9.49,9.73,9.49,9.6,25771986,247220287.9,1.4799
2025-10-10,9.6,9.63,9.44,9.49,19233520,183251442.86,-1.1458
2025-10-13,9.1,9.44,8.81,9.42,20469698,189359564.65,-0.7376
2025-10-14,9.42,9.54,9.21,9.26,18772640,175988102.4,-1.6985
2025-10-15,9.35,9.44,9.24,9.44,16928735,158699598.85,1.9438
2025-10-16,9.4,9.43,9.28,9.31,12324189,115108731.13,-1.3771
2025-10-17,9.31,9.37,9.09,9.1,14238934,131239216.98,-2.2556
2025-10-20,9.22,9.38,9.22,9.37,15806620,147273075.0,2.967
2025-10-21,9.37,9.57,9.27,9.52,17730475,167764504.15,1.6009
2025-10-22,9.43,9.56,9.32,9.51,15767421,149150493.46,-0.105
2025-10-23,9.48,9.59,9.35,9.58,16150920,152728676.0,0.7361
2025-10-24,9.6,9.66,9.51,9.59,14758864,141254811.4,0.1044
2025-10-27,9.59,9.68,9.58,9.66,16624700,160271255.95,0.7299
2025-10-28,9.66,9.74,9.57,9.73,17113955,166064694.1,0.7246
2025-10-29,9.73,9.76,9.52,9.59,16051519,154053324.98,-1.4388
2025-10-30,9.59,9.62,9.42,9.49,14541080,137969807.2,-1.0428
2025-10-31,9.47,9.59,9.44,9.57,12306161,117569959.35,0.843
2025-11-03,9.6,9.84,9.55,9.83,31950640,311329537.4,2.7168
2025-11-04,9.83,9.83,9.55,9.64,17235200,166347832.0,-1.9329
2025-11-05,9.55,9.75,9.5,9.62,14927300,143868522.0,-0.2075
2025-11-06,9.63,9.64,9.43,9.55,15671593,148980369.51,-0.7277
2025-11-07,9.48,9.59,9.46,9.46,11029900,104803669.0,-0.9424
2025-11-10,9.46,9.55,9.39,9.4,12537410,118487702.7,-0.6342
2025-11-11,9.4,9.47,9.24,9.31,13254207,124043057.85,-0.9574
2025-11-12,9.31,9.33,9.06,9.16,15986990,146577773.0,-1.6112
2025-11-13,9.25,9.26,9.07,9.16,9460828,86510400.31,0.0
2025-11-14,9.12,9.26,9.09,9.13,10584300,97178497.0,-0.3275
2025-11-17,9.21,9.34,9.15,9.29,13401268,124365375.96,1.7525
2025-11-18,9.26,9.27,9.16,9.21,10534120,96947579.6,-0.8611
2025-11-19,9.26,9.26,8.84,8.89,20662050,185095482.37,-3.4745
2025-11-20,8.95,9.04,8.83,8.89,10694672,95440942.16,0.0
2025-11-21,8.83,8.94,8.57,8.63,14144040,123128870.0,-2.9246
2025-11-24,8.66,8.9,8.64,8.87,13918520,122246215.0,2.781
2025-11-25,8.88,9.03,8.88,8.96,10751680,96543112.2,1.0147
2025-11-26,8.92,9.04,8.84,8.86,9517304,85013489.36,-1.1161
2025-11-27,8.82,8.91,8.81,8.83,7012197,62175031.3,-0.3386
2025-11-28,8.84,8.93,8.79,8.92,6714805,59610789.2,1.0193
2025-12-01,8.9,9.0,8.89,8.98,8202440,73579316.0,0.6726
2025-12-02,8.94,8.98,8.87,8.91,6455839,57517470.11,-0.7795
2025-12-03,8.93,8.95,8.64,8.71,10538260,91992600.4,-2.2447
2025-12-04,8.71,8.78,8.57,8.66,8032831,69548200.24,-0.5741
2025-12-05,8.66,8.79,8.53,8.78,8696288,75585394.04,1.3857
2025-12-08,8.84,8.92,8.8,8.88,9345960,82941196.04,1.139
2025-12-09,8.88,8.95,8.78,8.81,7219260,63911317.8,-0.7883
2025-12-10,8.77,8.8,8.67,8.76,6973100,60948860.4,-0.5675
2025-12-11,8.77,8.77,8.53,8.53,10790151,92746735.69,-2.6256
2025-12-12,8.51,8.64,8.43,8.51,8289104,70823873.92,-0.2345
2025-12-15,8.46,8.58,8.37,8.46,8059226,68381137.52,-0.5875
2025-12-16,8.45,8.5,8.27,8.36,9806960,81986242.2,-1.182
2025-12-17,8.36,8.4,8.13,8.33,12567600,103765800.7,-0.3589
2025-12-18,8.24,8.5,8.24,8.38,9759460,82158997.0,0.6002
2025-12-19,8.38,8.51,8.38,8.48,8675406,73391580.72,1.1933
2025-12-22,8.5,8.63,8.47,8.56,10110453,86661280.56,0.9434
2025-12-23,8.56,8.58,8.4,8.41,8065600,68197982.0,-1.7523
2025-12-24,8.4,8.52,8.38,8.49,7478818,63404854.97,0.9512
2025-12-25,8.52,8.69,8.5,8.64,14027241,120795831.06,1.7668
2025-12-26,8.64,8.65,8.51,8.58,9860440,84739298.22,-0.6944
2025-12-29,8.59,8.68,8.57,8.66,9645439,83273845.16,0.9324
2025-12-30,8.62,8.69,8.58,8.63,8123905,70186760.77,-0.3464
2025-12-31,8.65,9.17,8.61,8.9,43176978,385965002.99,3.1286
