date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-01-13,12.187,12.247,12.247,11.907,56563694,728582128.0,2.75,-0.81,-0.1,0.76
2025-01-14,12.167,12.527,12.607,12.147,71803934,945198720.0,3.76,2.29,0.28,0.96
2025-01-15,12.527,12.467,12.547,12.247,35301020,463810720.0,2.39,-0.48,-0.06,0.47
2025-01-16,12.587,12.707,12.807,12.447,44810761,600789824.0,2.89,1.93,0.24,0.6
2025-01-17,12.687,12.927,13.027,12.507,48168179,657129744.0,4.09,1.73,0.22,0.65
2025-01-20,13.087,13.027,13.327,12.947,38031667,529334976.0,2.94,0.77,0.1,0.51
2025-01-21,13.247,13.247,13.367,13.067,38609517,540173968.0,2.3,1.69,0.22,0.52
2025-01-22,13.187,12.947,13.267,12.827,30722579,422291952.0,3.32,-2.26,-0.3,0.41
2025-01-23,13.207,13.287,13.827,13.207,75096015,1067604032.0,4.79,2.63,0.34,1.01
2025-01-24,13.447,13.727,13.927,13.367,62102018,899310608.0,4.21,3.31,0.44,0.83
2025-01-27,13.827,13.787,14.067,13.767,45354994,662669904.0,2.19,0.44,0.06,0.61
2025-01-28,13.807,13.627,13.847,13.567,13750066,198488934.0,2.03,-1.16,-0.16,0.18
2025-02-03,13.307,13.467,13.567,12.887,38361353,536038192.0,4.99,-1.17,-0.16,0.52
2025-02-04,13.647,13.987,14.067,13.487,38852577,568613680.0,4.31,3.86,0.52,0.52
2025-02-05,13.887,13.687,13.907,13.607,35256621,511076416.0,2.14,-2.14,-0.3,0.47
2025-02-06,13.687,14.067,14.087,13.627,44630322,654537072.0,3.36,2.78,0.38,0.6
2025-02-07,14.047,14.287,14.327,13.927,52978034,790801264.0,2.84,1.56,0.22,0.71
2025-02-10,14.287,14.387,14.607,14.247,58595710,889366896.0,2.52,0.7,0.1,0.79
2025-02-11,14.487,14.047,14.487,14.047,44967765,672701088.0,3.06,-2.36,-0.34,0.6
2025-02-12,14.187,14.547,14.547,14.067,54292461,821343280.0,3.42,3.56,0.5,0.73
2025-02-13,14.627,14.007,14.627,13.987,81444633,1232606448.0,4.4,-3.71,-0.54,1.09
2025-02-14,14.147,14.827,14.827,14.127,87636879,1340976160.0,5.0,5.85,0.82,1.18
2025-02-17,14.667,14.647,15.287,14.467,97950385,1521680784.0,5.53,-1.21,-0.18,1.32
2025-02-18,14.707,14.387,14.787,14.147,95957811,1460120768.0,4.37,-1.78,-0.26,1.29
2025-02-19,14.247,14.227,14.447,14.087,45689750,685314464.0,2.5,-1.11,-0.16,0.61
2025-02-20,14.147,13.887,14.187,13.847,54428653,800942960.0,2.39,-2.39,-0.34,0.73
2025-02-21,14.127,14.447,14.447,13.787,76383992,1140513216.0,4.75,4.03,0.56,1.03
2025-02-24,14.347,15.027,15.467,14.207,171552188,2705691904.0,8.72,4.01,0.58,2.31
2025-02-25,14.747,14.527,15.027,14.367,91261789,1406861376.0,4.39,-3.33,-0.5,1.23
2025-02-26,14.667,15.147,15.307,14.667,116840429,1845544064.0,4.41,4.27,0.62,1.57
2025-02-27,15.187,15.027,15.307,14.747,82089596,1292284416.0,3.7,-0.79,-0.12,1.1
2025-02-28,14.907,14.187,14.907,14.087,122366396,1851811120.0,5.46,-5.59,-0.84,1.64
2025-03-03,14.267,14.207,14.567,14.107,54461983,821089792.0,3.24,0.14,0.02,0.73
2025-03-04,14.087,14.127,14.267,13.927,54182978,806282128.0,2.39,-0.56,-0.08,0.73
2025-03-05,14.307,14.607,14.627,14.267,55861345,853051616.0,2.55,3.4,0.48,0.75
2025-03-06,14.867,15.287,15.347,14.727,124786000,1978341216.0,4.24,4.66,0.68,1.68
2025-03-07,15.187,15.187,15.467,15.027,72173981,1153144992.0,2.88,-0.65,-0.1,0.97
2025-03-10,15.127,15.087,15.367,14.767,54309618,856637920.0,3.95,-0.66,-0.1,0.73
2025-03-11,14.807,14.927,14.987,14.647,49424443,770150848.0,2.25,-1.06,-0.16,0.66
2025-03-12,14.947,14.827,15.107,14.607,48182074,751470352.0,3.35,-0.67,-0.1,0.65
2025-03-13,14.767,14.787,15.007,14.527,37940531,589237840.0,3.24,-0.27,-0.04,0.51
2025-03-14,14.887,15.767,16.127,14.847,191574292,3156431152.0,8.66,6.63,0.98,2.57
2025-03-17,16.087,15.827,16.127,15.807,82628023,1379705888.0,2.03,0.38,0.06,1.11
2025-03-18,16.147,16.247,16.247,15.947,79002268,1333391456.0,1.9,2.65,0.42,1.06
2025-03-19,16.227,16.227,16.347,16.067,42970021,728657984.0,1.72,-0.12,-0.02,0.58
2025-03-20,16.207,15.227,16.227,15.207,122139274,1985645392.0,6.29,-6.16,-1.0,1.64
2025-03-21,15.187,15.147,15.447,14.907,88609491,1408807248.0,3.55,-0.53,-0.08,1.19
2025-03-24,15.067,15.387,15.447,14.987,47198206,755871168.0,3.04,1.58,0.24,0.63
2025-03-25,15.267,14.907,15.307,14.847,64158814,1009111584.0,2.99,-3.12,-0.48,0.86
2025-03-26,14.947,14.847,15.067,14.767,44016049,688617920.0,2.01,-0.4,-0.06,0.59
2025-03-27,14.787,14.747,14.927,14.367,104764865,1611984720.0,3.77,-0.67,-0.1,1.41
2025-03-28,14.927,14.487,14.927,14.407,59817414,915189616.0,3.53,-1.76,-0.26,0.8
2025-03-31,14.427,14.247,14.547,14.167,62309035,938444448.0,2.62,-1.66,-0.24,0.84
2025-04-01,14.387,14.447,14.647,14.287,42234399,643377488.0,2.53,1.4,0.2,0.57
2025-04-02,14.447,14.827,14.887,14.387,57745878,893472272.0,3.46,2.63,0.38,0.78
2025-04-03,14.367,14.447,14.667,14.327,53067392,806887424.0,2.29,-2.56,-0.38,0.71
2025-04-07,12.827,11.967,13.427,11.787,260590575,3415168688.0,11.35,-17.17,-2.48,3.5
2025-04-08,11.947,12.147,12.247,11.907,123000009,1579245008.0,2.84,1.5,0.18,1.65
2025-04-09,11.747,12.327,12.447,11.627,114644222,1467156416.0,6.75,1.48,0.18,1.54
2025-04-10,12.507,12.427,12.827,12.327,124078417,1650951184.0,4.06,0.81,0.1,1.67
2025-04-11,12.407,12.507,12.707,12.287,78993392,1046947744.0,3.38,0.64,0.08,1.06
2025-04-14,12.787,12.907,13.047,12.747,69182878,944824000.0,2.4,3.2,0.4,0.93
2025-04-15,12.947,12.947,13.067,12.847,61505978,843205824.0,1.7,0.31,0.04,0.83
2025-04-16,12.887,12.767,12.947,12.567,36656175,494486960.0,2.94,-1.39,-0.18,0.49
2025-04-17,12.747,12.927,13.047,12.747,53972252,738234560.0,2.35,1.25,0.16,0.73
2025-04-22,12.927,13.107,13.207,12.847,69631701,963338304.0,2.78,1.39,0.18,0.94
2025-04-23,13.347,13.367,13.527,13.167,81095088,1142252112.0,2.75,1.98,0.26,1.09
2025-04-24,13.307,13.247,13.527,13.127,72365779,1015629568.0,2.99,-0.9,-0.12,0.97
2025-04-25,13.327,13.247,13.507,13.187,55117272,777160416.0,2.42,0.0,0.0,0.74
2025-04-28,13.267,13.147,13.287,12.827,53147277,731910496.0,3.47,-0.75,-0.1,0.71
2025-04-29,13.227,13.227,13.387,13.127,33351529,467464672.0,1.98,0.61,0.08,0.45
2025-04-30,13.507,13.447,13.727,13.387,73809824,1053789056.0,2.57,1.66,0.22,0.99
2025-05-02,13.527,13.747,13.807,13.487,29709659,429936432.0,2.38,2.23,0.3,0.4
2025-05-06,13.787,13.827,13.887,13.547,40165883,584294432.0,2.47,0.58,0.08,0.54
2025-05-07,14.247,14.047,14.367,14.027,65836109,983099296.0,2.46,1.59,0.22,0.88
2025-05-08,14.047,14.307,14.547,14.047,56998048,860913056.0,3.56,1.85,0.26,0.77
2025-05-09,14.287,14.147,14.347,14.107,31616851,472664560.0,1.68,-1.12,-0.16,0.42
2025-05-12,14.447,14.887,15.087,14.347,81333527,1258083984.0,5.23,5.23,0.74,1.09
2025-05-13,14.847,14.507,14.847,14.487,45466911,699950080.0,2.42,-2.55,-0.38,0.61
2025-05-14,14.647,15.507,15.547,14.587,131088994,2097362560.0,6.62,6.89,1.0,1.76
2025-05-15,15.487,15.207,15.547,15.127,71101689,1144497776.0,2.71,-1.93,-0.3,0.96
2025-05-16,15.147,14.947,15.167,14.767,47303664,742640176.0,2.63,-1.71,-0.26,0.64
2025-05-19,14.827,14.827,14.967,14.767,32069963,500037008.0,1.34,-0.8,-0.12,0.43
2025-05-20,14.907,14.967,15.067,14.847,42433755,667228672.0,1.48,0.94,0.14,0.57
2025-05-21,15.007,14.947,15.187,14.907,39809155,628130400.0,1.87,-0.13,-0.02,0.53
2025-05-22,14.927,14.767,15.007,14.727,39345635,613672432.0,1.87,-1.2,-0.18,0.53
2025-05-23,14.747,15.007,15.167,14.747,59723308,941944544.0,2.84,1.63,0.24,0.8
2025-05-26,15.007,14.947,15.467,14.947,50480387,803591408.0,3.47,-0.4,-0.06,0.68
2025-05-27,15.067,15.347,15.387,15.067,56134209,900417888.0,2.14,2.68,0.4,0.75
2025-05-28,15.407,15.287,15.527,15.147,46406423,744966816.0,2.48,-0.39,-0.06,0.62
2025-05-29,15.227,15.407,15.407,15.207,38614714,620771520.0,1.31,0.78,0.12,0.52
2025-05-30,15.247,15.227,15.287,14.987,49746228,790388560.0,1.95,-1.17,-0.18,0.67
2025-06-02,14.987,15.107,15.107,14.567,32541912,506596368.0,3.55,-0.79,-0.12,0.44
2025-06-03,15.107,15.327,15.407,15.087,52249700,835701328.0,2.12,1.46,0.22,0.7
2025-06-04,15.287,15.627,15.627,15.287,57428488,934722224.0,2.22,1.96,0.3,0.77
2025-06-05,15.667,15.987,16.027,15.647,73550729,1223828944.0,2.43,2.3,0.36,0.99
2025-06-06,16.047,15.927,16.187,15.787,46921160,784398736.0,2.5,-0.38,-0.06,0.63
2025-06-09,16.147,16.227,16.307,15.947,54943189,928478928.0,2.26,1.88,0.3,0.74
2025-06-10,16.227,16.267,16.447,16.087,62640659,1067272560.0,2.22,0.25,0.04,0.84
2025-06-11,16.387,17.047,17.107,16.327,124642848,2203395104.0,4.79,4.79,0.78,1.68
2025-06-12,17.007,17.207,17.967,16.907,136796326,2489037200.0,6.22,0.94,0.16,1.84
2025-06-13,17.027,17.147,17.427,16.867,74562938,1334359616.0,3.25,-0.35,-0.06,1.0
2025-06-16,17.047,17.667,17.747,17.027,84818185,1550327568.0,4.2,3.03,0.52,1.14
2025-06-17,17.627,17.807,17.927,17.467,68219785,1264419088.0,2.6,0.79,0.14,0.92
2025-06-18,17.647,17.467,17.787,17.327,68798175,1254398096.0,2.58,-1.91,-0.34,0.92
2025-06-19,17.367,16.987,17.547,16.827,91461182,1631859328.0,4.12,-2.75,-0.48,1.23
2025-06-20,17.027,17.827,17.947,16.927,125732650,2315874448.0,6.0,4.94,0.84,1.69
2025-06-23,17.547,17.807,17.867,17.387,67088635,1235787920.0,2.69,-0.11,-0.02,0.9
2025-06-24,17.927,18.527,18.667,17.927,118065251,2262633600.0,4.16,4.04,0.72,1.59
2025-06-25,18.607,19.147,19.227,18.427,136626863,2684442736.0,4.32,3.35,0.62,1.84
2025-06-26,19.147,18.787,19.147,18.627,75767421,1484665392.0,2.72,-1.88,-0.36,1.02
2025-06-27,18.747,18.207,19.047,18.147,111203593,2135350160.0,4.79,-3.09,-0.58,1.49
2025-06-30,18.167,18.087,18.447,18.047,70246491,1331833280.0,2.2,-0.66,-0.12,0.94
2025-07-02,18.14,18.2,18.38,17.94,67731975,1248150560.0,2.43,0.62,0.113,0.91
2025-07-03,18.32,18.24,18.4,17.9,45096237,827844064.0,2.75,0.22,0.04,0.61
2025-07-04,18.06,18.2,18.56,17.8,63459302,1168213344.0,4.17,-0.22,-0.04,0.85
2025-07-07,18.1,18.0,18.2,17.9,42288000,771941856.0,1.65,-1.1,-0.2,0.57
2025-07-08,18.0,18.1,18.14,17.78,62129737,1131382704.0,2.0,0.56,0.1,0.83
2025-07-09,18.04,17.8,18.1,17.72,62188085,1127895840.0,2.1,-1.66,-0.3,0.84
2025-07-10,17.74,18.32,18.54,17.74,78311996,1446085072.0,4.49,2.92,0.52,1.05
2025-07-11,18.34,18.6,19.18,18.3,116327101,2214197248.0,4.8,1.53,0.28,1.56
2025-07-14,18.66,18.78,19.04,18.6,46260289,880246496.0,2.37,0.97,0.18,0.62
2025-07-15,18.86,18.52,19.14,18.18,76004239,1427475856.0,5.11,-1.38,-0.26,1.02
2025-07-16,18.54,18.42,18.66,18.32,35391590,661987216.0,1.84,-0.54,-0.1,0.48
2025-07-17,18.44,18.44,18.66,18.32,43523337,814711360.0,1.85,0.11,0.02,0.58
2025-07-18,18.56,19.4,19.44,18.56,139407641,2706656288.0,4.77,5.21,0.96,1.87
2025-07-21,19.42,19.84,19.94,19.32,115096543,2295388464.0,3.2,2.27,0.44,1.55
2025-07-22,19.89,20.69,20.74,19.79,155090704,3199947280.0,4.79,4.28,0.85,2.08
2025-07-23,20.89,21.39,21.94,20.84,187050561,4041730176.0,5.32,3.38,0.7,2.51
2025-07-24,21.39,22.09,22.44,21.34,155607338,3474181664.0,5.14,3.27,0.7,2.09
2025-07-25,22.09,22.49,22.89,21.84,153697977,3480734352.0,4.75,1.81,0.4,2.07
2025-07-28,22.64,22.89,24.19,22.64,256773481,6074521344.0,6.89,1.78,0.4,3.45
2025-07-29,22.69,22.64,23.19,22.19,129235221,2952065024.0,4.37,-1.09,-0.25,1.74
2025-07-30,22.49,22.99,23.34,22.19,135790792,3150580768.0,5.08,1.55,0.35,1.82
2025-07-31,22.79,22.49,22.94,22.14,119873240,2719240624.0,3.48,-2.17,-0.5,1.61
2025-08-01,22.34,21.89,22.84,21.59,133621354,2982990272.0,5.56,-2.67,-0.6,1.8
2025-08-04,21.38,22.0,22.14,21.32,81194290,1794469808.0,3.75,0.5,0.11,1.09
2025-08-05,21.96,22.62,22.7,21.96,75949269,1721116976.0,3.36,2.82,0.62,1.02
2025-08-06,22.64,22.42,22.96,22.26,50453745,1148263056.0,3.09,-0.88,-0.2,0.68
2025-08-07,22.52,22.58,22.72,22.14,39004846,887319648.0,2.59,0.71,0.16,0.52
2025-08-08,22.44,22.2,22.6,22.1,54146086,1220887904.0,2.21,-1.68,-0.38,0.73
2025-08-11,22.24,21.7,22.28,21.6,76124646,1678774288.0,3.06,-2.25,-0.5,1.02
2025-08-12,21.62,22.38,22.46,21.62,64869250,1455758560.0,3.87,3.13,0.68,0.87
2025-08-13,22.6,22.54,22.78,22.06,83585858,1894707552.0,3.22,0.71,0.16,1.12
2025-08-14,22.64,23.36,23.82,22.58,191784364,4524660736.0,5.5,3.64,0.82,2.58
2025-08-15,23.14,24.1,24.16,23.12,143039145,3447585856.0,4.45,3.17,0.74,1.92
2025-08-18,24.28,24.8,25.32,24.24,145802038,3666056880.0,4.48,2.9,0.7,1.96
2025-08-19,25.02,24.0,25.32,23.92,86178399,2131020976.0,5.65,-3.23,-0.8,1.16
2025-08-20,23.82,24.36,24.54,23.38,74795438,1818698608.0,4.83,1.5,0.36,1.01
2025-08-21,24.44,24.36,24.86,24.08,65087128,1607218864.0,3.2,0.0,0.0,0.87
2025-08-22,24.44,24.52,24.64,23.9,77892065,1912914832.0,3.04,0.66,0.16,1.05
2025-08-25,24.9,24.48,25.12,24.34,91740063,2281978352.0,3.18,-0.16,-0.04,1.23
2025-08-26,24.48,24.42,25.04,24.32,80192244,1998683504.0,2.94,-0.25,-0.06,1.08
2025-08-27,24.44,23.62,24.54,23.5,108429830,2614361200.0,4.26,-3.28,-0.8,1.46
2025-08-28,22.72,23.66,24.04,22.66,178064516,4207558000.0,5.84,0.17,0.04,2.39
2025-08-29,23.94,23.76,24.88,23.7,133935175,3279728816.0,4.99,0.42,0.1,1.8
2025-09-01,23.96,23.4,24.12,23.32,76142035,1813139296.0,3.37,-1.52,-0.36,1.02
2025-09-02,23.24,23.08,23.64,23.0,53223576,1252445952.0,2.74,-1.37,-0.32,0.72
2025-09-03,23.1,22.9,23.72,22.68,59548390,1387006656.0,4.51,-0.78,-0.18,0.8
2025-09-04,23.08,22.14,23.22,21.92,96027026,2160376896.0,5.68,-3.32,-0.76,1.29
2025-09-05,22.18,22.32,22.34,21.92,52390412,1174046912.0,1.9,0.81,0.18,0.7
2025-09-08,22.36,22.24,22.44,22.02,33875809,761064256.0,1.88,-0.36,-0.08,0.46
2025-09-09,22.34,22.44,22.82,22.16,48488724,1104199168.0,2.97,0.9,0.2,0.65
2025-09-10,22.64,22.86,23.16,22.38,69343177,1601170256.0,3.48,1.87,0.42,0.93
2025-09-11,22.66,22.9,23.18,22.36,59519487,1377393104.0,3.59,0.17,0.04,0.8
2025-09-12,23.24,22.98,23.48,22.9,45893437,1071650864.0,2.53,0.35,0.08,0.62
2025-09-15,22.94,22.66,23.12,22.5,47144594,1087567984.0,2.7,-1.39,-0.32,0.63
2025-09-16,22.82,22.1,22.84,21.84,71081054,1591490944.0,4.41,-2.47,-0.56,0.96
2025-09-17,22.18,22.46,22.52,22.08,42517359,962330816.0,1.99,1.63,0.36,0.57
2025-09-18,22.7,22.04,23.06,21.84,94541276,2150013008.0,5.43,-1.87,-0.42,1.27
2025-09-19,22.16,22.02,22.16,21.78,54181000,1203187440.0,1.72,-0.09,-0.02,0.73
2025-09-22,22.02,21.34,22.02,21.2,64948342,1410715312.0,3.72,-3.09,-0.68,0.87
2025-09-23,21.5,21.22,21.5,21.06,44886320,963232528.0,2.06,-0.56,-0.12,0.6
2025-09-24,21.14,21.3,21.46,21.08,31418297,676255904.0,1.79,0.38,0.08,0.42
2025-09-25,21.3,21.0,21.3,20.92,40125338,854338128.0,1.78,-1.41,-0.3,0.54
2025-09-26,20.68,20.98,21.26,20.64,70781881,1501169984.0,2.95,-0.1,-0.02,0.95
2025-09-29,21.04,21.96,22.42,20.98,89891835,1985944896.0,6.86,4.67,0.98,1.21
2025-09-30,21.96,21.84,22.36,21.66,47441255,1053264288.0,3.19,-0.55,-0.12,0.64
2025-10-02,21.9,21.84,22.06,21.64,26191978,579749680.0,1.92,0.0,0.0,0.35
2025-10-03,21.84,21.78,21.9,21.58,14574995,320535040.0,1.47,-0.27,-0.06,0.2
2025-10-06,21.58,21.6,21.78,21.58,8282106,181251521.0,0.92,-0.83,-0.18,0.11
2025-10-08,21.7,21.52,21.78,21.12,25380255,548877024.0,3.06,-0.37,-0.08,0.34
2025-10-09,21.56,21.86,22.08,21.1,46708487,1011625040.0,4.55,1.58,0.34,0.63
2025-10-10,21.78,22.06,22.76,21.7,77246750,1723319984.0,4.85,0.91,0.2,1.04
2025-10-13,21.3,21.58,21.58,20.9,85712685,1824829024.0,3.08,-2.18,-0.48,1.15
2025-10-14,21.78,21.92,22.62,21.76,87790257,1948029504.0,3.99,1.58,0.34,1.18
2025-10-15,22.5,23.24,23.36,22.3,135924196,3114087440.0,4.84,6.02,1.32,1.83
2025-10-16,23.7,24.36,24.56,23.52,145235138,3512040144.0,4.48,4.82,1.12,1.95
2025-10-17,24.38,22.96,24.5,22.8,95644067,2234489728.0,6.98,-5.75,-1.4,1.29
2025-10-20,24.4,23.52,24.4,23.26,116185029,2748830960.0,4.97,2.44,0.56,1.56
2025-10-21,23.7,24.94,25.36,23.68,169079813,4224325632.0,7.14,6.04,1.42,2.27
2025-10-22,24.8,24.36,24.92,24.32,60751180,1490898576.0,2.41,-2.33,-0.58,0.82
2025-10-23,24.44,24.58,24.88,24.04,49579730,1210269488.0,3.45,0.9,0.22,0.67
2025-10-24,24.8,24.88,24.94,24.38,46149330,1140951232.0,2.28,1.22,0.3,0.62
2025-10-27,25.3,25.22,25.6,24.78,76729009,1937311376.0,3.3,1.37,0.34,1.03
2025-10-28,25.4,25.04,25.54,24.9,44649606,1120973152.0,2.54,-0.71,-0.18,0.6
2025-10-30,25.38,24.72,25.7,24.5,82186995,2057930128.0,4.79,-1.28,-0.32,1.1
