date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-01-07,5.626,5.606,5.656,5.526,141722421,865114400.0,2.3,-0.71,-0.04,0.67
2025-01-08,5.626,5.696,5.776,5.606,186512546,1160095248.0,3.03,1.61,0.09,0.88
2025-01-09,5.716,5.626,5.736,5.616,131783664,813845904.0,2.11,-1.23,-0.07,0.62
2025-01-10,5.686,5.586,5.746,5.566,96746292,594575152.0,3.2,-0.71,-0.04,0.46
2025-01-13,5.676,5.736,5.786,5.596,177340454,1103250064.0,3.4,2.69,0.15,0.84
2025-01-14,5.746,5.776,5.806,5.706,135843600,852629888.0,1.74,0.7,0.04,0.64
2025-01-15,5.806,5.726,5.816,5.696,98662375,616982096.0,2.08,-0.87,-0.05,0.47
2025-01-16,5.816,5.796,5.866,5.776,115137162,729184976.0,1.57,1.22,0.07,0.55
2025-01-17,5.776,5.716,5.806,5.696,89576074,560729616.0,1.9,-1.38,-0.08,0.42
2025-01-20,5.726,5.606,5.766,5.596,145056365,892706016.0,2.97,-1.92,-0.11,0.69
2025-01-21,5.586,5.546,5.636,5.496,111700058,677896784.0,2.5,-1.07,-0.06,0.53
2025-01-22,5.536,5.466,5.556,5.446,87597055,525021600.0,1.98,-1.44,-0.08,0.42
2025-01-23,5.466,5.446,5.536,5.406,80667841,481623040.0,2.38,-0.37,-0.02,0.38
2025-01-24,5.426,5.436,5.456,5.366,115197413,684195984.0,1.65,-0.18,-0.01,0.55
2025-01-27,5.426,5.546,5.556,5.396,109608205,660246352.0,2.94,2.02,0.11,0.52
2025-01-28,5.546,5.476,5.566,5.426,36711903,219326498.0,2.52,-1.26,-0.07,0.17
2025-02-03,5.386,5.426,5.526,5.366,64185827,380432592.0,2.92,-0.91,-0.05,0.3
2025-02-04,5.536,5.536,5.596,5.416,92515792,559687104.0,3.32,2.03,0.11,0.44
2025-02-05,5.546,5.496,5.546,5.446,74257893,446039472.0,1.81,-0.72,-0.04,0.35
2025-02-06,5.506,5.566,5.576,5.496,71029534,430133552.0,1.46,1.27,0.07,0.34
2025-02-07,5.546,5.516,5.566,5.446,94378714,567487696.0,2.16,-0.9,-0.05,0.45
2025-02-10,5.536,5.526,5.576,5.496,75703852,456953184.0,1.45,0.18,0.01,0.36
2025-02-11,5.556,5.606,5.626,5.496,89689328,547711680.0,2.35,1.45,0.08,0.43
2025-02-12,5.636,5.686,5.706,5.626,96053310,594204160.0,1.43,1.43,0.08,0.46
2025-02-13,5.666,5.546,5.676,5.546,145155921,889409824.0,2.29,-2.46,-0.14,0.69
2025-02-14,5.586,5.546,5.626,5.496,158112783,959180864.0,2.34,0.0,0.0,0.75
2025-02-17,5.456,5.496,5.506,5.386,208454225,1242799840.0,2.16,-0.9,-0.05,0.99
2025-02-18,5.496,5.496,5.526,5.436,133975619,803389056.0,1.64,0.0,0.0,0.63
2025-02-19,5.506,5.496,5.506,5.436,80813408,484122528.0,1.27,0.0,0.0,0.38
2025-02-20,5.486,5.546,5.586,5.456,100550665,608917968.0,2.37,0.91,0.05,0.48
2025-02-21,5.576,5.516,5.616,5.476,151154806,912984080.0,2.52,-0.54,-0.03,0.72
2025-02-24,5.466,5.466,5.516,5.416,134023002,800718736.0,1.81,-0.91,-0.05,0.64
2025-02-25,5.486,5.406,5.516,5.366,133911049,796301888.0,2.74,-1.1,-0.06,0.63
2025-02-26,5.396,5.376,5.436,5.316,140680221,826866800.0,2.22,-0.55,-0.03,0.67
2025-02-27,5.286,5.326,5.366,5.246,124290530,723662112.0,2.23,-0.93,-0.05,0.59
2025-02-28,5.306,5.276,5.396,5.256,169291353,984223712.0,2.63,-0.94,-0.05,0.8
2025-03-03,5.286,5.306,5.366,5.286,84042413,490840176.0,1.52,0.57,0.03,0.4
2025-03-04,5.266,5.176,5.266,5.146,155072696,883679280.0,2.26,-2.45,-0.13,0.73
2025-03-05,5.186,5.246,5.266,5.176,94556369,543664688.0,1.74,1.35,0.07,0.45
2025-03-06,5.246,5.236,5.256,5.166,125783075,721462112.0,1.72,-0.19,-0.01,0.6
2025-03-07,5.196,5.286,5.336,5.196,150553221,874318288.0,2.67,0.95,0.05,0.71
2025-03-10,5.296,5.336,5.396,5.266,134208646,784562336.0,2.46,0.95,0.05,0.64
2025-03-11,5.306,5.346,5.356,5.256,88342995,514891328.0,1.87,0.19,0.01,0.42
2025-03-12,5.316,5.346,5.406,5.296,99153995,581287744.0,2.06,0.0,0.0,0.47
2025-03-13,5.346,5.396,5.436,5.316,106160971,626606080.0,2.24,0.94,0.05,0.5
2025-03-14,5.436,5.406,5.446,5.366,93145374,552423984.0,1.48,0.19,0.01,0.44
2025-03-17,5.406,5.506,5.546,5.406,123957206,745804864.0,2.59,1.85,0.1,0.59
2025-03-18,5.516,5.586,5.606,5.486,120066990,730305856.0,2.18,1.45,0.08,0.57
