date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-16,7.51,7.66,7.79,7.5,83661164,640478272.0,3.86,2.0,0.15,0.45
2025-10-17,7.71,7.28,7.77,7.21,129051624,954030800.0,7.31,-4.96,-0.38,0.69
2025-10-20,7.46,7.43,7.48,7.3,66908015,495386368.0,2.47,2.06,0.15,0.36
2025-10-21,7.43,7.4,7.56,7.37,69711494,519655824.0,2.56,-0.4,-0.03,0.37
2025-10-22,7.49,7.2,7.49,7.05,163481617,1176269744.0,5.95,-2.7,-0.2,0.87
2025-10-23,7.11,7.0,7.13,6.84,172943979,1202409264.0,4.03,-2.78,-0.2,0.92
2025-10-24,7.0,6.96,7.08,6.92,85804022,598508288.0,2.29,-0.57,-0.04,0.46
2025-10-27,7.04,7.09,7.18,7.01,77196796,547267008.0,2.44,1.87,0.13,0.41
2025-10-28,7.07,7.04,7.14,6.96,63604277,447412128.0,2.54,-0.71,-0.05,0.34
2025-10-30,7.05,6.87,7.05,6.74,141544537,969535888.0,4.4,-2.41,-0.17,0.75
2025-10-31,6.87,7.07,7.16,6.83,133768041,944242576.0,4.8,2.91,0.2,0.71
2025-11-03,7.1,7.12,7.25,6.96,126099605,899121808.0,4.1,0.71,0.05,0.67
2025-11-04,7.07,6.97,7.15,6.93,88553268,620664224.0,3.09,-2.11,-0.15,0.47
2025-11-05,6.93,6.99,7.13,6.88,89415576,624211472.0,3.59,0.29,0.02,0.48
2025-11-06,7.04,7.01,7.07,6.88,54618150,379236704.0,2.72,0.29,0.02,0.29
2025-11-07,6.96,6.84,7.01,6.81,61667496,423488336.0,2.85,-2.43,-0.17,0.33
2025-11-10,6.83,6.96,6.97,6.77,78207828,538840960.0,2.92,1.75,0.12,0.42
2025-11-11,6.99,6.87,6.99,6.78,55498469,380702752.0,3.02,-1.29,-0.09,0.3
2025-11-12,6.87,6.92,7.02,6.83,64926235,451021344.0,2.77,0.73,0.05,0.35
2025-11-13,7.0,7.37,7.43,6.97,160301237,1170678544.0,6.65,6.5,0.45,0.85
2025-11-14,7.27,7.34,7.48,7.24,91862339,677769664.0,3.26,-0.41,-0.03,0.49
2025-11-17,7.43,7.12,7.43,7.05,68652000,491231312.0,5.18,-3.0,-0.22,0.37
2025-11-18,7.1,6.98,7.16,6.94,43169811,303257616.0,3.09,-1.97,-0.14,0.23
2025-11-19,7.01,6.96,7.02,6.86,48967553,339510720.0,2.29,-0.29,-0.02,0.26
2025-11-20,6.96,7.03,7.04,6.89,39703244,277032112.0,2.16,1.01,0.07,0.21
2025-11-21,6.93,6.8,6.93,6.69,73263765,497559232.0,3.41,-3.27,-0.23,0.39
2025-11-24,6.87,6.86,6.93,6.73,77593370,531727664.0,2.94,0.88,0.06,0.41
2025-11-25,6.92,6.96,7.15,6.9,54796739,384770624.0,3.64,1.46,0.1,0.29
2025-11-26,7.03,7.09,7.3,7.0,55637148,398137648.0,4.31,1.87,0.13,0.3
2025-11-27,7.11,7.1,7.17,7.02,48995960,347404432.0,2.12,0.14,0.01,0.26
2025-11-28,7.11,7.05,7.13,6.99,47348276,333668192.0,1.97,-0.7,-0.05,0.25
2025-12-01,7.08,6.92,7.1,6.82,72814128,502941696.0,3.97,-1.84,-0.13,0.39
2025-12-02,6.93,6.91,6.94,6.85,31737053,218879584.0,1.3,-0.14,-0.01,0.17
2025-12-03,6.91,6.75,6.94,6.72,47977907,325131200.0,3.18,-2.32,-0.16,0.26
2025-12-04,6.78,6.88,6.88,6.71,35819894,243835977.0,2.52,1.93,0.13,0.19
2025-12-05,6.88,6.84,6.88,6.68,48888158,332783312.0,2.91,-0.58,-0.04,0.26
2025-12-08,6.88,6.78,6.9,6.69,69239602,469719024.0,3.07,-0.88,-0.06,0.37
2025-12-09,6.75,6.87,6.94,6.75,81930843,560924192.0,2.8,1.33,0.09,0.44
2025-12-10,6.87,6.77,6.88,6.68,49902210,336612816.0,2.91,-1.46,-0.1,0.27
2025-12-11,6.77,6.73,6.86,6.66,55025457,370720576.0,2.95,-0.59,-0.04,0.29
2025-12-12,6.82,6.8,6.9,6.71,56586483,383371904.0,2.82,1.04,0.07,0.3
2025-12-15,6.8,6.5,6.8,6.49,94303803,619452800.0,4.56,-4.41,-0.3,0.5
2025-12-16,6.51,6.46,6.56,6.34,56418377,362233344.0,3.38,-0.62,-0.04,0.3
2025-12-17,6.47,6.44,6.48,6.34,52076320,333569600.0,2.17,-0.31,-0.02,0.28
2025-12-18,6.44,6.49,6.54,6.33,56717803,365930128.0,3.26,0.78,0.05,0.3
2025-12-19,6.43,6.57,6.69,6.43,53505336,351879456.0,4.01,1.23,0.08,0.29
2025-12-22,6.6,6.54,6.62,6.45,33502637,217952796.0,2.59,-0.46,-0.03,0.18
2025-12-23,6.56,6.45,6.6,6.42,35560940,230467227.0,2.75,-1.38,-0.09,0.19
2025-12-24,6.45,6.42,6.48,6.32,34301463,219378213.0,2.48,-0.47,-0.03,0.18
2025-12-29,6.44,6.29,6.46,6.26,84036490,531109696.0,3.12,-2.02,-0.13,0.45
2025-12-30,6.29,6.28,6.29,6.17,56444411,351804288.0,1.91,-0.16,-0.01,0.3
2025-12-31,6.29,6.18,6.29,6.13,34734685,214883729.0,2.55,-1.59,-0.1,0.19
2026-01-02,6.24,6.36,6.4,6.21,42863258,272100192.0,3.07,2.91,0.18,0.23
2026-01-05,6.32,6.51,6.59,6.18,100979130,654869456.0,6.45,2.36,0.15,0.54
2026-01-06,6.58,6.58,6.68,6.52,81447361,536767136.0,2.46,1.08,0.07,0.43
2026-01-07,6.58,6.83,6.85,6.57,119309495,801784432.0,4.26,3.8,0.25,0.64
2026-01-08,6.9,6.78,6.9,6.72,56568223,384188576.0,2.64,-0.73,-0.05,0.3
2026-01-09,6.78,6.83,6.88,6.71,93024440,633972480.0,2.51,0.74,0.05,0.5
2026-01-12,6.87,6.85,6.93,6.7,75463757,514967712.0,3.37,0.29,0.02,0.4
2026-01-13,6.91,6.91,7.17,6.81,130333080,910740384.0,5.26,0.88,0.06,0.69
2026-01-14,7.14,7.11,7.29,7.08,109089124,782287200.0,3.04,2.89,0.2,0.58
