date,open,high,low,close,volume,amount,change_pct
2025-07-08,11.99935296,12.48769872,11.99935296,12.19867776,19948600,245800694.0,1.4925
2025-07-09,12.19867776,12.43786752,12.0591504,12.08904912,17889902,219891117.26,-0.8987
2025-07-10,12.07908288,12.43786752,11.99935296,12.36810384,24017600,295772850.44,2.3083
2025-07-11,12.38803632,12.43786752,12.06911664,12.17874528,18342600,224042265.99,-1.531
2025-07-14,12.18871152,12.208644,12.0093192,12.09901536,12162300,147441769.98,-0.6547
2025-07-15,11.86979184,11.87975808,11.49107472,11.64056832,30336100,354747606.42,-3.7891
2025-07-16,11.5608384,11.70036576,11.53093968,11.57080464,11960200,139173624.0,-0.5993
2025-07-17,11.57080464,11.60070336,11.47114224,11.5110072,11545200,133353298.0,-0.5168
2025-07-18,11.58077088,11.60070336,11.49107472,11.5608384,8391000,97097078.0,0.4329
2025-07-21,12.0591504,12.71692224,12.0591504,12.71692224,74418403,934086033.31,10.0
2025-07-22,13.19530176,13.81320864,12.6571248,13.18533552,99940299,1321361857.21,3.6834
2025-07-23,13.21523424,13.5540864,12.66709104,12.67705728,69690151,918567387.7,-3.8549
2025-07-24,12.49766496,12.79665216,12.36810384,12.57739488,45719303,576091924.57,-0.7862
2025-07-25,12.6072936,12.64715856,12.1588128,12.16877904,31956837,393983418.54,-3.2488
2025-07-28,12.39800256,12.82655088,12.2584752,12.53752992,37370301,468698239.08,3.0303
2025-07-29,12.91624704,13.06574064,12.32823888,12.54749616,42675200,540581556.39,0.0795
2025-07-30,12.47773248,13.13550432,12.31827264,12.88634832,55358120,706836575.09,2.7006
2025-07-31,12.6571248,12.6571248,12.27840768,12.32823888,37040622,461714919.33,-4.331
2025-08-01,12.27840768,12.33820512,12.0591504,12.1089816,19022810,231607824.84,-1.7785
2025-08-04,12.0591504,12.08904912,11.87975808,12.07908288,12839659,154340407.12,-0.2469
2025-08-05,12.1089816,12.16877904,12.01928544,12.16877904,14460272,175627301.09,0.7426
2025-08-06,12.1588128,12.1588128,11.99935296,12.04918416,14462290,174779034.1,-0.9828
2025-08-07,12.02925168,12.1089816,11.91962304,12.0591504,14080820,169702677.69,0.0827
2025-08-08,12.0093192,12.17874528,11.96945424,12.11894784,15533430,188609796.3,0.4959
2025-08-11,12.1588128,12.19867776,12.06911664,12.11894784,13054869,158944881.73,0.0
2025-08-12,12.07908288,12.11894784,11.97942048,11.99935296,12317990,148474358.2,-0.9868
