date,open,high,low,close,volume,amount,change_pct
2025-07-08,19.0531095,19.5119802,18.8935023,19.38229935,4274276,82867919.8,1.781
2025-07-09,19.3324221,19.48205385,18.9932568,19.0132077,2946678,56595930.6,-1.9043
2025-07-10,19.0132077,19.3324221,18.74387055,19.26259395,3959526,75636446.3,1.3116
2025-07-11,19.2725694,19.2725694,18.80372325,18.90347775,4016472,76357271.32,-1.8643
2025-07-14,19.04313405,19.32244665,18.8136987,19.152864,3777514,72551736.16,1.3193
2025-07-15,19.08303585,19.22269215,18.753846,19.00323225,3055991,58009340.18,-0.7813
2025-07-16,19.10298675,19.152864,18.953355,19.10298675,2547345,48688720.82,0.5249
2025-07-17,19.1927658,19.28254485,18.9334041,19.24264305,2410531,46242802.2,0.7311
2025-07-18,19.4720784,19.4720784,18.9733059,19.0531095,2559076,48970339.05,-0.985
2025-07-21,19.0730604,19.28254485,19.00323225,19.1329131,2662108,50997696.48,0.4188
2025-07-22,19.16283945,19.22269215,18.9134532,19.00323225,2922720,55842789.36,-0.6778
2025-07-23,18.8935023,19.00323225,18.52441065,18.60421425,3275215,61540713.4,-2.0997
2025-07-24,18.56431245,19.18279035,18.5343861,19.0730604,4501492,85058303.24,2.5201
2025-07-25,19.78131735,20.7888378,19.1927658,20.3698689,16371468,330622832.19,6.7992
2025-07-28,19.9309491,21.3873648,19.80126825,20.97837135,13862365,288408393.93,2.9873
2025-07-29,20.8486905,23.17297035,20.4895743,21.9260391,16653328,362766898.03,4.5174
2025-07-30,21.93601455,23.2427985,21.59684925,23.2427985,21144220,478070677.58,6.0055
2025-07-31,22.4447625,23.09316675,21.6267756,21.71655465,14362115,322033384.1,-6.5665
2025-08-01,21.53699655,21.61680015,20.8087887,21.27763485,9240612,196315439.52,-2.0211
2025-08-04,21.147954,23.0432895,20.8486905,22.8637314,12527460,277355141.54,7.4543
2025-08-05,22.99341225,25.0184286,22.6442715,24.19046625,17263118,413129390.42,5.8028
2025-08-06,23.94108,24.6992142,23.5021602,23.94108,11517936,277315135.43,-1.0309
2025-08-07,23.9610309,24.33012255,23.39243025,23.63184105,8908528,211939653.78,-1.2917
2025-08-08,23.81139915,23.81139915,22.8437805,22.943535,6446394,149758595.75,-2.9126
2025-08-11,22.9634859,23.43233205,22.9235841,22.99341225,6269950,145620161.07,0.2174
2025-08-12,23.13306855,23.13306855,22.0457445,22.4248116,8095042,181579388.1,-2.4729
2025-08-13,22.4248116,22.6442715,21.81630915,22.0457445,6484357,144257196.43,-1.6904
2025-08-14,22.17542535,22.6243206,21.75645645,22.145499,7501783,166501432.41,0.4525
2025-08-15,22.09562175,23.29267575,22.0257936,22.7639769,8587480,196274673.22,2.7928
2025-08-18,22.77395235,22.77395235,22.39488525,22.5046152,7342244,165822788.16,-1.1394
2025-08-19,22.45473795,23.35252845,22.2053517,23.19292125,8085028,185804058.34,3.0585
2025-08-20,23.0432895,23.6218656,22.8437805,23.03331405,6293858,145686159.84,-0.6882
2025-08-21,23.03331405,24.11066265,22.8238296,23.3026512,9021896,212736324.22,1.1693
2025-08-22,23.69169375,23.9610309,23.1629949,23.6817183,6492793,153380974.24,1.6267
2025-08-25,23.67174285,23.67174285,22.6043697,22.943535,8768392,202328570.25,-3.1171
2025-08-26,22.8836823,23.542062,22.63429605,22.69414875,5941876,137139467.92,-1.087
2025-08-27,22.6243206,22.8238296,22.03576905,22.0457445,6232404,140208311.92,-2.8571
2025-08-28,22.0058427,22.33503255,20.93846955,21.95596545,6314388,136543664.47,-0.4072
2025-08-29,21.95596545,22.3051062,21.25768395,22.21532715,4076962,89738267.42,1.1813
2025-09-01,22.15547445,22.6841733,21.9659409,22.27517985,4265020,95683238.96,0.2694
2025-09-02,22.27517985,22.27517985,21.1679049,21.89611275,4810754,104475138.36,-1.7017
2025-09-03,22.07567085,22.1854008,21.2277576,21.27763485,2587140,55823016.04,-2.8246
2025-09-04,21.27763485,21.61680015,20.748936,21.0282486,2892882,61467457.18,-1.1721
2025-09-05,21.0282486,21.93601455,20.948445,21.9260391,3423521,73872115.75,4.2694
2025-09-08,21.9260391,22.99341225,21.89611275,22.7240751,5099839,115348059.76,3.6397
2025-09-09,22.65424695,22.9235841,22.0656954,22.3649589,3148988,70522039.4,-1.5803
2025-09-10,22.49463975,22.75400145,21.9060882,21.94599,2599093,57776921.55,-1.8733
2025-09-11,21.85621095,22.29513075,21.5270211,22.15547445,3025676,66447777.13,0.9545
2025-09-12,22.0656954,22.37493435,21.8661864,22.09562175,2427152,53789648.11,-0.2701
2025-09-15,22.0856463,23.4423075,21.99586725,22.53454155,5733108,131138977.11,1.9865
2025-09-16,22.89365775,23.23282305,22.39488525,23.13306855,5296275,121518928.69,2.656
2025-09-17,23.23282305,23.23282305,22.7240751,22.8836823,3618170,83167132.02,-1.0781
2025-09-18,22.943535,23.4024057,22.2053517,22.4447625,5215402,119266606.54,-1.918
2025-09-19,22.5644679,22.6841733,22.1055972,22.29513075,2853245,63861367.05,-0.6667
2025-09-22,22.2652044,22.61434515,21.9260391,22.6043697,2890080,64625063.68,1.387
2025-09-23,22.6243206,26.50477065,22.5046152,24.8189196,18542388,456972140.85,9.797
2025-09-24,24.58948425,25.0383795,24.1605399,24.6593124,11558760,284152701.19,-0.6431
2025-09-25,24.64933695,24.64933695,23.69169375,23.77149735,8077320,194996007.06,-3.6003
2025-09-26,23.8812273,24.140589,23.27272485,23.39243025,6854221,162162404.89,-1.5946
2025-09-29,23.4024057,23.63184105,22.91360865,23.09316675,5946735,138392803.75,-1.2793
2025-09-30,23.2427985,23.2427985,22.6841733,22.71409965,4702624,107843559.4,-1.6415
2025-10-09,23.0033877,24.4997052,22.943535,23.3226021,9635398,229445578.1,2.679
2025-10-10,23.51213565,25.14810945,23.3824548,24.62938605,13359372,324903885.29,5.6031
2025-10-13,22.8437805,23.6418165,22.0656954,23.3026512,8843136,204921829.26,-5.3868
2025-10-14,23.53208655,23.61189015,21.65670195,21.77640735,8536462,192257600.19,-6.5497
2025-10-15,21.49709475,21.7265301,21.05817495,21.6068247,7323474,157069763.59,-0.7787
2025-10-16,21.41729115,22.0257936,20.85866595,20.91851865,7029854,150889069.38,-3.1856
2025-10-17,20.91851865,21.1280031,20.22023715,20.22023715,5803977,119678258.53,-3.3381
2025-10-20,20.6292306,21.2876103,20.6092797,20.69905875,5870696,122976621.55,2.368
2025-10-21,20.7090342,21.8262846,20.6292306,21.73650555,5849217,125770183.25,5.012
2025-10-22,21.9260391,22.05571995,21.6267756,21.9260391,4523514,99143149.08,0.872
2025-10-23,21.6866283,21.89611275,20.9683959,21.17788035,5244211,111564667.95,-3.4122
2025-10-24,21.15792945,21.47714385,21.07812585,21.45719295,3224734,68724824.72,1.3189
2025-10-27,21.5669229,22.09562175,21.3674139,22.0457445,4860841,106153926.09,2.7429
2025-10-28,22.0457445,22.31508165,21.7065792,21.83626005,4490271,98951260.78,-0.9502
2025-10-29,21.9260391,22.27517985,21.6467265,22.145499,5472085,120432955.07,1.4162
2025-10-30,22.39488525,22.39488525,21.1679049,21.1878558,5123496,110884413.91,-4.3243
2025-10-31,21.17788035,21.53699655,21.1280031,21.31753665,3500986,74955400.95,0.6121
2025-11-03,21.3275121,22.145499,21.19783125,22.03576905,4885388,106196443.8,3.3692
2025-11-04,22.17542535,22.97346135,21.8462355,22.03576905,5999211,134385607.16,0.0
2025-11-05,21.9060882,22.13552355,21.39734025,21.546972,3603197,78428619.9,-2.2182
2025-11-06,21.546972,21.6267756,21.17788035,21.347463,2640610,56551828.45,-0.9259
2025-11-07,21.347463,22.544517,21.25768395,22.37493435,8299160,183259781.34,4.8131
2025-11-10,22.544517,23.05326495,21.94599,21.99586725,7196357,161688507.58,-1.6942
2025-11-11,21.94599,22.01581815,21.31753665,21.5669229,4215390,91329881.16,-1.9501
2025-11-12,21.5270211,21.61680015,20.8885923,21.07812585,3458852,73069435.34,-2.2664
2025-11-13,21.07812585,21.23773305,20.7888378,21.05817495,2496695,52556233.95,-0.0947
2025-11-14,20.93846955,21.15792945,20.85866595,20.85866595,2245028,47226259.81,-0.9474
2025-11-17,20.8486905,21.0282486,20.7289851,20.89856775,1815518,37950449.4,0.1913
2025-11-18,20.9683959,21.13797855,20.6491815,20.77886235,2115241,44234086.35,-0.5728
2025-11-19,20.6890833,20.97837135,20.2501635,20.2900653,2186750,44792881.11,-2.3524
2025-11-20,20.30004075,20.549427,19.9708509,20.2501635,2092107,42505125.44,-0.1967
2025-11-21,20.150409,20.5095252,19.4321766,19.4321766,3214859,63930382.97,-4.0394
2025-11-24,19.6516365,20.0307036,19.38229935,19.8511455,2211383,43596770.09,2.1561
2025-11-25,19.9509,20.20028625,19.8112437,19.88107185,1887927,37847576.62,0.1508
2025-11-26,20.04067905,20.04067905,19.62171015,19.6915383,1662288,33012866.77,-0.9533
2025-11-27,19.64166105,19.9708509,19.5119802,19.751391,2130366,42276942.96,0.304
2025-11-28,19.74141555,20.3698689,19.72146465,20.31999165,2541838,51117220.02,2.8788
2025-12-01,20.32,20.79,20.19,20.47,2200933,45071280.38,0.7382
2025-12-02,20.47,20.47,19.89,20.02,1925517,38774063.41,-2.1983
2025-12-03,20.02,20.1,19.74,19.76,1319221,26189491.44,-1.2987
2025-12-04,19.81,20.03,19.57,19.62,1505233,29766063.27,-0.7085
2025-12-05,19.62,19.99,19.4,19.95,1444038,28494247.55,1.682
2025-12-08,20.06,20.13,19.87,19.96,1599144,32000657.21,0.0501
2025-12-09,19.87,20.07,19.71,19.77,1690242,33638885.48,-0.9519
2025-12-10,19.77,19.86,19.56,19.72,1433390,28247794.6,-0.2529
2025-12-11,19.76,19.78,19.25,19.25,2041930,39692580.04,-2.3834
2025-12-12,19.25,19.57,19.1,19.32,1457725,28225963.11,0.3636
2025-12-15,19.3,19.46,19.08,19.24,1421378,27400793.02,-0.4141
2025-12-16,19.23,19.33,18.88,19.03,1562529,29866248.84,-1.0915
2025-12-17,19.03,19.24,18.76,19.2,1661856,31569233.06,0.8933
2025-12-18,19.17,19.55,18.96,19.26,1699114,32950562.99,0.3125
2025-12-19,19.3,20.22,19.3,20.11,4369930,87155313.46,4.4133
2025-12-22,20.45,21.08,20.35,20.85,5359276,111095160.36,3.6798
2025-12-23,20.88,20.88,20.15,20.24,3528693,72390839.66,-2.9257
2025-12-24,20.34,20.44,20.2,20.23,2094388,42525209.58,-0.0494
2025-12-25,20.23,21.08,20.08,20.89,4029239,82931117.27,3.2625
2025-12-26,20.75,20.91,20.48,20.54,3001215,62061617.88,-1.6754
2025-12-29,20.55,20.67,20.29,20.59,2186507,44924429.06,0.2434
2025-12-30,20.61,21.45,20.37,21.21,6419475,135049501.9,3.0112
2025-12-31,23.1,24.3,21.68,22.69,18825236,426910692.6,6.9778
