date,open,high,low,close,volume,amount,change_pct
2025-07-08,20.63,21.05,20.52,20.97,9979143,207952817.54,1.2066
2025-07-09,20.86,21.38,20.8,21.3,17642100,372503818.54,1.5737
2025-07-10,21.1,21.46,20.84,20.97,12088700,254089971.0,-1.5493
2025-07-11,20.78,21.17,20.68,21.12,11522600,241869064.0,0.7153
2025-07-14,21.3,21.33,20.77,20.94,7741700,162029449.0,-0.8523
2025-07-15,20.85,22.35,20.77,21.84,28243689,610155846.08,4.298
2025-07-16,21.43,21.98,21.43,21.71,17170900,373800044.0,-0.5952
2025-07-17,21.61,22.34,21.47,22.17,20650345,455445607.13,2.1188
2025-07-18,24.1,24.88,22.28,22.32,37421899,868613129.0,0.6766
2025-07-21,22.01,22.76,21.73,22.31,22759041,507296692.46,-0.0448
2025-07-22,22.12,22.27,21.53,21.73,20358753,444094773.18,-2.5997
2025-07-23,21.59,22.05,21.35,21.62,13218700,286739976.24,-0.5062
2025-07-24,21.68,21.92,21.56,21.8,10814110,234867356.8,0.8326
2025-07-25,22.29,22.8,22.07,22.5,26328300,591898339.94,3.211
2025-07-28,22.2,22.4,21.6,22.06,15760299,345510855.3,-1.9556
2025-07-29,21.85,22.21,21.75,22.05,11649400,255980778.0,-0.0453
2025-07-30,22.0,22.56,21.7,22.32,18243699,404307955.69,1.2245
2025-07-31,23.5,23.58,21.92,22.0,24137999,546597727.12,-1.4337
2025-08-01,22.66,22.81,21.8,22.47,22182410,494793515.7,2.1364
2025-08-04,22.1,22.86,21.86,22.72,20051000,450559696.0,1.1126
2025-08-05,22.42,22.76,22.17,22.61,18423411,412550754.61,-0.4842
2025-08-06,22.4,23.41,22.31,23.2,23173310,531509572.8,2.6095
2025-08-07,23.05,24.06,23.05,23.88,33641462,796413162.25,2.931
2025-08-08,23.4,23.49,22.6,22.79,25194491,578433411.52,-4.5645
2025-08-11,22.7,23.18,22.58,23.11,15888500,365433710.0,1.4041
2025-08-12,23.19,23.72,22.83,23.48,21492426,501432976.88,1.601
2025-08-13,23.31,23.78,23.08,23.36,19387051,453760342.85,-0.5111
2025-08-14,23.24,23.4,22.22,22.45,21052864,480314593.0,-3.8955
2025-08-15,22.29,22.77,22.24,22.75,12448426,281291425.04,1.3363
2025-08-18,22.73,23.41,22.7,23.34,22762201,527379126.18,2.5934
2025-08-19,23.26,24.37,23.0,23.71,27165700,644295393.31,1.5853
2025-08-20,23.49,23.94,23.17,23.62,15430669,361668609.73,-0.3796
2025-08-21,23.4,23.78,23.15,23.51,15731000,369456977.0,-0.4657
2025-08-22,23.62,23.95,23.36,23.68,19384400,459046694.0,0.7231
2025-08-25,23.68,24.55,23.49,24.16,25928000,624480528.0,2.027
2025-08-26,23.97,24.5,23.71,23.81,20655600,497832571.0,-1.4487
2025-08-27,25.6,26.42,23.51,23.56,49907320,1237148922.62,-1.05
2025-08-28,22.57,22.98,21.71,22.47,32732963,733630246.55,-4.6265
2025-08-29,22.25,22.3,21.6,21.77,18240865,398368042.45,-3.1153
2025-09-01,21.78,21.95,21.41,21.63,11983300,259616461.32,-0.6431
2025-09-02,21.65,21.7,20.7,21.07,13327264,280331112.52,-2.589
2025-09-03,21.07,21.15,20.5,20.5,9248764,192121694.04,-2.7053
2025-09-04,20.75,21.07,19.91,20.31,10174064,209374780.64,-0.9268
2025-09-05,20.56,20.78,20.2,20.74,7325800,150759960.74,2.1172
2025-09-08,20.74,21.35,20.52,21.01,9284700,194126465.0,1.3018
2025-09-09,20.82,21.02,20.55,20.66,6679100,138482229.0,-1.6659
2025-09-10,20.56,20.76,20.45,20.46,5674026,116829400.31,-0.9681
2025-09-11,20.6,20.87,20.3,20.81,8231000,169511695.24,1.7107
2025-09-12,21.0,21.68,20.7,21.21,13850150,293046491.2,1.9222
2025-09-15,21.03,21.16,20.7,20.73,8026210,166958583.0,-2.2631
