date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-14,60.7,56.55,61.1,56.05,6278282,364475936.0,8.48,-5.04,-3.0,1.96
2025-10-15,57.15,57.85,58.0,56.25,3674132,210443111.0,3.09,2.3,1.3,1.15
2025-10-16,57.85,55.4,58.15,54.5,6542179,365405248.0,6.31,-4.24,-2.45,2.04
2025-10-17,55.1,52.15,55.15,51.7,6133362,324404352.0,6.23,-5.87,-3.25,1.91
2025-10-20,53.55,53.0,54.05,52.45,3749000,199340614.0,3.07,1.63,0.85,1.17
2025-10-21,54.0,53.25,55.0,53.15,4637980,250966736.0,3.49,0.47,0.25,1.45
2025-10-22,53.35,52.7,53.55,52.25,2392700,126367768.0,2.44,-1.03,-0.55,0.75
2025-10-23,52.1,52.45,53.0,50.65,3438600,177802367.0,4.46,-0.47,-0.25,1.07
2025-10-24,54.0,54.5,54.65,53.25,5022220,266973560.0,2.67,3.91,2.05,1.57
2025-10-27,55.9,55.05,55.9,54.25,4606308,252799531.0,3.03,1.01,0.55,1.44
2025-10-28,55.75,54.15,55.8,54.0,3204773,175550395.0,3.27,-1.63,-0.9,1.0
2025-10-30,54.8,54.25,55.8,53.55,3692900,201318212.0,4.16,0.18,0.1,1.15
2025-10-31,54.3,55.75,56.25,53.5,5733800,317591632.0,5.07,2.76,1.5,1.79
2025-11-03,56.8,57.55,58.7,56.3,6989640,403311536.0,4.3,3.23,1.8,2.18
2025-11-04,57.65,52.8,58.25,52.4,7515617,408893568.0,10.17,-8.25,-4.75,2.35
2025-11-05,52.0,50.9,52.0,48.9,8242180,412419008.0,5.87,-3.6,-1.9,2.57
2025-11-06,51.3,50.85,51.45,49.68,5012902,252158451.0,3.48,-0.1,-0.05,1.57
2025-11-07,50.6,48.7,50.6,48.5,5307100,260067571.0,4.13,-4.23,-2.15,1.66
2025-11-10,49.88,49.52,49.9,48.7,3006500,148056873.0,2.46,1.68,0.82,0.94
2025-11-11,49.96,48.4,50.3,47.68,5637200,272398560.0,5.29,-2.26,-1.12,1.76
2025-11-12,48.24,48.6,48.74,47.68,3079100,148612278.0,2.19,0.41,0.2,0.96
2025-11-13,50.3,53.05,53.65,49.92,10184624,526543136.0,7.67,9.16,4.45,3.18
2025-11-14,51.55,52.9,54.7,51.55,5317050,283553712.0,5.94,-0.28,-0.15,1.66
2025-11-17,52.85,52.2,53.55,51.65,3980136,208792991.0,3.59,-1.32,-0.7,1.24
2025-11-18,51.95,50.9,52.0,50.0,4191162,212207187.0,3.83,-2.49,-1.3,1.31
2025-11-19,51.3,48.32,51.5,48.1,5552100,272317760.0,6.68,-5.07,-2.58,1.73
2025-11-20,49.0,47.82,49.26,46.66,4955400,236337766.0,5.38,-1.03,-0.5,1.55
2025-11-21,46.56,46.56,47.06,45.06,4761464,219044778.0,4.18,-2.63,-1.26,1.49
2025-11-24,47.16,48.28,48.54,45.1,6767798,318105008.0,7.39,3.69,1.72,2.11
2025-11-25,48.58,47.7,49.18,46.98,6025900,290313248.0,4.56,-1.2,-0.58,1.88
2025-11-26,47.9,46.02,47.98,45.8,6628702,306942336.0,4.57,-3.52,-1.68,2.07
2025-11-27,45.4,45.2,46.58,45.02,4229100,193007170.0,3.39,-1.78,-0.82,1.32
2025-11-28,45.8,45.96,46.28,45.6,2788420,128150224.0,1.5,1.68,0.76,0.87
2025-12-01,46.64,46.94,48.26,45.58,4952462,234899499.0,5.83,2.13,0.98,1.55
2025-12-02,47.24,45.4,47.64,45.08,4034920,184592130.0,5.45,-3.28,-1.54,1.26
2025-12-03,45.4,42.7,45.44,42.4,7892646,341675696.0,6.7,-5.95,-2.7,2.46
