date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-14,7.23,6.75,7.27,6.73,121918080,848401568.0,7.58,-5.2,-0.37,2.69
2025-10-15,6.81,6.95,7.0,6.73,66519789,459574688.0,4.0,2.96,0.2,1.47
2025-10-16,7.0,6.79,7.0,6.75,62169545,426425216.0,3.6,-2.3,-0.16,1.37
2025-10-17,6.79,6.35,6.79,6.28,107874711,697372976.0,7.51,-6.48,-0.44,2.38
2025-10-20,6.48,6.54,6.56,6.4,45393403,294450592.0,2.52,2.99,0.19,1.0
2025-10-21,6.69,6.63,6.77,6.61,51952537,348255344.0,2.45,1.38,0.09,1.15
2025-10-22,6.53,6.51,6.61,6.49,25750948,168430442.0,1.81,-1.81,-0.12,0.57
2025-10-23,6.4,6.5,6.54,6.28,45098986,289227104.0,3.99,-0.15,-0.01,1.0
2025-10-24,6.61,6.61,6.64,6.5,42307719,278091472.0,2.15,1.69,0.11,0.93
2025-10-27,6.74,6.85,6.88,6.61,68732044,464278272.0,4.08,3.63,0.24,1.52
2025-10-28,6.94,6.78,7.03,6.72,63905242,438525008.0,4.53,-1.02,-0.07,1.41
2025-10-30,6.84,6.75,6.91,6.66,52627104,356577616.0,3.69,-0.44,-0.03,1.16
2025-10-31,6.6,6.51,6.69,6.5,52252856,342951296.0,2.81,-3.56,-0.24,1.15
2025-11-03,6.55,6.64,6.7,6.53,30477894,202473369.0,2.61,2.0,0.13,0.67
2025-11-04,6.65,6.37,6.65,6.3,43679570,280460240.0,5.27,-4.07,-0.27,0.96
2025-11-05,6.1,6.29,6.31,6.06,59377543,366259040.0,3.92,-1.26,-0.08,1.31
2025-11-06,6.34,6.3,6.35,6.16,35107708,219773451.0,3.02,0.16,0.01,0.77
2025-11-07,6.2,6.07,6.2,6.03,51147091,310960272.0,2.7,-3.65,-0.23,1.13
2025-11-10,6.1,6.17,6.2,6.07,23077000,141663366.0,2.14,1.65,0.1,0.51
2025-11-11,6.22,6.21,6.32,6.15,31250000,194533100.0,2.76,0.65,0.04,0.69
2025-11-12,6.15,6.12,6.21,6.08,26310052,161582284.0,2.09,-1.45,-0.09,0.58
2025-11-13,6.11,6.12,6.22,6.05,45698000,279145456.0,2.78,0.0,0.0,1.01
2025-11-14,5.95,5.89,5.99,5.84,68240750,402245280.0,2.45,-3.76,-0.23,1.51
2025-11-17,5.93,5.86,5.97,5.77,36287000,212724846.0,3.4,-0.51,-0.03,0.8
2025-11-18,6.2,6.1,6.29,6.05,81329956,499799008.0,4.1,4.1,0.24,1.79
2025-11-19,6.28,5.95,6.37,5.94,61997082,380281264.0,7.05,-2.46,-0.15,1.37
2025-11-20,6.2,6.24,6.32,6.08,96704788,599475536.0,4.03,4.87,0.29,2.13
2025-11-21,6.12,6.05,6.28,5.99,73680125,450701744.0,4.65,-3.04,-0.19,1.63
2025-11-24,6.14,6.35,6.37,6.06,83641605,523039696.0,5.12,4.96,0.3,1.85
2025-11-25,6.4,6.43,6.62,6.35,80108987,520038016.0,4.25,1.26,0.08,1.77
2025-11-26,6.6,6.52,6.6,6.45,58402000,382002096.0,2.33,1.4,0.09,1.29
2025-11-27,6.36,6.4,6.47,6.33,35218000,224991106.0,2.15,-1.84,-0.12,0.78
2025-11-28,6.4,6.39,6.49,6.3,25074001,159884056.0,2.97,-0.16,-0.01,0.55
2025-12-01,6.32,6.11,6.33,6.07,74332118,456118400.0,4.07,-4.38,-0.28,1.64
2025-12-02,6.07,6.02,6.08,5.93,38231167,228781572.0,2.45,-1.47,-0.09,0.84
2025-12-03,5.98,5.86,6.03,5.83,32073110,189529990.0,3.32,-2.66,-0.16,0.71
2025-12-04,5.91,6.11,6.16,5.87,43586048,263948479.0,4.95,4.27,0.25,0.96
2025-12-05,6.13,6.23,6.23,6.08,29954433,185103887.0,2.45,1.96,0.12,0.66
2025-12-08,6.23,6.19,6.28,6.15,24279495,150238484.0,2.09,-0.64,-0.04,0.54
2025-12-09,6.25,6.28,6.53,6.24,62784269,400737600.0,4.68,1.45,0.09,1.39
2025-12-10,6.21,6.17,6.23,6.02,39676922,242261626.0,3.34,-1.75,-0.11,0.88
2025-12-11,6.17,5.91,6.18,5.91,47818000,286336368.0,4.38,-4.21,-0.26,1.06
2025-12-12,5.91,6.12,6.12,5.84,91797000,552498032.0,4.74,3.55,0.21,2.03
2025-12-15,5.98,6.0,6.01,5.95,19901122,118915060.0,0.98,-1.96,-0.12,0.44
2025-12-16,5.75,5.8,5.85,5.72,33804700,195485321.0,2.17,-3.33,-0.2,0.75
2025-12-17,5.85,5.9,5.97,5.81,27664000,162984588.0,2.76,1.72,0.1,0.61
2025-12-18,5.76,5.66,5.78,5.59,64953100,367333968.0,3.22,-4.07,-0.24,1.43
2025-12-19,5.68,5.8,5.82,5.68,33150355,191310293.0,2.47,2.47,0.14,0.73
2025-12-22,5.8,5.89,5.9,5.79,21931893,128244717.0,1.9,1.55,0.09,0.48
2025-12-23,5.85,5.78,5.86,5.76,17087480,99029806.0,1.7,-1.87,-0.11,0.38
2025-12-24,5.69,5.68,5.74,5.67,14231500,81104939.0,1.21,-1.73,-0.1,0.31
2025-12-29,5.68,5.62,5.75,5.61,33872854,192109310.0,2.46,-1.06,-0.06,0.75
2025-12-30,5.6,5.58,5.62,5.52,29228700,162823633.0,1.78,-0.71,-0.04,0.64
2025-12-31,5.54,5.51,5.54,5.45,21598593,118809776.0,1.61,-1.25,-0.07,0.48
2026-01-02,5.51,5.68,5.74,5.44,10612000,59772320.0,5.44,3.09,0.17,0.23
2026-01-05,5.67,5.7,5.74,5.6,49205403,279378880.0,2.46,0.35,0.02,1.09
2026-01-06,5.74,5.78,5.81,5.68,44300132,254696681.0,2.28,1.4,0.08,0.98
2026-01-07,5.73,5.65,5.73,5.54,43580540,244481833.0,3.29,-2.25,-0.13,0.96
