date,open,high,low,close,volume,amount,change_pct
2025-11-25,33.42,33.86,33.28,33.4,810300,27246099.0,0.2702
2025-11-26,33.3,33.68,33.08,33.15,878150,29229532.0,-0.7485
2025-11-27,33.15,33.65,33.1,33.39,663550,22164461.0,0.724
2025-11-28,33.39,33.71,33.21,33.69,630300,21095329.0,0.8985
2025-12-01,33.72,34.02,33.4,33.83,666700,22557138.68,0.4156
2025-12-02,33.75,33.86,33.55,33.68,447833,15067539.11,-0.4434
2025-12-03,33.59,33.71,32.94,33.12,762500,25327973.0,-1.6627
2025-12-04,32.94,33.18,32.66,32.76,547300,17977543.0,-1.087
2025-12-05,32.83,33.29,32.56,33.26,600769,19793866.87,1.5263
2025-12-08,33.4,33.55,33.26,33.49,646633,21619460.12,0.6915
2025-12-09,33.37,33.58,33.01,33.01,584850,19467881.5,-1.4333
2025-12-10,32.98,33.0,32.45,32.62,762365,24874836.25,-1.1815
2025-12-11,32.66,32.71,32.06,32.08,763300,24656767.0,-1.6554
2025-12-12,32.08,32.77,31.95,32.24,827398,26751764.74,0.4988
2025-12-15,32.0,32.45,31.85,32.01,709550,22783687.0,-0.7134
2025-12-16,32.02,32.55,31.75,32.09,541700,17375411.0,0.2499
2025-12-17,32.24,32.48,31.65,32.28,894650,28694631.84,0.5921
2025-12-18,32.01,32.75,32.01,32.57,729433,23722051.66,0.8984
2025-12-19,32.5,33.27,32.48,33.19,859133,28396445.08,1.9036
2025-12-22,33.11,33.37,32.99,33.32,804640,26724123.48,0.3917
2025-12-23,33.31,33.31,32.8,32.84,634888,20937831.72,-1.4406
2025-12-24,32.84,33.33,32.77,33.32,621100,20615552.0,1.4616
2025-12-25,33.36,33.65,33.23,33.56,753712,25206900.8,0.7203
2025-12-26,33.6,33.63,33.11,33.17,647900,21597370.0,-1.1621
2025-12-29,33.12,33.36,32.89,33.18,586850,19455174.0,0.0301
2025-12-30,33.44,33.48,33.15,33.31,698950,23313510.5,0.3918
2025-12-31,33.36,35.16,33.26,34.53,3733727,128941465.03,3.6626
