date,open,high,low,close,volume,amount,change_pct
2025-07-08,8.65,8.79,8.53,8.75,5110400,44375982.0,1.5081
2025-07-09,8.75,8.84,8.55,8.57,4480400,38822313.0,-2.0571
2025-07-10,8.54,8.66,8.47,8.62,3612600,30977993.0,0.5834
2025-07-11,8.62,8.68,8.4,8.59,5693830,48482386.7,-0.348
2025-07-14,8.63,9.21,8.55,9.02,10552992,93596480.92,5.0058
2025-07-15,8.94,9.05,8.56,8.85,10125700,88899548.79,-1.8847
2025-07-16,8.8,9.13,8.67,8.7,6360400,56479089.0,-1.6949
2025-07-17,8.67,8.8,8.63,8.71,4382600,38109331.0,0.1149
2025-07-18,8.78,8.79,8.58,8.65,4204600,36377870.0,-0.6889
2025-07-21,8.77,9.28,8.68,9.18,13099400,119037795.0,6.1272
2025-07-22,9.18,9.24,8.86,8.89,10418900,93672915.0,-3.159
2025-07-23,8.89,9.0,8.78,8.82,6413600,56771968.0,-0.7874
2025-07-24,8.8,9.42,8.8,9.06,13261812,120878950.82,2.7211
2025-07-25,9.07,9.1,8.8,8.82,8870500,78527084.88,-2.649
2025-07-28,8.79,8.84,8.7,8.82,4687100,41130690.0,0.0
2025-07-29,8.82,8.94,8.62,8.72,5381100,46887577.0,-1.1338
2025-07-30,8.77,8.77,8.57,8.65,4580396,39560451.56,-0.8028
2025-07-31,8.6,8.7,8.42,8.45,4776800,40798301.0,-2.3121
2025-08-01,8.45,8.57,8.44,8.5,3389900,28849697.0,0.5917
2025-08-04,8.48,8.6,8.39,8.56,3530400,30158708.0,0.7059
2025-08-05,8.58,8.74,8.53,8.64,4812200,41631695.0,0.9346
2025-08-06,8.65,8.73,8.54,8.69,4609400,39939156.0,0.5787
2025-08-07,8.68,8.75,8.5,8.53,6032000,51804280.0,-1.8412
2025-08-08,8.5,8.56,8.36,8.51,5818500,49158173.0,-0.2345
2025-08-11,8.5,8.87,8.49,8.78,7033400,61390713.0,3.1727
2025-08-12,8.8,8.92,8.62,8.85,6387550,56100714.0,0.7973
2025-08-13,8.88,8.9,8.68,8.69,6118800,53505025.0,-1.8079
2025-08-14,8.75,8.87,8.5,8.5,6199000,53516078.0,-2.1864
2025-08-15,8.5,8.59,8.4,8.48,5861400,49661080.0,-0.2353
2025-08-18,8.57,8.6,8.43,8.44,6089100,51756504.0,-0.4717
2025-08-19,8.48,8.96,8.4,8.81,11793330,102786712.3,4.3839
2025-08-20,8.81,9.06,8.72,8.97,8853530,78814315.9,1.8161
2025-08-21,8.99,9.1,8.89,8.92,6696605,60183017.4,-0.5574
2025-08-22,8.94,9.13,8.86,8.92,6148900,55095626.0,0.0
2025-08-25,8.91,8.94,8.68,8.77,9237800,81000092.0,-1.6816
2025-08-26,8.77,8.8,8.6,8.65,6547553,57002204.45,-1.3683
2025-08-27,8.71,8.72,8.09,8.11,13443700,112598057.0,-6.2428
2025-08-28,8.11,8.27,7.58,7.86,14892710,117065879.4,-3.0826
2025-08-29,7.85,8.07,7.71,8.04,9001100,70913629.0,2.2901
2025-09-01,7.98,8.16,7.84,8.0,8446000,67556561.0,-0.4975
2025-09-02,8.02,8.07,7.82,7.86,6975300,55144794.0,-1.75
2025-09-03,7.86,7.91,7.6,7.61,7194622,55519746.2,-3.1807
2025-09-04,7.63,7.87,7.58,7.66,6481218,50190493.5,0.657
2025-09-05,7.69,7.8,7.61,7.75,4964900,38311821.0,1.1749
2025-09-08,7.86,7.97,7.77,7.92,5429800,42780009.0,2.1935
2025-09-09,7.9,7.98,7.76,7.78,4248600,33352280.0,-1.7677
2025-09-10,7.79,7.88,7.72,7.79,2681200,20905198.5,0.1285
2025-09-11,7.87,7.92,7.65,7.89,4391496,34259455.92,1.2837
2025-09-12,7.89,8.03,7.8,7.81,4211896,33158912.48,-1.0139
2025-09-15,7.81,7.84,7.71,7.78,3991154,31064633.38,-0.3841
2025-09-16,7.81,8.24,7.75,8.08,8391400,67050234.0,3.856
