date,open,high,low,close,volume,amount,change_pct
2025-08-18,40.0,40.3,39.65,39.78,1471264,58705134.13,0.4545
2025-08-19,39.89,39.95,39.06,39.88,1556606,61532564.14,0.2514
2025-08-20,39.88,41.48,39.55,41.27,2628200,106959511.0,3.4855
2025-08-21,41.16,41.45,40.78,40.96,1678005,68936315.25,-0.7512
2025-08-22,40.84,41.93,40.7,41.82,2061005,85238330.0,2.0996
2025-08-25,42.82,42.96,41.17,41.45,2284675,95157756.05,-0.8847
2025-08-26,42.13,42.6,41.22,42.2,2454200,103300626.68,1.8094
2025-08-27,41.87,43.15,40.18,40.21,3371995,141784215.12,-4.7156
2025-08-28,40.1,40.73,38.52,40.28,3087089,122717790.43,0.1741
2025-08-29,39.99,40.18,39.19,39.52,1711900,67765715.0,-1.8868
2025-09-01,39.52,39.66,38.71,38.82,1531600,59814225.0,-1.7713
2025-09-02,38.82,40.21,37.36,39.86,2996866,116441291.3,2.679
2025-09-03,39.87,42.79,39.57,40.7,3674106,151437111.76,2.1074
2025-09-04,41.84,42.19,40.3,41.37,2865640,118721074.92,1.6462
2025-09-05,42.0,42.0,40.8,41.9,1963090,81503901.8,1.2811
2025-09-08,41.96,42.5,41.01,42.17,2425566,101116876.32,0.6444
2025-09-09,42.35,42.68,40.61,40.95,2910116,121251325.62,-2.8931
2025-09-10,41.5,42.4,40.85,41.74,2365796,98522563.24,1.9292
2025-09-11,41.74,42.34,41.0,41.99,1861048,77787219.9,0.5989
2025-09-12,42.08,43.95,41.7,43.28,3278921,141947137.44,3.0722
2025-09-15,43.24,45.0,42.5,44.84,2831424,125437519.52,3.6044
2025-09-16,44.84,44.85,43.5,44.12,1927213,85016661.69,-1.6057
2025-09-17,44.12,46.3,43.2,45.77,3147251,142370042.9,3.7398
2025-09-18,45.77,54.92,45.03,54.92,10401941,545859424.49,19.9913
2025-09-19,58.21,58.21,51.09,53.4,8712170,462260590.91,-2.7677
2025-09-22,53.55,54.3,52.0,54.0,3861614,204950968.44,1.1236
2025-09-23,54.0,54.0,50.8,52.39,2790704,145696486.8,-2.9815
2025-09-24,52.49,55.0,51.6,53.25,2867217,153258831.4,1.6415
2025-09-25,52.72,54.22,52.0,53.29,2271555,120151875.5,0.0751
2025-09-26,53.14,53.52,51.6,52.5,2000900,105086976.0,-1.4825
2025-09-29,52.48,55.6,51.51,55.6,3408458,181284112.7,5.9048
2025-09-30,55.9,58.38,54.15,57.0,3298966,184770586.14,2.518
2025-10-09,56.56,68.3,55.69,64.86,6359021,397511394.35,13.7895
2025-10-10,66.0,66.23,62.44,62.95,3053921,194137506.75,-2.9448
2025-10-13,60.66,66.37,60.3,65.55,3315012,210814255.0,4.1303
2025-10-14,68.0,68.0,61.11,62.35,4410421,278481083.42,-4.8818
2025-10-15,61.95,62.35,59.77,61.61,2077669,127061080.18,-1.1868
2025-10-16,61.73,65.35,61.73,63.5,2479900,156773384.0,3.0677
2025-10-17,64.0,65.38,63.1,64.45,2250115,144609721.78,1.4961
2025-10-20,66.13,70.0,62.0,64.66,5793584,382374700.97,0.3258
2025-10-21,66.2,66.2,60.0,61.88,3429725,212425657.0,-4.2994
2025-10-22,61.3,62.07,59.8,60.6,2432849,146907560.94,-2.0685
2025-10-23,60.33,61.51,59.0,59.46,1396634,83742511.98,-1.8812
2025-10-24,59.47,61.15,59.24,60.46,1733988,104371013.44,1.6818
2025-10-27,61.0,61.23,58.38,59.11,2057879,121492388.32,-2.2329
2025-10-28,59.12,62.07,58.8,59.51,2946300,178019199.47,0.6767
2025-10-29,59.76,60.25,55.62,56.25,2373014,134912138.36,-5.4781
2025-10-30,56.08,57.74,55.81,56.9,1222143,69421676.68,1.1556
2025-10-31,56.95,59.68,56.95,58.22,2379991,138065637.19,2.3199
2025-11-03,58.22,60.3,58.22,59.73,1571793,93199404.43,2.5936
2025-11-04,59.9,62.88,59.43,61.7,2490367,153541759.45,3.2982
2025-11-05,61.15,63.0,59.27,61.7,1463989,89180371.32,0.0
2025-11-06,63.24,63.24,60.71,61.5,1285396,79355731.74,-0.3241
2025-11-07,61.15,62.0,59.0,61.0,2060900,124115104.0,-0.813
2025-11-10,60.31,61.08,58.75,59.6,2175506,129761411.22,-2.2951
2025-11-11,60.01,62.49,59.03,61.51,1832172,112202901.76,3.2047
2025-11-12,61.51,65.0,61.49,63.99,3339300,211532496.1,4.0319
2025-11-13,66.0,66.5,63.54,64.79,2636400,172067987.0,1.2502
2025-11-14,65.0,67.08,65.0,66.1,3217900,212435093.0,2.0219
2025-11-17,66.1,69.6,65.3,68.35,3002251,202923652.35,3.4039
2025-11-18,70.0,70.46,66.3,69.4,2808340,191307071.0,1.5362
2025-11-19,69.8,73.3,66.51,69.98,6060349,430433907.49,0.8357
2025-11-20,69.51,70.0,67.5,68.65,2076537,142534415.89,-1.9005
2025-11-21,68.55,69.25,65.65,66.58,1698101,114245817.33,-3.0153
2025-11-24,67.0,70.5,65.0,69.6,1540623,104640854.56,4.5359
2025-11-25,70.99,71.0,68.41,69.9,1613460,112310563.75,0.431
2025-11-26,70.1,73.5,70.1,72.97,2049812,147878521.5,4.392
2025-11-27,72.8,72.99,70.4,71.45,1124430,79871631.77,-2.083
2025-11-28,71.47,72.86,70.3,71.8,2065063,148185942.45,0.4899
2025-12-01,71.42,71.61,69.1,69.53,1096952,76639974.93,-3.1616
2025-12-02,69.54,73.93,68.8,72.6,1462297,104505649.72,4.4154
2025-12-03,72.63,72.66,71.22,72.1,679670,48838179.6,-0.6887
2025-12-04,72.11,76.52,72.11,76.43,2306317,173591937.28,6.0055
2025-12-05,78.0,83.08,74.37,79.85,2211739,175276267.63,4.4747
2025-12-08,81.4,81.4,76.4,77.93,1418522,110486181.09,-2.4045
2025-12-09,78.0,85.2,77.23,84.45,1804795,146503904.37,8.3665
2025-12-10,84.0,84.0,80.88,82.5,1499377,122661931.82,-2.3091
2025-12-11,82.0,85.81,80.22,84.39,1472102,122966467.37,2.2909
2025-12-12,84.3,84.55,81.5,83.37,1091102,90522536.17,-1.2087
2025-12-15,83.37,84.0,79.5,81.56,1215566,99423919.24,-2.171
2025-12-16,81.58,82.34,76.84,77.05,1231600,97447581.0,-5.5297
2025-12-17,77.1,80.5,75.89,79.88,1183700,92818162.0,3.6729
2025-12-18,79.9,81.01,78.9,79.74,1047499,83882888.0,-0.1753
2025-12-19,80.88,81.88,77.8,80.29,1161600,93215429.0,0.6897
2025-12-22,81.2,84.46,80.45,83.8,1047110,87228458.9,4.3717
2025-12-23,83.51,84.46,81.45,83.2,1354500,112446621.2,-0.716
2025-12-24,83.7,87.5,82.01,85.01,1934999,163803706.35,2.1755
2025-12-25,87.2,87.2,82.7,85.03,2312400,196952970.0,0.0235
2025-12-26,85.03,85.03,80.35,81.6,1290700,105451228.16,-4.0339
2025-12-29,81.0,81.46,78.5,79.5,1775000,141244406.0,-2.5735
2025-12-30,79.61,82.0,78.79,80.99,1593451,128476187.74,1.8742
2025-12-31,82.5,97.19,81.5,88.0,8059176,737698503.91,8.6554
