date,open,high,low,close,volume,amount,change_pct
2025-09-11,38.04,40.39,37.4,39.36,5204924,205010571.5,3.3071
2025-09-12,39.36,39.56,38.72,38.76,2697289,105166417.71,-1.5244
2025-09-15,38.78,39.24,38.66,38.79,1795298,69936623.4,0.0774
2025-09-16,38.85,39.08,38.66,38.98,1400983,54462183.97,0.4898
2025-09-17,38.9,39.1,38.65,38.87,1388202,53990208.8,-0.2822
2025-09-18,38.89,39.1,37.78,38.04,2051164,78855284.64,-2.1353
2025-09-19,37.98,38.56,37.61,38.34,1775194,67538425.5,0.7886
2025-09-22,38.33,38.35,37.61,37.85,1625416,61670546.77,-1.278
2025-09-23,37.9,37.9,36.0,37.13,2637849,96988636.38,-1.9022
2025-09-24,36.95,37.58,36.77,37.42,1351096,50406863.46,0.781
2025-09-25,37.2,37.64,36.96,37.05,1256697,46768490.3,-0.9888
2025-09-26,36.77,37.25,36.48,36.8,1010729,37287941.24,-0.6748
2025-09-29,36.65,36.95,36.13,36.65,1190604,43540644.38,-0.4076
2025-09-30,36.6,36.8,36.36,36.6,1024399,37480328.47,-0.1364
2025-10-09,36.48,37.02,36.14,36.73,1418346,51843181.54,0.3552
2025-10-10,36.75,37.26,36.54,37.05,1360001,50257559.53,0.8712
2025-10-13,36.2,36.65,35.79,36.36,1261301,45771235.75,-1.8623
2025-10-14,36.38,36.78,36.16,36.32,1083171,39459214.74,-0.11
2025-10-15,36.41,37.12,36.24,37.05,1241687,45750049.08,2.0099
2025-10-16,37.01,37.3,36.64,36.73,1080800,39907052.0,-0.8637
2025-10-17,36.73,36.88,36.3,36.31,854000,31240077.08,-1.1435
2025-10-20,36.4,36.74,36.22,36.5,763299,27782802.6,0.5233
2025-10-21,36.48,36.91,36.26,36.86,834425,30626751.9,0.9863
2025-10-22,36.9,37.03,36.36,36.38,972790,35611235.2,-1.3022
2025-10-23,36.3,36.48,35.88,36.42,829699,30021286.81,0.11
2025-10-24,36.35,36.77,36.25,36.29,788800,28736187.0,-0.3569
2025-10-27,36.44,37.22,36.33,36.88,1548575,56972086.82,1.6258
2025-10-28,37.08,38.22,36.78,37.64,2249925,84730796.12,2.0607
2025-10-29,37.86,37.9,37.01,37.37,1122600,41840199.0,-0.7173
2025-10-30,37.31,37.38,36.85,37.05,1111400,41219785.0,-0.8563
2025-10-31,37.05,37.6,36.8,37.48,1448967,54137239.51,1.1606
2025-11-03,37.6,37.82,37.28,37.41,1027486,38460234.14,-0.1868
2025-11-04,37.31,37.35,36.82,37.01,1184440,43787425.43,-1.0692
2025-11-05,36.78,37.49,36.6,37.3,1019569,37957086.06,0.7836
2025-11-06,37.25,37.3,36.8,36.98,1076430,39838836.8,-0.8579
2025-11-07,36.98,37.17,36.75,36.9,753967,27860886.3,-0.2163
2025-11-10,36.96,39.66,36.9,38.73,3848520,148025481.27,4.9593
2025-11-11,38.71,38.76,38.18,38.6,1270750,48875779.38,-0.3357
2025-11-12,38.51,39.24,38.36,38.68,1475915,57299679.75,0.2073
2025-11-13,38.51,38.96,38.13,38.36,1607900,61575341.0,-0.8273
2025-11-14,38.14,38.67,37.87,37.87,1394400,53268880.0,-1.2774
2025-11-17,37.74,38.0,37.22,37.43,1198000,44898672.0,-1.1619
2025-11-18,37.41,37.56,37.12,37.44,1139000,42549911.0,0.0267
2025-11-19,37.44,37.62,36.28,36.47,1507501,55430299.49,-2.5908
2025-11-20,36.62,36.73,35.93,36.07,1128400,40802611.0,-1.0968
2025-11-21,35.87,36.15,33.7,33.85,2797803,96909850.9,-6.1547
2025-11-24,34.12,34.34,33.2,34.2,1932432,65235757.57,1.034
2025-11-25,34.37,34.48,34.02,34.16,1235057,42334863.44,-0.117
2025-11-26,34.01,34.55,33.6,33.65,1624830,55354002.74,-1.493
2025-11-27,33.64,34.15,33.42,33.79,1151570,39057210.18,0.416
2025-11-28,33.79,34.08,33.47,33.93,1217429,41177617.56,0.4143
2025-12-01,33.96,34.4,33.78,34.16,1024000,35011473.0,0.6779
2025-12-02,34.16,34.19,33.65,33.71,763625,25787510.0,-1.3173
2025-12-03,33.67,34.06,33.09,33.22,1277500,42548845.1,-1.4536
2025-12-04,33.3,33.64,33.05,33.4,1076521,35895820.02,0.5418
2025-12-05,33.48,33.78,33.06,33.78,743500,24894240.9,1.1377
2025-12-08,33.78,34.0,33.42,33.48,1243590,41835213.2,-0.8881
2025-12-09,33.48,33.65,32.75,32.76,1268020,41917107.4,-2.1505
2025-12-10,32.77,32.89,32.05,32.17,1310283,42256787.79,-1.801
2025-12-11,32.3,32.3,31.47,31.51,1548793,49175671.35,-2.0516
2025-12-12,31.5,31.71,30.87,31.09,2700397,84111145.58,-1.3329
2025-12-15,30.98,31.21,30.6,31.0,1358289,42016758.99,-0.2895
2025-12-16,30.85,31.14,30.78,30.88,1262636,39066826.27,-0.3871
2025-12-17,30.82,31.4,30.63,31.24,1337393,41575409.2,1.1658
2025-12-18,31.14,31.74,31.05,31.53,1056757,33292876.54,0.9283
2025-12-19,31.53,32.1,31.47,31.84,957536,30454449.04,0.9832
2025-12-22,31.84,32.0,31.46,31.52,955500,30228922.0,-1.005
2025-12-23,31.5,31.53,30.88,30.9,946443,29446266.63,-1.967
2025-12-24,30.9,31.47,30.81,31.38,839608,26219418.78,1.5534
2025-12-25,31.32,31.5,31.18,31.36,929299,29108985.11,-0.0637
2025-12-26,31.3,31.53,31.07,31.22,718500,22485722.0,-0.4464
2025-12-29,31.25,31.34,30.94,30.94,871861,27093636.7,-0.8969
2025-12-30,31.0,31.25,30.75,30.96,791100,24546265.0,0.0646
2025-12-31,30.96,34.1,30.96,32.89,5264278,173173596.82,6.2339
