date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-14,44.5,39.6,44.66,38.9,8688533,354228144.0,13.16,-9.55,-4.18,3.06
2025-10-15,40.1,40.96,41.4,39.9,7563050,307867296.0,3.79,3.43,1.36,2.66
2025-10-16,41.12,41.8,41.82,40.04,6057748,248072667.0,4.35,2.05,0.84,2.13
2025-10-17,41.82,39.66,41.86,39.1,7598256,302752928.0,6.6,-5.12,-2.14,2.67
2025-10-20,40.42,41.64,43.04,40.42,7865400,329553600.0,6.61,4.99,1.98,2.77
2025-10-21,42.5,41.56,42.68,41.2,6301000,264562125.0,3.55,-0.19,-0.08,2.22
2025-10-22,41.12,41.68,42.48,40.66,4832918,201148012.0,4.38,0.29,0.12,1.7
2025-10-23,41.18,39.7,41.52,38.74,7112518,281473488.0,6.67,-4.75,-1.98,2.5
2025-10-24,39.96,41.96,43.2,39.96,10513883,440363984.0,8.16,5.69,2.26,3.7
2025-10-27,44.0,41.64,44.2,40.42,13996251,582130448.0,9.01,-0.76,-0.32,4.92
2025-10-28,41.98,42.86,43.8,41.0,10440764,446167536.0,6.72,2.93,1.22,3.67
2025-10-30,42.7,44.88,46.28,42.0,11594682,516190496.0,9.99,4.71,2.02,4.08
2025-10-31,45.0,42.32,45.1,42.24,5441095,233932780.0,6.37,-5.7,-2.56,1.91
2025-11-03,42.24,42.28,43.4,40.58,4426000,183882822.0,6.66,-0.09,-0.04,1.56
2025-11-04,42.78,41.4,43.66,41.24,3090311,130726583.0,5.72,-2.08,-0.88,1.09
2025-11-05,40.5,39.5,40.5,39.04,7246291,287422384.0,3.53,-4.59,-1.9,2.55
2025-11-06,39.82,41.2,41.6,39.14,5049050,204530475.0,6.23,4.3,1.7,1.78
2025-11-07,40.56,39.92,40.56,39.26,6860224,273033520.0,3.16,-3.11,-1.28,2.41
2025-11-10,39.9,40.26,40.9,39.02,6725000,270232960.0,4.71,0.85,0.34,2.37
2025-11-11,40.64,40.84,41.9,39.88,4843559,196952156.0,5.02,1.44,0.58,1.7
2025-11-12,40.94,40.92,41.12,39.56,3202536,129700571.0,3.82,0.2,0.08,1.13
2025-11-13,41.2,41.56,42.2,40.4,3435328,142295307.0,4.4,1.56,0.64,1.21
2025-11-14,40.52,39.1,41.46,38.9,6308000,252358310.0,6.16,-5.92,-2.46,2.22
2025-11-17,40.0,40.92,42.14,40.0,6895000,283815536.0,5.47,4.65,1.82,2.43
2025-11-18,41.0,40.7,42.1,40.36,5403050,222297029.0,4.25,-0.54,-0.22,1.9
2025-11-19,40.46,39.22,41.06,38.76,3847160,152062852.0,5.65,-3.64,-1.48,1.35
2025-11-20,39.7,38.66,40.58,38.34,3636130,141347432.0,5.71,-1.43,-0.56,1.28
2025-11-21,37.5,37.2,38.02,36.62,3474667,129266411.0,3.62,-3.78,-1.46,1.22
2025-11-24,37.8,38.1,38.4,36.2,3332018,124023706.0,5.91,2.42,0.9,1.17
2025-11-25,38.46,38.88,39.5,38.46,2501350,97749392.0,2.73,2.05,0.78,0.88
2025-11-26,38.7,38.64,39.38,38.3,2328000,90391560.0,2.78,-0.62,-0.24,0.82
2025-11-27,38.52,38.68,39.82,38.52,2530000,99106229.0,3.36,0.1,0.04,0.89
2025-11-28,38.56,38.4,39.12,37.6,2496066,95570163.0,3.93,-0.72,-0.28,0.88
2025-12-01,38.82,39.52,39.88,38.4,2600663,102481619.0,3.85,2.92,1.12,0.91
2025-12-02,39.5,39.76,39.9,38.6,2493000,97850300.0,3.29,0.61,0.24,0.88
2025-12-03,39.76,38.76,39.76,38.7,1629024,63492011.0,2.67,-2.52,-1.0,0.57
