date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-06-30,002460,34.0,33.62,34.14,33.36,274457.0,926111412.57,2.29,-1.12,-0.38,2.27
2025-07-01,002460,33.41,33.41,33.49,32.76,245534.0,816046170.9,2.17,-0.62,-0.21,2.03
2025-07-02,002460,33.4,34.38,34.7,33.08,478831.0,1634996441.86,4.85,2.9,0.97,3.96
2025-07-03,002460,34.54,34.97,35.48,34.14,480250.0,1678012598.94,3.9,1.72,0.59,3.98
2025-07-04,002460,34.66,34.18,34.84,34.11,288278.0,993009149.77,2.09,-2.26,-0.79,2.39
2025-07-07,002460,34.05,34.09,34.44,33.77,165655.0,566269772.8,1.96,-0.26,-0.09,1.37
2025-07-08,002460,34.11,34.86,35.23,34.11,297747.0,1039300988.81,3.29,2.26,0.77,2.47
2025-07-09,002460,34.86,34.38,35.04,34.3,195285.0,679352656.43,2.12,-1.38,-0.48,1.62
2025-07-10,002460,34.2,34.48,34.64,34.04,172218.0,594562532.24,1.75,0.29,0.1,1.43
2025-07-11,002460,34.66,34.32,35.13,34.25,297106.0,1035570770.72,2.55,-0.46,-0.16,2.46
2025-07-14,002460,35.05,35.24,36.14,35.05,425608.0,1521925738.07,3.18,2.68,0.92,3.52
2025-07-15,002460,34.67,34.33,35.15,33.86,340742.0,1177088961.76,3.66,-2.58,-0.91,2.82
2025-07-16,002460,34.25,33.81,34.31,33.65,202377.0,688673629.4,1.92,-1.51,-0.52,1.68
2025-07-17,002460,33.98,34.96,35.18,33.74,347065.0,1198638246.11,4.26,3.4,1.15,2.87
2025-07-18,002460,35.13,35.95,36.3,35.13,474086.0,1703487863.52,3.35,2.83,0.99,3.93
2025-07-21,002460,36.1,36.18,36.35,35.78,287050.0,1036092205.89,1.59,0.64,0.23,2.38
2025-07-22,002460,36.17,36.78,37.04,35.87,417305.0,1525369136.02,3.23,1.66,0.6,3.45
2025-07-23,002460,37.15,36.48,37.94,36.4,583833.0,2162478734.03,4.19,-0.82,-0.3,4.83
2025-07-24,002460,36.04,39.4,39.98,36.02,972292.0,3736610430.49,10.86,8.0,2.92,8.05
2025-07-25,002460,39.69,39.43,40.33,39.01,769553.0,3047384077.8,3.35,0.08,0.03,6.37
2025-07-28,002460,38.3,38.28,39.07,37.71,551669.0,2115790436.25,3.45,-2.92,-1.15,4.57
2025-07-29,002460,37.96,38.12,38.6,37.8,325971.0,1242996747.03,2.09,-0.42,-0.16,2.7
2025-07-30,002460,38.4,37.36,38.62,37.01,375603.0,1415386730.73,4.22,-1.99,-0.76,3.11
2025-07-31,002460,36.94,36.0,37.04,35.8,435508.0,1584238614.07,3.32,-3.64,-1.36,3.61
2025-08-01,002460,36.1,36.18,36.58,35.81,269188.0,973056471.2,2.14,0.5,0.18,2.23
2025-08-04,002460,36.01,35.91,36.16,35.36,266853.0,951863649.19,2.21,-0.75,-0.27,2.21
2025-08-05,002460,36.09,35.9,36.18,35.73,187348.0,672771653.97,1.25,-0.03,-0.01,1.55
2025-08-06,002460,35.85,35.97,35.99,35.63,214471.0,767708381.57,1.0,0.19,0.07,1.78
2025-08-07,002460,36.13,36.46,36.52,35.16,507088.0,1824818672.68,3.78,1.36,0.49,4.2
2025-08-08,002460,36.43,36.83,37.29,36.0,477619.0,1750987819.77,3.54,1.01,0.37,3.95
2025-08-11,002460,39.0,40.51,40.51,38.08,1018953.0,4032601386.66,6.6,9.99,3.68,8.44
2025-08-12,002460,40.0,39.45,41.04,38.66,1026183.0,4057321983.77,5.88,-2.62,-1.06,8.5
2025-08-13,002460,39.36,38.93,39.66,38.69,545793.0,2128731637.13,2.46,-1.32,-0.52,4.52
2025-08-14,002460,38.88,37.92,39.15,37.77,435646.0,1672179752.51,3.54,-2.59,-1.01,3.61
2025-08-15,002460,37.75,38.76,38.93,37.71,378661.0,1459944082.72,3.22,2.22,0.84,3.14
2025-08-18,002460,39.78,39.34,40.31,39.1,487514.0,1928637463.68,3.12,1.5,0.58,4.04
2025-08-19,002460,39.01,38.95,39.57,38.77,300058.0,1172447965.66,2.03,-0.99,-0.39,2.48
2025-08-20,002460,38.13,38.59,38.93,37.96,375148.0,1438095567.96,2.49,-0.92,-0.36,3.11
2025-08-21,002460,38.37,38.17,38.85,38.03,281918.0,1082350086.0,2.12,-1.09,-0.42,2.33
2025-08-22,002460,38.0,38.3,38.65,37.95,304999.0,1168334831.81,1.83,0.34,0.13,2.53
2025-08-25,002460,38.59,39.26,39.7,38.59,540093.0,2114830486.91,2.9,2.51,0.96,4.47
2025-08-26,002460,39.03,39.11,39.58,38.52,431529.0,1687569003.2,2.7,-0.38,-0.15,3.57
2025-08-27,002460,39.39,38.21,40.15,38.0,596782.0,2337538905.69,5.5,-2.3,-0.9,4.94
2025-08-28,002460,38.0,38.39,38.57,37.2,482207.0,1828697882.15,3.59,0.47,0.18,3.99
2025-08-29,002460,38.39,39.92,40.5,38.39,735723.0,2923473956.21,5.5,3.99,1.53,6.09
2025-09-01,002460,40.38,40.67,40.88,39.74,663042.0,2678826848.19,2.86,1.88,0.75,5.49
2025-09-02,002460,40.71,39.9,41.18,39.5,516672.0,2079170157.79,4.13,-1.89,-0.77,4.28
2025-09-03,002460,40.04,40.03,41.48,39.62,619594.0,2509646416.28,4.66,0.33,0.13,5.13
2025-09-04,002460,40.01,40.55,41.75,39.33,868273.0,3538655995.8,6.05,1.3,0.52,7.19
2025-09-05,002460,40.55,44.61,44.61,40.02,1346412.0,5798096192.12,11.32,10.01,4.06,11.15
2025-09-08,002460,46.48,48.65,48.83,45.2,1739187.0,8134827668.55,8.14,9.06,4.04,14.4
2025-09-09,002460,47.5,48.9,51.03,47.31,1577105.0,7808075256.22,7.65,0.51,0.25,13.06
2025-09-10,002460,46.45,47.05,48.48,46.45,1182046.0,5604421078.09,4.15,-3.78,-1.85,9.79
2025-09-11,002460,46.58,47.25,47.99,45.97,860169.0,4045608613.57,4.29,0.43,0.2,7.12
2025-09-12,002460,47.51,46.57,47.79,46.28,799464.0,3753508759.96,3.2,-1.44,-0.68,6.62
2025-09-15,002460,47.0,48.66,50.14,47.0,1053068.0,5159122067.79,6.74,4.49,2.09,8.72
2025-09-16,002460,48.68,48.3,49.4,47.42,699693.0,3374888431.15,4.07,-0.74,-0.36,5.79
2025-09-17,002460,47.9,49.95,51.15,47.2,951092.0,4694753749.38,8.18,3.42,1.65,7.87
2025-09-18,002460,49.64,48.02,50.11,47.2,983379.0,4799032347.86,5.83,-3.86,-1.93,8.14
2025-09-19,002460,48.75,52.82,52.82,48.6,1524282.0,7897773260.75,8.79,10.0,4.8,12.62
2025-09-22,002460,53.0,52.54,53.35,51.0,1277233.0,6637676826.21,4.45,-0.53,-0.28,10.57
2025-09-23,002460,52.5,53.14,54.88,51.6,1208487.0,6416766604.06,6.24,1.14,0.6,10.01
2025-09-24,002460,52.6,54.92,57.13,51.82,1213877.0,6570541666.55,9.99,3.35,1.78,10.05
2025-09-25,002460,55.5,55.73,58.88,55.21,1271509.0,7250522988.05,6.68,1.47,0.81,10.53
2025-09-26,002460,55.51,54.25,56.41,54.2,929073.0,5129179933.52,3.97,-2.66,-1.48,7.69
2025-09-29,002460,55.0,58.5,58.98,55.0,1189542.0,6771784541.32,7.34,7.83,4.25,9.85
2025-09-30,002460,58.51,60.88,61.0,57.51,1124083.0,6688861710.96,5.97,4.07,2.38,9.31
2025-10-09,002460,63.2,66.97,66.97,62.7,1292159.0,8465988299.4,7.01,10.0,6.09,10.7
2025-10-10,002460,67.0,63.93,69.3,62.78,1561771.0,10259701407.9,9.74,-4.54,-3.04,12.93
2025-10-13,002460,59.2,69.75,70.0,59.2,1373612.0,8869140133.24,16.89,9.1,5.82,11.37
2025-10-14,002460,69.75,68.52,72.74,67.66,1291349.0,8961909136.61,7.28,-1.76,-1.23,10.69
2025-10-15,002460,68.54,66.18,70.95,62.8,1266979.0,8466700969.17,11.89,-3.42,-2.34,10.49
2025-10-16,002460,65.01,64.96,67.07,63.8,827269.0,5394963289.55,4.94,-1.84,-1.22,6.85
2025-10-17,002460,65.0,60.96,66.3,60.75,1000319.0,6265262245.7,8.54,-6.16,-4.0,8.28
2025-10-20,002460,62.0,60.69,62.9,60.0,814318.0,4987979903.54,4.76,-0.44,-0.27,6.74
2025-10-21,002460,61.33,61.59,62.0,60.15,648708.0,3980839584.11,3.05,1.48,0.9,5.37
2025-10-22,002460,60.51,60.78,61.8,59.11,605161.0,3662497039.14,4.37,-1.32,-0.81,5.01
2025-10-23,002460,60.51,64.16,64.43,60.03,1019631.0,6335143908.09,7.24,5.56,3.38,8.44
2025-10-24,002460,64.48,64.3,66.46,63.89,948208.0,6149954403.22,4.01,0.22,0.14,7.85
2025-10-27,002460,65.0,65.53,66.3,64.5,784589.0,5135176975.24,2.8,1.91,1.23,6.5
2025-10-28,002460,65.15,64.68,66.19,63.8,713765.0,4637925856.05,3.65,-1.3,-0.85,5.89
2025-10-29,002460,65.57,68.7,69.66,65.01,1107316.0,7450933590.03,7.19,6.22,4.02,9.14
2025-10-30,002460,69.17,72.37,75.0,68.2,1462921.0,10433551984.27,9.9,5.34,3.67,12.08
2025-10-31,002460,72.0,69.02,75.0,69.0,1337082.0,9601818244.49,8.29,-4.63,-3.35,11.04
2025-11-03,002460,70.49,68.32,70.8,66.5,907979.0,6170603121.27,6.23,-1.01,-0.7,7.5
2025-11-04,002460,68.1,66.15,69.0,65.45,694754.0,4644141253.33,5.2,-3.18,-2.17,5.74
2025-11-05,002460,64.0,66.8,68.17,63.5,873801.0,5742780449.16,7.06,0.98,0.65,7.21
2025-11-06,002460,66.8,70.02,70.2,66.66,960360.0,6653351727.2,5.3,4.82,3.22,7.93
2025-11-07,002460,70.2,69.99,71.45,68.5,928244.0,6509656717.6,4.21,-0.04,-0.03,7.66
2025-11-10,002460,71.32,69.36,73.66,68.65,1187506.0,8492645436.72,7.16,-0.9,-0.63,9.8
2025-11-11,002460,70.0,67.74,71.0,67.42,771369.0,5322897069.5,5.16,-2.34,-1.62,6.37
2025-11-12,002460,66.89,67.88,68.98,65.0,682032.0,4579611810.12,5.88,0.21,0.14,5.63
2025-11-13,002460,67.85,72.38,73.25,67.85,1277148.0,9117635653.96,7.96,6.63,4.5,10.54
2025-11-14,002460,71.3,68.89,72.15,68.88,782209.0,5473242040.83,4.52,-4.82,-3.49,6.46
2025-11-17,002460,71.0,74.04,74.42,70.99,1300038.0,9519767195.43,4.98,7.48,5.15,10.73
2025-11-18,002460,74.08,69.92,74.98,69.4,1203886.0,8631108360.11,7.54,-5.56,-4.12,9.94
2025-11-19,002460,70.98,72.62,74.81,70.5,1231024.0,8971710587.61,6.16,3.86,2.7,10.16
2025-11-20,002460,72.52,71.27,76.19,71.01,1080134.0,7968296135.04,7.13,-1.86,-1.35,8.92
2025-11-21,002460,67.0,64.14,67.3,64.14,963724.0,6264958111.96,4.43,-10.0,-7.13,7.96
2025-11-24,002460,62.0,58.65,63.0,57.73,1203578.0,7144700412.47,8.22,-8.56,-5.49,9.94
2025-11-25,002460,59.02,60.9,61.58,58.02,961064.0,5734423214.15,6.07,3.84,2.25,7.93
2025-11-26,002460,61.6,61.13,62.58,60.22,698171.0,4280895523.53,3.88,0.38,0.23,5.76
2025-11-27,002460,60.3,61.27,62.99,60.3,536735.0,3321707157.04,4.4,0.23,0.14,4.43
2025-11-28,002460,61.01,62.55,63.6,61.0,608574.0,3813442488.49,4.24,2.09,1.28,5.02
2025-12-01,002460,63.3,62.55,64.0,62.03,521222.0,3277772650.57,3.15,0.0,0.0,4.3
2025-12-02,002460,61.93,61.47,62.44,60.7,397715.0,2445825263.19,2.78,-1.73,-1.08,3.28
2025-12-03,002460,61.7,59.86,61.97,59.52,460776.0,2778147796.53,3.99,-2.62,-1.61,3.8
2025-12-04,002460,59.55,59.82,60.69,59.14,343889.0,2055901746.6,2.59,-0.07,-0.04,2.84
2025-12-05,002460,59.3,59.68,60.0,58.76,356950.0,2121296489.83,2.07,-0.23,-0.14,2.95
2025-12-08,002460,59.7,62.99,63.3,59.7,695400.0,4322978564.14,6.03,5.55,3.31,5.74
2025-12-09,002460,62.57,62.5,63.7,61.51,468475.0,2926335623.5,3.48,-0.78,-0.49,3.87
2025-12-10,002460,62.7,63.33,64.36,61.16,586004.0,3694492329.62,5.12,1.33,0.83,4.84
2025-12-11,002460,63.65,62.99,64.97,62.85,557736.0,3565872063.52,3.35,-0.54,-0.34,4.6
