date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,300118,9.5,9.44,9.51,9.31,248213.0,233532844.0,2.09,-1.46,-0.14,2.68
2025-07-02,300118,9.8,10.44,10.98,9.56,1445454.0,1482230074.0,15.04,10.59,1.0,15.6
2025-07-03,300118,10.16,10.07,10.26,9.92,924744.0,928079179.0,3.26,-3.54,-0.37,9.98
2025-07-04,300118,10.37,10.14,10.5,9.9,750139.0,759368930.0,5.96,0.7,0.07,8.09
2025-07-07,300118,9.91,9.98,10.18,9.81,427571.0,427812957.0,3.65,-1.58,-0.16,4.61
2025-07-08,300118,9.93,10.6,10.75,9.89,1111583.0,1160779468.0,8.62,6.21,0.62,11.99
2025-07-09,300118,10.51,10.53,10.82,10.45,823176.0,873212059.0,3.49,-0.66,-0.07,8.88
2025-07-10,300118,10.48,10.73,11.07,10.48,1049259.0,1134456445.0,5.6,1.9,0.2,11.32
2025-07-11,300118,10.69,10.55,10.77,10.46,611087.0,645525637.0,2.89,-1.68,-0.18,6.59
2025-07-14,300118,10.49,10.5,10.63,10.37,434191.0,454509453.0,2.46,-0.47,-0.05,4.68
2025-07-15,300118,10.45,10.31,10.64,10.21,480132.0,499353954.0,4.1,-1.81,-0.19,5.18
2025-07-16,300118,10.25,10.41,10.45,10.16,418722.0,430499711.0,2.81,0.97,0.1,4.52
2025-07-17,300118,10.65,10.5,10.84,10.31,587425.0,616820158.0,5.09,0.86,0.09,6.34
2025-07-18,300118,10.51,10.32,10.67,10.27,411511.0,427921278.0,3.81,-1.71,-0.18,4.44
2025-07-21,300118,10.31,10.54,10.62,10.23,464872.0,486668258.0,3.78,2.13,0.22,5.02
2025-07-22,300118,10.5,10.74,10.83,10.38,617005.0,656979528.0,4.27,1.9,0.2,6.66
2025-07-23,300118,10.8,10.46,10.92,10.45,555874.0,593374905.0,4.38,-2.61,-0.28,6.0
2025-07-24,300118,10.4,10.91,10.92,10.36,737103.0,793360074.0,5.35,4.3,0.45,7.95
2025-07-25,300118,10.88,10.72,10.95,10.65,423887.0,456357056.0,2.75,-1.74,-0.19,4.57
2025-07-28,300118,10.6,10.61,10.68,10.46,300708.0,317984200.0,2.05,-1.03,-0.11,3.24
2025-07-29,300118,10.61,10.79,10.79,10.43,366569.0,389254867.0,3.39,1.7,0.18,3.96
2025-07-30,300118,10.7,10.55,10.85,10.42,373595.0,397276364.0,3.99,-2.22,-0.24,4.03
2025-07-31,300118,10.44,10.14,10.58,10.07,424808.0,436695102.0,4.83,-3.89,-0.41,4.58
2025-08-01,300118,10.18,10.3,10.63,10.15,440382.0,458325611.0,4.73,1.58,0.16,4.75
2025-08-04,300118,10.2,10.19,10.24,10.01,274193.0,276907460.0,2.23,-1.07,-0.11,2.96
2025-08-05,300118,10.2,10.41,10.42,10.19,229270.0,235693695.0,2.26,2.16,0.22,2.47
2025-08-06,300118,10.36,10.47,10.52,10.28,232447.0,242097220.0,2.31,0.58,0.06,2.51
2025-08-07,300118,10.49,10.3,10.53,10.2,240840.0,248322715.0,3.15,-1.62,-0.17,2.6
2025-08-08,300118,10.28,10.27,10.5,10.24,323265.0,334944465.0,2.52,-0.29,-0.03,3.49
2025-08-11,300118,10.29,10.39,10.44,10.21,249954.0,258545975.0,2.24,1.17,0.12,2.7
2025-08-12,300118,10.37,10.24,10.39,10.14,258890.0,264785781.0,2.41,-1.44,-0.15,2.79
2025-08-13,300118,10.25,10.37,10.39,10.14,310251.0,318990101.0,2.44,1.27,0.13,3.35
2025-08-14,300118,10.31,10.06,10.39,10.0,350698.0,356485155.0,3.76,-2.99,-0.31,3.78
2025-08-15,300118,10.1,10.63,10.86,10.07,964969.0,1025925466.0,7.85,5.67,0.57,10.41
2025-08-18,300118,10.75,10.78,10.87,10.63,598987.0,644458527.0,2.26,1.41,0.15,6.46
2025-08-19,300118,10.7,10.78,10.85,10.64,351182.0,377726494.0,1.95,0.0,0.0,3.79
2025-08-20,300118,11.11,10.9,11.53,10.72,870487.0,956020231.0,7.51,1.11,0.12,9.39
2025-08-21,300118,10.71,10.76,10.92,10.7,511207.0,551490008.0,2.02,-1.28,-0.14,5.52
2025-08-22,300118,10.69,10.79,10.89,10.65,410042.0,441771877.0,2.23,0.28,0.03,4.42
2025-08-25,300118,10.79,10.86,11.0,10.75,494006.0,537154672.0,2.32,0.65,0.07,5.33
2025-08-26,300118,10.96,10.84,10.98,10.72,358543.0,389678482.0,2.39,-0.18,-0.02,3.87
2025-08-27,300118,10.79,10.51,10.97,10.5,463014.0,500062500.0,4.34,-3.04,-0.33,5.0
2025-08-28,300118,10.52,10.71,10.84,10.31,479816.0,510467439.0,5.04,1.9,0.2,5.18
2025-08-29,300118,10.64,10.72,10.88,10.57,425119.0,456265665.0,2.89,0.09,0.01,4.59
2025-09-01,300118,10.72,10.8,10.85,10.51,454692.0,485190589.0,3.17,0.75,0.08,4.91
2025-09-02,300118,10.79,10.6,11.07,10.52,660300.0,713361322.0,5.09,-1.85,-0.2,7.12
2025-09-03,300118,10.57,10.53,10.87,10.41,541436.0,576422158.0,4.34,-0.66,-0.07,5.84
2025-09-04,300118,10.63,10.93,11.36,10.6,1152983.0,1275103666.0,7.22,3.8,0.4,12.44
2025-09-05,300118,10.88,11.49,11.58,10.84,1271152.0,1443122061.0,6.77,5.12,0.56,13.72
2025-09-08,300118,11.56,11.43,11.56,11.22,891402.0,1011383422.0,2.96,-0.52,-0.06,9.62
2025-09-09,300118,11.31,11.27,11.79,11.22,775377.0,885616855.0,4.99,-1.4,-0.16,8.37
2025-09-10,300118,11.12,11.04,11.24,10.91,540052.0,596140683.0,2.93,-2.04,-0.23,5.83
2025-09-11,300118,11.02,11.09,11.1,10.86,420996.0,463385459.0,2.17,0.45,0.05,4.54
2025-09-12,300118,11.12,10.9,11.16,10.81,446423.0,490037787.0,3.16,-1.71,-0.19,4.82
2025-09-15,300118,10.88,10.88,11.17,10.86,384583.0,422655164.0,2.84,-0.18,-0.02,4.15
2025-09-16,300118,10.93,11.0,11.23,10.71,398575.0,435222853.0,4.78,1.1,0.12,4.3
2025-09-17,300118,10.91,10.96,11.1,10.8,372329.0,408227387.0,2.73,-0.36,-0.04,4.02
2025-09-18,300118,10.88,10.6,10.92,10.5,486128.0,521195020.0,3.83,-3.28,-0.36,5.25
2025-09-19,300118,10.6,10.35,10.62,10.35,321159.0,335539956.0,2.55,-2.36,-0.25,3.47
2025-09-22,300118,10.35,10.25,10.4,10.15,227069.0,232519949.0,2.42,-0.97,-0.1,2.45
2025-09-23,300118,10.25,10.12,10.32,9.9,318581.0,320874427.0,4.1,-1.27,-0.13,3.44
2025-09-24,300118,10.06,10.39,10.52,9.99,326887.0,334653460.0,5.24,2.67,0.27,3.53
2025-09-25,300118,10.34,10.4,10.68,10.28,395041.0,415680843.0,3.85,0.1,0.01,4.26
2025-09-26,300118,10.32,10.13,10.49,10.11,293941.0,301427146.0,3.65,-2.6,-0.27,3.17
2025-09-29,300118,10.18,10.34,10.42,10.04,319722.0,329209941.0,3.75,2.07,0.21,3.45
2025-09-30,300118,10.31,10.47,10.62,10.3,341851.0,358765410.0,3.09,1.26,0.13,3.69
2025-10-09,300118,10.46,10.79,10.87,10.44,456073.0,487225591.0,4.11,3.06,0.32,4.92
2025-10-10,300118,10.72,10.5,10.83,10.48,309928.0,329295277.0,3.24,-2.69,-0.29,3.34
2025-10-13,300118,10.06,10.33,10.35,10.02,330205.0,336363313.0,3.14,-1.62,-0.17,3.56
2025-10-14,300118,10.4,10.94,11.59,10.4,1064478.0,1185434117.0,11.52,5.91,0.61,11.49
2025-10-15,300118,10.97,11.17,11.36,10.76,840068.0,932517006.0,5.48,2.1,0.23,9.06
2025-10-16,300118,11.08,10.98,11.17,10.95,457560.0,504292850.0,1.97,-1.7,-0.19,4.94
2025-10-17,300118,10.9,10.33,11.04,10.33,507520.0,538055311.0,6.47,-5.92,-0.65,5.48
2025-10-20,300118,10.46,10.31,10.52,10.2,330558.0,340397174.0,3.1,-0.19,-0.02,3.57
2025-10-21,300118,10.32,10.34,10.45,10.23,281617.0,291371565.0,2.13,0.29,0.03,3.04
2025-10-22,300118,10.3,10.19,10.34,10.16,235434.0,240805259.0,1.74,-1.45,-0.15,2.54
2025-10-23,300118,10.11,10.2,10.21,9.9,314099.0,315288547.0,3.04,0.1,0.01,3.39
2025-10-24,300118,10.18,10.11,10.3,10.08,254584.0,258856515.0,2.16,-0.88,-0.09,2.75
2025-10-27,300118,10.24,10.23,10.33,10.15,245814.0,251611865.0,1.78,1.19,0.12,2.65
2025-10-28,300118,10.2,10.13,10.55,10.08,338915.0,346947774.0,4.59,-0.98,-0.1,3.66
2025-10-29,300118,10.13,10.71,10.74,10.03,729176.0,763577493.0,7.01,5.73,0.58,7.87
2025-10-30,300118,10.64,10.75,11.08,10.56,663092.0,714129027.0,4.86,0.37,0.04,7.15
2025-10-31,300118,10.7,10.77,11.07,10.7,473451.0,516735361.0,3.44,0.19,0.02,5.11
2025-11-03,300118,10.73,10.98,11.03,10.69,493724.0,537406193.0,3.16,1.95,0.21,5.33
2025-11-04,300118,11.07,10.85,11.25,10.76,418343.0,458366270.0,4.46,-1.18,-0.13,4.51
2025-11-05,300118,10.67,12.06,12.49,10.67,1512183.0,1770931198.0,16.77,11.15,1.21,16.32
2025-11-06,300118,12.44,12.67,13.3,12.44,1876980.0,2410800032.0,7.13,5.06,0.61,20.25
2025-11-07,300118,12.45,12.42,12.79,12.17,1086715.0,1358604220.0,4.89,-1.97,-0.25,11.73
2025-11-10,300118,12.7,12.6,13.0,12.38,1182320.0,1497870291.0,4.99,1.45,0.18,12.76
2025-11-11,300118,12.8,12.75,13.24,12.69,1176228.0,1520672815.0,4.37,1.19,0.15,12.69
2025-11-12,300118,12.58,12.26,12.79,11.93,1105945.0,1358601759.0,6.75,-3.84,-0.49,11.93
2025-11-13,300118,12.29,12.64,12.75,12.25,799248.0,1002835162.0,4.08,3.1,0.38,8.62
2025-11-14,300118,12.35,12.8,13.39,12.35,1098633.0,1417374534.0,8.23,1.27,0.16,11.85
2025-11-17,300118,12.81,12.72,13.12,12.37,891393.0,1130528803.0,5.86,-0.63,-0.08,9.62
2025-11-18,300118,12.68,12.35,13.18,12.26,642096.0,804092832.0,7.23,-2.91,-0.37,6.93
2025-11-19,300118,12.22,12.23,12.64,11.95,622277.0,755079224.0,5.59,-0.97,-0.12,6.71
2025-11-20,300118,12.3,11.76,12.33,11.73,519030.0,620939251.0,4.91,-3.84,-0.47,5.6
2025-11-21,300118,11.51,10.64,11.67,10.63,686782.0,756144395.0,8.84,-9.52,-1.12,7.41
2025-11-24,300118,10.74,10.56,10.81,10.47,386783.0,410072300.0,3.2,-0.75,-0.08,4.17
2025-11-25,300118,10.63,10.68,10.82,10.54,355179.0,379435267.0,2.65,1.14,0.12,3.83
2025-11-26,300118,10.62,10.58,10.87,10.56,415537.0,445029938.0,2.9,-0.94,-0.1,4.48
2025-11-27,300118,10.61,10.65,10.81,10.56,422115.0,450851082.0,2.36,0.66,0.07,4.55
2025-11-28,300118,10.59,10.68,10.8,10.5,310837.0,331625761.0,2.82,0.28,0.03,3.35
2025-12-01,300118,10.68,10.67,10.76,10.51,351893.0,374380754.0,2.34,-0.09,-0.01,3.8
2025-12-02,300118,10.6,10.4,10.63,10.38,306284.0,319841770.0,2.34,-2.53,-0.27,3.3
2025-12-03,300118,10.41,10.19,10.44,10.15,272467.0,279179316.0,2.79,-2.02,-0.21,2.94
2025-12-04,300118,10.2,10.02,10.21,9.97,230977.0,232650980.0,2.36,-1.67,-0.17,2.49
2025-12-05,300118,10.13,10.16,10.18,9.97,213994.0,216173464.0,2.1,1.4,0.14,2.31
2025-12-08,300118,10.15,10.68,10.91,10.11,619498.0,658024633.0,7.87,5.12,0.52,6.68
2025-12-09,300118,10.55,10.53,10.63,10.37,351511.0,368575304.0,2.43,-1.4,-0.15,3.79
2025-12-10,300118,10.6,10.37,10.6,10.24,289636.0,298917360.0,3.42,-1.52,-0.16,3.13
2025-12-11,300118,10.39,10.7,11.11,10.3,779583.0,832941398.0,7.81,3.18,0.33,8.41
2025-12-12,300118,10.61,11.14,11.45,10.48,931411.0,1016504803.0,9.07,4.11,0.44,10.05
2025-12-15,300118,12.18,13.37,13.37,12.18,1784783.0,2301166981.0,10.68,20.02,2.23,19.26
2025-12-16,300118,12.7,11.84,13.09,11.75,1753516.0,2129407195.0,10.02,-11.44,-1.53,18.92
2025-12-17,300118,12.01,12.36,12.9,11.88,1445531.0,1779685704.0,8.61,4.39,0.52,15.6
2025-12-18,300118,12.07,12.8,13.3,12.0,1358801.0,1730326571.0,10.52,3.56,0.44,14.66
2025-12-19,300118,13.65,13.3,14.5,13.25,1719088.0,2354506124.0,9.77,3.91,0.5,18.55
2025-12-22,300118,13.3,13.01,13.48,12.68,1083557.0,1412181946.0,6.02,-2.18,-0.29,11.69
2025-12-23,300118,13.18,12.73,13.58,12.6,951448.0,1234512464.0,7.53,-2.15,-0.28,10.27
2025-12-24,300118,12.63,14.08,14.38,12.41,1492546.0,2017318808.0,15.48,10.6,1.35,16.1
2025-12-25,300118,13.81,14.85,14.95,13.58,1579063.0,2261864174.0,9.73,5.47,0.77,17.04
2025-12-26,300118,15.32,15.7,16.98,15.16,2310549.0,3702539430.29,12.26,5.72,0.85,24.93
2025-12-28,,15.32,15.7,16.98,15.16,2310549.0,3702539430.29,,,,
