date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-06-30,601888,60.34,60.72,60.82,60.32,96070.0,584505776.0,0.83,0.63,0.38,0.49
2025-07-01,601888,60.71,60.36,60.81,60.31,75047.0,455519065.0,0.82,-0.59,-0.36,0.38
2025-07-02,601888,60.4,60.43,60.67,60.15,81837.0,496314172.0,0.86,0.12,0.07,0.42
2025-07-03,601888,60.38,60.48,60.67,60.22,78334.0,475569082.0,0.74,0.08,0.05,0.4
2025-07-04,601888,60.5,60.78,61.3,60.44,143781.0,879630874.0,1.42,0.5,0.3,0.74
2025-07-07,601888,60.61,60.55,60.78,60.39,66827.0,406454739.0,0.64,-0.38,-0.23,0.34
2025-07-08,601888,60.55,61.09,61.15,60.41,117090.0,715155313.0,1.22,0.89,0.54,0.6
2025-07-09,601888,61.0,60.93,61.66,60.88,129182.0,794589998.0,1.28,-0.26,-0.16,0.66
2025-07-10,601888,60.93,61.61,62.25,60.85,176224.0,1089416714.0,2.3,1.12,0.68,0.9
2025-07-11,601888,61.67,62.0,62.38,61.49,181952.0,1132345718.0,1.44,0.63,0.39,0.93
2025-07-14,601888,61.74,61.35,61.91,61.35,113743.0,702827047.0,0.9,-1.05,-0.65,0.58
2025-07-15,601888,61.33,60.83,61.41,60.55,113314.0,693210364.0,1.4,-0.85,-0.52,0.58
2025-07-16,601888,60.85,60.9,61.3,60.75,71076.0,435452014.0,0.9,0.12,0.07,0.36
2025-07-17,601888,60.97,61.4,61.89,60.97,103850.0,639523317.0,1.51,0.82,0.5,0.53
2025-07-18,601888,61.47,62.52,62.95,61.46,222484.0,1391731819.0,2.43,1.82,1.12,1.14
2025-07-21,601888,62.42,63.53,63.99,62.16,219264.0,1387580611.0,2.93,1.62,1.01,1.12
2025-07-22,601888,64.75,65.18,65.24,63.38,426485.0,2759863226.0,2.93,2.6,1.65,2.18
2025-07-23,601888,65.75,64.15,66.43,64.15,457184.0,2982712616.0,3.5,-1.58,-1.03,2.34
2025-07-24,601888,64.64,70.59,70.59,64.64,714881.0,4932577448.0,9.28,10.04,6.44,3.66
2025-07-25,601888,71.97,67.8,71.97,67.45,779902.0,5399088548.0,6.4,-3.95,-2.79,3.99
2025-07-28,601888,66.95,66.12,68.2,65.85,430497.0,2878510842.0,3.47,-2.48,-1.68,2.2
2025-07-29,601888,66.12,65.98,66.84,65.5,242780.0,1606357041.0,2.03,-0.21,-0.14,1.24
2025-07-30,601888,65.93,66.03,66.77,65.5,267870.0,1779647052.0,1.92,0.08,0.05,1.37
