date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,600515,3.54,3.55,3.57,3.52,463884.0,164455975.0,1.41,0.28,0.01,0.51
2025-07-02,600515,3.54,3.54,3.56,3.53,398206.0,141234745.0,0.85,-0.28,-0.01,0.43
2025-07-03,600515,3.54,3.54,3.59,3.53,519372.0,185006490.0,1.69,0.0,0.0,0.57
2025-07-04,600515,3.55,3.56,3.62,3.53,793657.0,282789974.0,2.54,0.56,0.02,0.86
2025-07-07,600515,3.56,3.57,3.58,3.51,716024.0,254011021.0,1.97,0.28,0.01,0.78
2025-07-08,600515,3.56,3.66,3.66,3.55,881908.0,319933042.0,3.08,2.52,0.09,0.96
2025-07-09,600515,3.65,3.64,3.67,3.62,443721.0,161579482.0,1.37,-0.55,-0.02,0.48
2025-07-10,600515,3.63,3.68,3.71,3.62,811136.0,297339962.0,2.47,1.1,0.04,0.88
2025-07-11,600515,3.68,3.64,3.7,3.63,757455.0,276349449.0,1.9,-1.09,-0.04,0.83
2025-07-14,600515,3.64,3.61,3.65,3.59,575474.0,208004216.0,1.65,-0.82,-0.03,0.63
2025-07-15,600515,3.6,3.59,3.64,3.57,515626.0,185763643.0,1.94,-0.55,-0.02,0.56
2025-07-16,600515,3.59,3.63,3.65,3.58,465159.0,168412848.0,1.95,1.11,0.04,0.51
2025-07-17,600515,3.63,3.7,3.72,3.62,779423.0,287074768.0,2.75,1.93,0.07,0.85
2025-07-18,600515,3.71,3.73,3.74,3.67,472265.0,174896061.0,1.89,0.81,0.03,0.51
2025-07-21,600515,3.74,3.9,4.0,3.74,2082545.0,811836538.0,6.97,4.56,0.17,2.27
2025-07-22,600515,3.95,3.94,4.02,3.79,2104268.0,822632798.0,5.9,1.03,0.04,2.29
2025-07-23,600515,3.96,3.76,3.98,3.74,2463326.0,944521627.0,6.09,-4.57,-0.18,2.68
2025-07-24,600515,3.82,4.14,4.14,3.82,2980909.0,1201909736.0,8.51,10.11,0.38,3.25
2025-07-25,600515,4.4,4.27,4.5,4.1,5436403.0,2304231212.0,9.66,3.14,0.13,5.92
2025-07-28,600515,4.15,4.14,4.25,4.12,2481880.0,1034523303.0,3.04,-3.04,-0.13,2.7
2025-07-29,600515,4.13,4.14,4.25,4.09,2031266.0,847167788.0,3.86,0.0,0.0,2.21
2025-07-30,600515,4.13,4.07,4.2,4.05,2043120.0,843011298.0,3.62,-1.69,-0.07,2.23
2025-07-31,600515,4.06,3.93,4.08,3.9,1908538.0,758246627.0,4.42,-3.44,-0.14,2.08
2025-08-01,600515,3.92,3.91,3.96,3.89,825549.0,323275990.0,1.78,-0.51,-0.02,0.9
2025-08-04,600515,3.9,3.93,3.93,3.87,717193.0,280636474.0,1.53,0.51,0.02,0.78
2025-08-05,600515,3.93,3.93,3.95,3.91,775400.0,304891704.0,1.02,0.0,0.0,0.85
2025-08-06,600515,3.94,3.88,3.95,3.87,1154814.0,449474027.0,2.04,-1.27,-0.05,1.26
2025-08-07,600515,3.88,3.85,3.89,3.82,1172082.0,450094451.0,1.8,-0.77,-0.03,1.28
2025-08-08,600515,3.86,3.87,3.89,3.84,646020.0,250123574.0,1.3,0.52,0.02,0.7
2025-08-11,600515,3.87,3.9,3.91,3.86,612797.0,238568453.0,1.29,0.78,0.03,0.67
2025-08-12,600515,3.91,3.88,3.92,3.87,619652.0,240683876.0,1.28,-0.51,-0.02,0.68
2025-08-13,600515,3.88,3.87,3.9,3.86,718063.0,278526737.0,1.03,-0.26,-0.01,0.78
2025-08-14,600515,3.87,3.79,3.88,3.78,986323.0,377180558.0,2.58,-2.07,-0.08,1.07
2025-08-15,600515,3.78,3.84,3.84,3.77,642348.0,244588080.0,1.85,1.32,0.05,0.7
2025-08-18,600515,3.84,3.92,3.93,3.83,1068883.0,416955255.0,2.6,2.08,0.08,1.16
2025-08-19,600515,3.92,3.94,3.99,3.89,1148455.0,451745081.0,2.55,0.51,0.02,1.25
2025-08-20,600515,3.93,3.95,3.95,3.9,666762.0,261583758.0,1.27,0.25,0.01,0.73
2025-08-21,600515,3.94,3.93,4.01,3.91,957019.0,378494864.0,2.53,-0.51,-0.02,1.04
2025-08-22,600515,3.93,3.95,3.95,3.9,738287.0,289480337.0,1.27,0.51,0.02,0.8
2025-08-25,600515,3.95,4.02,4.02,3.93,1267553.0,505222927.0,2.28,1.77,0.07,1.38
2025-08-26,600515,4.0,4.01,4.05,3.96,1091732.0,436459283.0,2.24,-0.25,-0.01,1.19
2025-08-27,600515,3.99,3.9,4.01,3.9,1119731.0,442944973.0,2.74,-2.74,-0.11,1.22
2025-08-28,600515,3.9,3.93,3.97,3.84,966294.0,377202718.0,3.33,0.77,0.03,1.05
2025-08-29,600515,3.92,3.91,3.97,3.91,824908.0,324671413.0,1.53,-0.51,-0.02,0.9
2025-09-01,600515,3.9,3.87,3.92,3.85,952235.0,369230864.0,1.79,-1.02,-0.04,1.04
2025-09-02,600515,3.87,3.83,3.87,3.8,780805.0,299213354.0,1.81,-1.03,-0.04,0.85
2025-09-03,600515,3.85,3.76,3.86,3.75,806372.0,305668190.0,2.87,-1.83,-0.07,0.88
2025-09-04,600515,3.76,3.78,3.82,3.74,799827.0,302870229.0,2.13,0.53,0.02,0.87
2025-09-05,600515,3.79,3.86,3.87,3.75,1023390.0,390714901.0,3.17,2.12,0.08,1.12
2025-09-08,600515,3.85,3.87,3.93,3.84,775713.0,301388517.0,2.33,0.26,0.01,0.85
2025-09-09,600515,3.88,3.87,3.89,3.84,535601.0,206932946.0,1.29,0.0,0.0,0.58
2025-09-10,600515,3.86,3.9,3.94,3.85,666962.0,260278937.0,2.33,0.78,0.03,0.73
2025-09-11,600515,3.9,3.95,3.95,3.87,849634.0,332184151.0,2.05,1.28,0.05,0.93
2025-09-12,600515,3.95,4.0,4.04,3.94,1354617.0,541751148.0,2.53,1.27,0.05,1.48
2025-09-15,600515,3.99,3.98,4.03,3.95,763147.0,303246924.0,2.0,-0.5,-0.02,0.83
2025-09-16,600515,3.98,4.07,4.08,3.97,1240762.0,499728043.0,2.76,2.26,0.09,1.35
2025-09-17,600515,4.05,4.06,4.06,4.01,741248.0,298794172.0,1.23,-0.25,-0.01,0.81
2025-09-18,600515,4.05,4.03,4.14,4.0,1518727.0,618101628.0,3.45,-0.74,-0.03,1.66
2025-09-19,600515,4.03,4.05,4.06,3.96,992917.0,397890417.0,2.48,0.5,0.02,1.08
2025-09-22,600515,4.05,4.03,4.05,3.98,673960.0,270218245.0,1.73,-0.49,-0.02,0.73
2025-09-23,600515,4.03,3.97,4.03,3.89,946303.0,372739354.0,3.47,-1.49,-0.06,1.03
2025-09-24,600515,3.95,4.04,4.05,3.95,902758.0,362377518.0,2.52,1.76,0.07,0.98
2025-09-25,600515,4.05,4.0,4.06,3.99,535641.0,215150191.0,1.73,-0.99,-0.04,0.58
2025-09-26,600515,4.0,4.02,4.06,3.98,714338.0,288030761.0,2.0,0.5,0.02,0.78
2025-09-29,600515,4.03,4.09,4.11,3.98,1153331.0,468882645.0,3.23,1.74,0.07,1.26
2025-09-30,600515,4.09,4.16,4.17,4.06,1042180.0,431488574.0,2.69,1.71,0.07,1.14
2025-10-09,600515,4.15,4.06,4.15,4.04,1439072.0,585662671.0,2.64,-2.4,-0.1,1.57
2025-10-10,600515,4.05,4.13,4.19,4.04,1529803.0,632827298.0,3.69,1.72,0.07,1.67
2025-10-13,600515,4.0,4.08,4.09,3.97,1023634.0,413748020.0,2.91,-1.21,-0.05,1.12
2025-10-14,600515,4.09,4.14,4.22,4.07,1447920.0,602951492.0,3.68,1.47,0.06,1.58
2025-10-15,600515,4.14,4.18,4.18,4.11,869958.0,360667323.0,1.69,0.97,0.04,0.95
2025-10-16,600515,4.17,4.24,4.3,4.15,1984878.0,839377246.0,3.59,1.44,0.06,2.16
2025-10-17,600515,4.23,4.5,4.62,4.21,4236994.0,1881249942.0,9.67,6.13,0.26,4.62
2025-10-20,600515,4.56,4.65,4.86,4.43,4414615.0,2064980055.0,9.56,3.33,0.15,4.81
2025-10-21,600515,4.61,4.83,4.9,4.48,3636337.0,1723899180.0,9.03,3.87,0.18,3.96
2025-10-22,600515,4.73,4.6,4.8,4.56,2644423.0,1225793720.0,4.97,-4.76,-0.23,2.88
2025-10-23,600515,4.58,4.54,4.65,4.46,2177221.0,986214212.0,4.13,-1.3,-0.06,2.37
2025-10-24,600515,4.52,4.46,4.64,4.44,1571838.0,708572541.0,4.41,-1.76,-0.08,1.71
2025-10-27,600515,4.47,4.4,4.52,4.39,1647118.0,731239789.0,2.91,-1.35,-0.06,1.8
2025-10-28,600515,4.35,4.46,4.53,4.35,1728735.0,772855723.0,4.09,1.36,0.06,1.88
2025-10-29,600515,4.46,4.8,4.91,4.43,4047998.0,1922863650.0,10.76,7.62,0.34,4.41
2025-10-30,600515,4.75,4.76,4.86,4.73,2273413.0,1089747254.0,2.71,-0.83,-0.04,2.48
2025-10-31,600515,4.9,4.93,5.03,4.84,2810967.0,1385125111.0,3.99,3.57,0.17,3.06
2025-11-03,600515,4.96,5.39,5.42,4.93,4123195.0,2135678285.0,9.94,9.33,0.46,4.49
2025-11-04,600515,5.39,5.43,5.55,5.3,3400691.0,1848248670.0,4.64,0.74,0.04,3.71
2025-11-05,600515,5.33,5.62,5.9,5.33,4444936.0,2526312065.0,10.5,3.5,0.19,4.84
2025-11-06,600515,5.6,5.44,5.69,5.35,3562728.0,1937829649.0,6.05,-3.2,-0.18,3.88
2025-11-07,600515,5.65,5.53,5.71,5.35,3154877.0,1741543665.0,6.62,1.65,0.09,3.44
2025-11-10,600515,5.44,5.39,5.68,5.31,2908962.0,1597258709.0,6.69,-2.53,-0.14,3.17
2025-11-11,600515,5.37,5.4,5.43,5.33,1629288.0,875265211.0,1.86,0.19,0.01,1.78
2025-11-12,600515,5.4,5.27,5.42,5.21,2055504.0,1084269382.0,3.89,-2.41,-0.13,2.24
2025-11-13,600515,5.26,5.3,5.34,5.19,1484574.0,785337438.0,2.85,0.57,0.03,1.62
2025-11-14,600515,5.3,5.42,5.54,5.28,2541329.0,1381462028.0,4.91,2.26,0.12,2.77
2025-11-17,600515,5.43,5.38,5.48,5.27,1783192.0,957490723.0,3.87,-0.74,-0.04,1.94
2025-11-18,600515,5.35,5.25,5.48,5.13,2124253.0,1119382145.0,6.51,-2.42,-0.13,2.32
2025-11-19,600515,5.18,4.99,5.23,4.9,2772714.0,1385406866.0,6.29,-4.95,-0.26,3.02
2025-11-20,600515,4.98,5.09,5.2,4.97,1951396.0,1000087552.0,4.61,2.0,0.1,2.13
2025-11-21,600515,5.03,4.97,5.15,4.96,1509889.0,760137623.0,3.73,-2.36,-0.12,1.65
2025-11-24,600515,4.98,4.79,5.05,4.69,2181665.0,1050785339.0,7.24,-3.62,-0.18,2.38
2025-11-25,600515,4.79,4.84,4.88,4.72,1528330.0,734599073.0,3.34,1.04,0.05,1.67
2025-11-26,600515,4.84,4.87,4.98,4.81,1644586.0,808476518.0,3.51,0.62,0.03,1.79
2025-11-27,600515,4.87,4.82,4.96,4.76,981760.0,475186579.0,4.11,-1.03,-0.05,1.07
2025-11-28,600515,4.8,4.95,4.98,4.75,1272632.0,622560132.0,4.77,2.7,0.13,1.39
