date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,001309,84.08,84.56,85.86,83.13,44966.0,532634426.3,3.24,0.3,0.25,4.39
2025-07-02,001309,84.78,86.93,88.61,84.07,66321.0,806701491.18,5.37,2.8,2.37,6.48
2025-07-03,001309,86.93,84.29,87.29,83.77,61790.0,735304331.62,4.05,-3.04,-2.64,6.03
2025-07-04,001309,84.29,86.49,87.64,81.47,78762.0,933329217.68,7.32,2.61,2.2,7.69
2025-07-07,001309,85.5,86.76,89.74,84.94,62112.0,762682698.14,5.55,0.31,0.27,6.07
2025-07-08,001309,86.78,86.46,87.39,85.21,48246.0,584816591.64,2.51,-0.35,-0.3,4.71
2025-07-09,001309,86.43,86.79,88.76,85.5,45789.0,559792538.88,3.77,0.38,0.33,4.47
2025-07-10,001309,86.8,83.1,86.8,82.51,76701.0,642487738.84,4.94,-4.25,-3.69,5.35
2025-07-11,001309,82.52,81.1,82.52,80.53,73727.0,597248489.92,2.39,-2.41,-2.0,5.14
2025-07-14,001309,80.7,83.3,84.59,80.02,67038.0,554802109.02,5.64,2.71,2.2,4.68
2025-07-15,001309,83.29,82.96,83.56,81.2,47012.0,387574994.45,2.83,-0.41,-0.34,3.28
2025-07-16,001309,83.44,83.56,86.3,83.23,60549.0,512983938.6,3.7,0.72,0.6,4.22
2025-07-17,001309,83.4,83.67,85.0,82.03,51670.0,432364416.69,3.55,0.13,0.11,3.6
2025-07-18,001309,83.03,82.22,84.49,82.02,41741.0,345838552.75,2.95,-1.73,-1.45,2.91
2025-07-21,001309,82.23,81.7,82.6,81.61,33763.0,276481441.42,1.2,-0.63,-0.52,2.36
2025-07-22,001309,81.6,79.13,81.6,78.79,75598.0,603878869.62,3.44,-3.15,-2.57,5.27
2025-07-23,001309,79.12,83.9,85.5,79.11,134615.0,1124469031.56,8.08,6.03,4.77,8.43
2025-07-24,001309,83.91,84.19,85.87,81.76,85964.0,723103817.73,4.9,0.35,0.29,5.38
2025-07-25,001309,83.5,87.3,87.8,83.41,99960.0,857764709.14,5.21,3.69,3.11,6.26
2025-07-28,001309,87.5,86.38,88.8,85.5,83191.0,722745794.18,3.78,-1.05,-0.92,5.21
2025-07-29,001309,86.0,86.64,87.24,85.56,61578.0,531118979.93,1.94,0.3,0.26,3.85
2025-07-30,001309,86.64,85.1,87.9,84.63,73972.0,637316768.14,3.77,-1.78,-1.54,4.63
2025-07-31,001309,84.25,85.45,87.96,84.25,78635.0,680895821.07,4.36,0.41,0.35,4.92
2025-08-01,001309,85.45,87.93,89.79,84.4,100666.0,872962404.87,6.31,2.9,2.48,6.3
2025-08-04,001309,87.24,88.53,88.8,87.05,62608.0,551347935.17,1.99,0.68,0.6,3.92
2025-08-05,001309,89.21,87.88,90.97,87.06,59314.0,525431173.82,4.42,-0.73,-0.65,3.71
2025-08-06,001309,87.9,87.5,88.77,87.06,50266.0,440186856.81,1.95,-0.43,-0.38,3.15
2025-08-07,001309,87.06,87.89,90.1,86.25,85092.0,749681938.31,4.4,0.45,0.39,5.33
2025-08-08,001309,87.1,89.64,90.0,86.2,88718.0,783678633.31,4.32,1.99,1.75,5.55
2025-08-11,001309,91.61,93.93,94.83,91.0,160739.0,1497664900.48,4.27,4.79,4.29,10.06
2025-08-12,001309,94.16,95.78,98.98,94.16,142851.0,1375362464.18,5.13,1.97,1.85,8.94
2025-08-13,001309,95.08,93.84,95.8,93.8,92405.0,874402702.92,2.09,-2.03,-1.94,5.78
2025-08-14,001309,94.31,92.71,95.19,92.68,73795.0,693406750.53,2.67,-1.2,-1.13,4.62
2025-08-15,001309,91.78,92.75,93.3,91.09,76350.0,704326809.42,2.38,0.04,0.04,4.78
2025-08-18,001309,92.79,93.11,94.77,92.0,78386.0,730078879.57,2.99,0.39,0.36,4.91
2025-08-19,001309,92.0,91.02,93.72,89.0,100024.0,915900827.73,5.07,-2.24,-2.09,6.26
2025-08-20,001309,90.8,91.55,91.55,89.7,76064.0,687856689.2,2.03,0.58,0.53,4.76
2025-08-21,001309,92.0,96.6,100.71,91.8,242752.0,2370386122.41,9.73,5.52,5.05,15.19
2025-08-22,001309,96.11,98.92,100.46,94.8,169039.0,1662324677.75,5.86,2.4,2.32,10.58
2025-08-25,001309,99.03,99.61,102.97,97.14,144725.0,1436100869.9,5.89,0.7,0.69,9.06
2025-08-26,001309,99.61,98.27,101.7,98.02,100981.0,1005509288.62,3.69,-1.35,-1.34,6.32
2025-08-27,001309,98.27,96.88,100.22,96.52,107978.0,1063199841.85,3.77,-1.41,-1.39,6.76
2025-08-28,001309,96.0,98.0,98.0,93.2,108976.0,1048322265.82,4.95,1.16,1.12,6.82
2025-08-29,001309,97.02,94.32,97.2,93.88,93070.0,882251066.36,3.39,-3.76,-3.68,5.83
2025-09-01,001309,102.02,101.97,103.75,96.69,253017.0,2561274719.4,7.49,8.11,7.65,15.84
2025-09-02,001309,99.0,95.4,100.0,94.23,163051.0,1581793286.46,5.66,-6.44,-6.57,10.21
