date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-06-30,603993,8.3,8.42,8.44,8.24,2008192.0,1679313998.0,2.41,1.45,0.12,1.14
2025-07-01,603993,8.52,8.52,8.53,8.3,1572484.0,1322958163.0,2.73,1.19,0.1,0.9
2025-07-02,603993,8.5,8.64,8.72,8.45,2189778.0,1890164564.0,3.17,1.41,0.12,1.25
2025-07-03,603993,8.71,8.66,8.72,8.54,1435808.0,1236281216.0,2.08,0.23,0.02,0.82
2025-07-04,603993,8.55,8.54,8.68,8.41,1941207.0,1658139744.0,3.12,-1.39,-0.12,1.11
2025-07-07,603993,8.43,8.42,8.53,8.39,1157514.0,978715024.0,1.64,-1.41,-0.12,0.66
2025-07-08,603993,8.49,8.54,8.58,8.42,1157872.0,985253949.0,1.9,1.43,0.12,0.66
2025-07-09,603993,8.66,8.06,8.66,8.03,4386534.0,3583485584.0,7.38,-5.62,-0.48,2.5
2025-07-10,603993,8.02,8.07,8.12,8.02,1840575.0,1487217563.0,1.24,0.12,0.01,1.05
2025-07-11,603993,8.11,8.12,8.3,8.08,2211888.0,1810432917.0,2.73,0.62,0.05,1.26
2025-07-14,603993,8.13,8.1,8.19,8.1,1574675.0,1279583894.0,1.11,-0.25,-0.02,0.9
2025-07-15,603993,8.17,8.1,8.23,8.02,1652978.0,1342222779.0,2.59,0.0,0.0,0.94
2025-07-16,603993,8.14,8.11,8.2,8.09,1011483.0,822712978.0,1.36,0.12,0.01,0.58
2025-07-17,603993,8.11,8.09,8.13,8.05,1038756.0,838512616.0,0.99,-0.25,-0.02,0.59
2025-07-18,603993,8.12,8.21,8.3,8.08,2172654.0,1781749252.0,2.72,1.48,0.12,1.24
2025-07-21,603993,8.26,8.63,8.71,8.26,3268086.0,2782663638.0,5.48,5.12,0.42,1.87
2025-07-22,603993,8.63,9.06,9.07,8.59,3591383.0,3183170422.0,5.56,4.98,0.43,2.06
2025-07-23,603993,9.1,9.0,9.11,8.9,2286216.0,2060980724.0,2.32,-0.66,-0.06,1.31
2025-07-24,603993,9.0,9.31,9.4,8.98,3181526.0,2927467515.0,4.67,3.44,0.31,1.82
2025-07-25,603993,9.24,9.21,9.32,9.13,1818861.0,1680083428.0,2.04,-1.07,-0.1,1.04
2025-07-28,603993,9.11,9.16,9.2,8.91,1881262.0,1711349556.0,3.15,-0.54,-0.05,1.08
2025-07-29,603993,9.12,9.25,9.25,9.08,1453169.0,1333788754.0,1.86,0.98,0.09,0.83
2025-07-30,603993,9.35,9.34,9.51,9.27,2137989.0,2006313932.0,2.59,0.97,0.09,1.22
2025-07-31,603993,9.06,8.94,9.21,8.87,2467556.0,2225430611.0,3.64,-4.28,-0.4,1.41
2025-08-01,603993,8.89,8.98,9.05,8.85,1408534.0,1265099254.0,2.24,0.45,0.04,0.81
