date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,301308,87.99,85.09,92.13,85.05,140731.0,1251164690.0,8.09,-2.74,-2.4,11.82
2025-07-02,301308,84.1,83.2,84.6,81.88,92261.0,768556642.0,3.2,-2.22,-1.89,7.75
2025-07-03,301308,83.1,85.8,85.85,82.81,78176.0,659955182.0,3.65,3.13,2.6,6.57
2025-07-04,301308,85.0,83.65,85.5,82.58,73979.0,620991933.0,3.4,-2.51,-2.15,6.21
2025-07-07,301308,83.62,82.5,84.2,81.58,54178.0,448261543.0,3.13,-1.37,-1.15,4.55
2025-07-08,301308,83.53,83.68,84.96,83.03,59266.0,497895777.0,2.34,1.43,1.18,4.98
2025-07-09,301308,83.88,81.98,83.89,81.61,54784.0,452616135.0,2.72,-2.03,-1.7,4.6
2025-07-10,301308,81.48,80.53,82.18,80.38,53292.0,431860313.0,2.2,-1.77,-1.45,4.48
2025-07-11,301308,80.56,81.59,82.07,79.8,53936.0,437033720.0,2.82,1.32,1.06,4.53
2025-07-14,301308,81.6,81.36,83.39,80.69,41528.0,340516645.0,3.31,-0.28,-0.23,3.49
2025-07-15,301308,81.0,81.85,82.57,80.0,51807.0,421499306.0,3.16,0.6,0.49,4.35
2025-07-16,301308,82.01,83.27,84.19,81.72,58912.0,489703090.0,3.02,1.73,1.42,4.95
2025-07-17,301308,83.13,83.22,83.53,82.5,44781.0,371792609.0,1.24,-0.06,-0.05,3.76
2025-07-18,301308,83.12,81.35,83.73,81.01,51352.0,421568810.0,3.27,-2.25,-1.87,4.31
2025-07-21,301308,81.87,81.38,81.96,80.68,38580.0,314085937.0,1.57,0.04,0.03,3.24
2025-07-22,301308,81.53,81.21,82.2,80.95,34957.0,284862044.0,1.54,-0.21,-0.17,2.94
2025-07-23,301308,81.3,81.68,82.93,81.07,45947.0,376264599.0,2.29,0.58,0.47,3.86
2025-07-24,301308,81.8,85.79,86.76,81.8,104606.0,883390013.0,6.07,5.03,4.11,8.79
2025-07-25,301308,85.65,87.2,87.8,85.29,78907.0,682916293.0,2.93,1.64,1.41,6.63
2025-07-28,301308,87.0,85.95,87.1,85.28,49777.0,427849312.0,2.09,-1.43,-1.25,4.18
2025-07-29,301308,85.77,91.03,92.5,85.32,125310.0,1122208626.0,8.35,5.91,5.08,10.53
2025-07-30,301308,90.0,90.69,93.35,89.5,100038.0,915587558.0,4.23,-0.37,-0.34,8.4
2025-07-31,301308,90.1,89.28,93.66,89.01,85423.0,781571527.0,5.13,-1.55,-1.41,7.18
2025-08-01,301308,88.51,87.86,89.8,87.38,65526.0,577987529.0,2.71,-1.59,-1.42,5.5
2025-08-04,301308,87.0,88.3,90.15,86.8,55180.0,488151937.0,3.81,0.5,0.44,4.63
2025-08-05,301308,88.5,89.0,89.66,87.8,46357.0,412098652.0,2.11,0.79,0.7,1.69
2025-08-06,301308,89.0,89.23,89.48,87.77,44424.0,394560167.0,1.92,0.26,0.23,1.62
2025-08-07,301308,88.7,88.51,90.59,87.8,63610.0,565037914.0,3.13,-0.81,-0.72,2.32
2025-08-08,301308,87.94,88.48,89.3,87.85,36639.0,324370800.0,1.64,-0.03,-0.03,1.34
