date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-06-30,000630,3.35,3.29,3.37,3.27,2844156.0,954718412.38,3.05,0.3,0.01,2.7
2025-07-01,000630,3.29,3.35,3.36,3.24,2705677.0,903942209.21,3.65,1.82,0.06,2.57
2025-07-02,000630,3.33,3.39,3.43,3.31,3203232.0,1096509664.36,3.58,1.19,0.04,3.04
2025-07-03,000630,3.42,3.39,3.43,3.36,2035656.0,700357238.51,2.06,0.0,0.0,1.93
2025-07-04,000630,3.37,3.34,3.38,3.33,1989364.0,677145637.79,1.47,-1.47,-0.05,1.89
2025-07-07,000630,3.33,3.35,3.37,3.32,1622917.0,552405383.45,1.5,0.3,0.01,1.54
2025-07-08,000630,3.35,3.36,3.39,3.34,1452220.0,496113870.5,1.49,0.3,0.01,1.38
2025-07-09,000630,3.42,3.28,3.45,3.26,3714634.0,1256582431.08,5.65,-2.38,-0.08,3.53
2025-07-10,000630,3.28,3.33,3.34,3.27,2101324.0,706753379.47,2.13,1.52,0.05,2.0
2025-07-11,000630,3.33,3.37,3.42,3.33,2650308.0,906712127.0,2.7,1.2,0.04,2.52
2025-07-14,000630,3.37,3.38,3.42,3.37,1892171.0,651150396.0,1.48,0.3,0.01,1.8
2025-07-15,000630,3.37,3.33,3.39,3.31,1605738.0,544901009.04,2.37,-1.48,-0.05,1.53
2025-07-16,000630,3.33,3.29,3.34,3.28,1591647.0,533285589.88,1.8,-1.2,-0.04,1.51
2025-07-17,000630,3.3,3.29,3.3,3.27,1155120.0,385218943.05,0.91,0.0,0.0,1.1
2025-07-18,000630,3.3,3.33,3.36,3.29,1959425.0,662379334.88,2.13,1.22,0.04,1.86
2025-07-21,000630,3.35,3.47,3.47,3.35,3603844.0,1251662351.66,3.6,4.2,0.14,3.42
2025-07-22,000630,3.47,3.59,3.59,3.45,3862622.0,1378379496.92,4.03,3.46,0.12,3.67
2025-07-23,000630,3.65,3.6,3.74,3.58,4494933.0,1659084754.76,4.46,0.28,0.01,4.27
2025-07-24,000630,3.6,3.69,3.74,3.57,3679245.0,1364087867.79,4.72,2.5,0.09,3.49
2025-07-25,000630,3.66,3.63,3.69,3.6,2497445.0,920056683.89,2.44,-1.63,-0.06,2.37
2025-07-28,000630,3.61,3.58,3.62,3.49,2472160.0,893751474.63,3.58,-1.38,-0.05,2.35
2025-07-29,000630,3.56,3.57,3.59,3.52,1459205.0,526247508.91,1.96,-0.28,-0.01,1.39
2025-07-30,000630,3.57,3.59,3.61,3.56,2368183.0,859918074.15,1.4,0.56,0.02,2.25
2025-07-31,000630,3.51,3.43,3.52,3.41,3256779.0,1141818090.56,3.06,-4.46,-0.16,3.09
2025-08-01,000630,3.42,3.46,3.48,3.41,1722768.0,602644548.7,2.04,0.87,0.03,1.64
2025-08-04,000630,3.45,3.48,3.51,3.43,1642395.0,578063559.05,2.31,0.58,0.02,1.56
2025-08-05,000630,3.49,3.61,3.68,3.48,3376759.0,1231529920.42,5.75,3.74,0.13,3.21
2025-08-06,000630,3.68,3.98,3.98,3.67,8155533.0,3228143234.6,8.59,10.25,0.37,7.75
2025-08-07,000630,4.0,3.97,4.11,3.89,8898111.0,3587747494.24,5.53,-0.25,-0.01,8.45
2025-08-08,000630,3.94,3.98,4.03,3.9,3939549.0,1581697317.54,3.27,0.25,0.01,3.74
2025-08-11,000630,4.0,4.0,4.05,3.94,4325397.0,1749733290.28,2.76,0.5,0.02,4.11
2025-08-12,000630,4.0,3.99,4.03,3.91,3243940.0,1306381401.78,3.0,-0.25,-0.01,3.08
2025-08-13,000630,4.03,4.21,4.22,4.01,6272576.0,2625761429.99,5.26,5.51,0.22,5.96
2025-08-14,000630,4.16,4.14,4.26,4.13,4571988.0,1936864652.65,3.09,-1.66,-0.07,4.34
2025-08-15,000630,4.14,4.27,4.28,4.12,3903109.0,1670477621.61,3.86,3.14,0.13,3.71
2025-08-18,000630,4.16,4.2,4.25,4.03,5672845.0,2387994994.2,5.15,-1.64,-0.07,5.39
2025-08-19,000630,4.22,4.06,4.24,4.04,4452945.0,1858367711.5,4.76,-3.33,-0.14,4.23
2025-08-20,000630,4.07,4.14,4.2,4.05,3422658.0,1430697641.99,3.69,1.97,0.08,3.25
2025-08-21,000630,4.13,4.11,4.19,4.09,2354173.0,981965561.3,2.42,-0.72,-0.03,2.24
2025-08-22,000630,4.09,4.1,4.14,4.05,2443930.0,1012283611.78,2.19,-0.24,-0.01,2.32
2025-08-25,000630,4.23,4.36,4.41,4.21,5071863.0,2216775984.61,4.88,6.34,0.26,4.82
2025-08-26,000630,4.35,4.4,4.43,4.27,3334075.0,1468489786.64,3.67,0.92,0.04,3.17
2025-08-27,000630,4.4,4.28,4.48,4.27,3485794.0,1542037790.92,4.77,-2.73,-0.12,3.31
2025-08-28,000630,4.26,4.31,4.34,4.16,3091513.0,1330901227.76,4.21,0.7,0.03,2.94
2025-08-29,000630,4.35,4.46,4.5,4.3,4228476.0,1896290602.55,4.64,3.48,0.15,3.91
2025-09-01,000630,4.51,4.54,4.62,4.4,4748350.0,2165299305.58,4.93,1.79,0.08,4.39
2025-09-02,000630,4.55,4.46,4.57,4.37,3996940.0,1797408334.09,4.41,-1.76,-0.08,3.7
2025-09-03,000630,4.54,4.4,4.59,4.36,3737776.0,1687316166.6,5.16,-1.35,-0.06,3.46
2025-09-04,000630,4.4,4.18,4.49,4.11,4354662.0,1881415287.77,8.64,-5.0,-0.22,4.03
2025-09-05,000630,4.15,4.41,4.42,4.13,3648912.0,1590779594.89,6.94,5.5,0.23,3.37
2025-09-08,000630,4.41,4.29,4.42,4.27,3070302.0,1346627649.77,3.4,-2.72,-0.12,2.84
2025-09-09,000630,4.3,4.29,4.42,4.27,3211601.0,1407850306.64,3.5,0.0,0.0,2.97
2025-09-10,000630,4.24,4.28,4.3,4.18,2386246.0,1024800621.75,2.8,-0.23,-0.01,2.21
2025-09-11,000630,4.3,4.39,4.44,4.29,2779066.0,1229387316.35,3.5,2.57,0.11,2.57
2025-09-12,000630,4.45,4.69,4.78,4.44,5691528.0,2652400263.75,7.74,6.83,0.3,5.26
2025-09-15,000630,4.65,4.61,4.73,4.59,3530464.0,1659028633.44,2.99,-1.71,-0.08,3.26
2025-09-16,000630,4.69,4.54,4.72,4.4,4335787.0,1968495403.17,6.94,-1.52,-0.07,4.01
2025-09-17,000630,4.48,4.58,4.62,4.44,2989633.0,1366642075.76,3.96,0.88,0.04,2.76
2025-09-18,000630,4.45,4.34,4.45,4.27,3882366.0,1721477028.8,3.93,-5.24,-0.24,3.59
2025-09-19,000630,4.32,4.4,4.41,4.29,2397744.0,1060042830.87,2.76,1.38,0.06,2.18
2025-09-22,000630,4.44,4.33,4.46,4.27,2225470.0,973776179.61,4.32,-1.59,-0.07,2.0
2025-09-23,000630,4.34,4.25,4.37,4.16,2818210.0,1210172391.24,4.85,-1.85,-0.08,2.53
2025-09-24,000630,4.22,4.26,4.29,4.17,2207992.0,943961208.07,2.82,0.24,0.01,1.98
2025-09-25,000630,4.55,4.61,4.68,4.47,7711812.0,3589111785.87,4.93,8.22,0.35,6.93
2025-09-26,000630,4.63,4.71,4.85,4.59,5181239.0,2477239676.92,5.64,2.17,0.1,4.65
2025-09-29,000630,4.78,5.11,5.13,4.74,5685098.0,2835261158.65,8.28,8.49,0.4,5.1
2025-09-30,000630,5.2,5.31,5.43,5.12,5572245.0,2970051351.49,6.07,3.91,0.2,5.0
2025-10-09,000630,5.67,5.85,5.85,5.64,4911984.0,2868449517.61,3.95,10.17,0.54,4.41
2025-10-10,000630,5.86,5.83,6.3,5.74,8334366.0,5013850318.81,9.57,-0.34,-0.02,7.48
2025-10-13,000630,5.54,5.74,5.83,5.5,6257696.0,3561350879.27,5.66,-1.54,-0.09,5.62
2025-10-14,000630,5.93,5.43,5.93,5.37,5854603.0,3331375703.61,9.76,-5.4,-0.31,5.25
2025-10-15,000630,5.47,5.54,5.55,5.31,4393752.0,2408575374.68,4.42,2.03,0.11,3.94
2025-10-16,000630,5.48,5.38,5.55,5.26,3949934.0,2156398405.54,5.23,-2.89,-0.16,3.54
2025-10-17,000630,5.4,5.17,5.43,5.15,3588846.0,1905521785.39,5.2,-3.9,-0.21,3.22
2025-10-20,000630,5.22,5.22,5.3,5.15,2983074.0,1571862238.46,2.9,0.97,0.05,2.68
2025-10-21,000630,5.25,5.39,5.44,5.21,3814680.0,2069598743.46,4.41,3.26,0.17,3.42
2025-10-22,000630,5.21,5.36,5.39,5.17,2422701.0,1298858929.13,4.08,-0.56,-0.03,2.17
2025-10-23,000630,5.35,5.46,5.47,5.28,2316375.0,1255235709.62,3.54,1.87,0.1,2.08
2025-10-24,000630,5.54,5.65,5.7,5.46,3668294.0,2055691950.09,4.4,3.48,0.19,3.29
2025-10-27,000630,5.77,5.81,5.95,5.73,3912608.0,2299060233.78,3.89,2.83,0.16,3.51
2025-10-28,000630,5.55,5.22,5.56,5.22,8927529.0,4798266472.03,5.85,-10.15,-0.59,8.01
2025-10-29,000630,5.32,5.49,5.49,5.25,4851526.0,2637630514.9,4.6,5.17,0.27,4.35
2025-10-30,000630,5.43,5.47,5.61,5.39,3924095.0,2184791285.1,4.01,-0.36,-0.02,3.52
2025-10-31,000630,5.42,5.24,5.48,5.22,3931207.0,2106220771.61,4.75,-4.2,-0.23,3.53
2025-11-03,000630,5.21,5.13,5.22,5.0,3436187.0,1759272195.08,4.2,-2.1,-0.11,3.08
2025-11-04,000630,5.05,4.99,5.1,4.92,2786186.0,1407177183.81,3.51,-2.73,-0.14,2.5
2025-11-05,000630,4.91,5.06,5.1,4.88,2422107.0,1223101606.39,4.41,1.4,0.07,2.17
2025-11-06,000630,5.1,5.23,5.23,5.08,2850454.0,1487005656.7,2.96,3.36,0.17,2.56
2025-11-07,000630,5.18,5.16,5.22,5.12,1922164.0,1004169003.74,1.91,-1.34,-0.07,1.72
2025-11-10,000630,5.23,5.2,5.28,5.16,2306025.0,1213255860.76,2.33,0.78,0.04,2.07
2025-11-11,000630,5.27,5.12,5.32,5.1,2275573.0,1189551190.52,4.23,-1.54,-0.08,2.04
2025-11-12,000630,5.11,5.16,5.24,5.01,2282361.0,1187833632.75,4.49,0.78,0.04,2.05
2025-11-13,000630,5.26,5.35,5.4,5.26,3795953.0,2045354982.14,2.71,3.68,0.19,3.41
2025-11-14,000630,5.27,5.24,5.31,5.2,2061015.0,1095695388.88,2.06,-2.06,-0.11,1.85
2025-11-17,000630,5.2,5.14,5.23,5.11,1838029.0,957189456.87,2.29,-1.91,-0.1,1.65
2025-11-18,000630,5.1,4.99,5.11,4.95,2413102.0,1222523015.63,3.11,-2.92,-0.15,2.17
2025-11-19,000630,4.99,5.07,5.09,4.98,1452562.0,737942624.61,2.2,1.6,0.08,1.3
2025-11-20,000630,5.07,5.05,5.14,5.01,1882434.0,964955087.05,2.56,-0.39,-0.02,1.69
2025-11-21,000630,4.95,4.79,4.96,4.76,2969340.0,1453504064.28,3.96,-5.15,-0.26,2.66
2025-11-24,000630,4.85,4.87,4.94,4.82,2004841.0,979452425.52,2.51,1.67,0.08,1.8
2025-11-25,000630,4.92,4.99,5.04,4.9,1832446.0,913323594.77,2.87,2.46,0.12,1.64
2025-11-26,000630,5.0,5.04,5.14,5.0,2117560.0,1074265640.44,2.81,1.0,0.05,1.9
2025-11-27,000630,5.12,5.07,5.16,5.06,1592810.0,813399949.99,1.98,0.6,0.03,1.43
2025-11-28,000630,5.06,5.1,5.13,5.02,1660672.0,844414939.43,2.17,0.59,0.03,1.49
2025-12-01,000630,5.3,5.42,5.54,5.29,4738350.0,2570061371.14,4.9,6.27,0.32,4.25
2025-12-02,000630,5.36,5.41,5.42,5.28,2274887.0,1220120640.69,2.58,-0.18,-0.01,2.04
2025-12-03,000630,5.4,5.54,5.6,5.38,3363165.0,1846219537.79,4.07,2.4,0.13,3.02
2025-12-04,000630,5.71,5.63,5.77,5.61,3766652.0,2140569906.75,2.89,1.62,0.09,3.38
2025-12-05,000630,5.61,5.84,5.84,5.6,4248742.0,2442292388.43,4.26,3.73,0.21,3.81
2025-12-08,000630,5.86,5.76,5.86,5.61,4099924.0,2336283985.46,4.28,-1.37,-0.08,3.68
2025-12-09,000630,5.7,5.47,5.7,5.41,4045650.0,2227636619.61,5.03,-5.03,-0.29,3.63
2025-12-10,000630,5.54,5.48,5.56,5.44,2014583.0,1104750176.31,2.19,0.18,0.01,1.81
