date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,603501,127.04,127.06,127.58,125.9,82105.0,1045784499.0,1.32,0.02,0.03,0.67
2025-07-02,603501,126.38,124.01,126.38,123.41,126972.0,1584516332.0,2.34,-2.4,-3.05,1.04
2025-07-03,603501,124.01,124.64,125.17,123.78,76481.0,955763390.0,1.12,0.51,0.63,0.63
2025-07-04,603501,124.64,123.38,124.77,122.48,129270.0,1604713953.0,1.84,-1.01,-1.26,1.06
2025-07-07,603501,123.38,122.56,123.88,122.41,68817.0,849581255.0,1.19,-0.66,-0.82,0.57
2025-07-08,603501,122.58,124.67,125.04,122.58,98455.0,1229282809.0,2.01,1.72,2.11,0.81
2025-07-09,603501,124.95,122.88,124.97,122.88,84627.0,1051753155.0,1.68,-1.44,-1.79,0.7
2025-07-10,603501,123.04,122.78,123.92,122.58,102215.0,1264085950.0,1.09,-0.08,-0.1,0.84
2025-07-11,603501,122.78,123.16,124.86,122.07,127952.0,1589713503.0,2.27,0.31,0.38,1.05
2025-07-14,603501,123.44,123.18,123.78,122.58,66057.0,817734593.0,0.97,0.02,0.02,0.54
2025-07-15,603501,123.18,122.28,123.65,120.98,126218.0,1550620180.0,2.17,-0.73,-0.9,1.04
2025-07-16,603501,122.41,122.16,124.26,121.78,110516.0,1364609791.0,2.03,-0.1,-0.12,0.91
2025-07-17,603501,122.09,121.87,122.28,121.26,115588.0,1412291425.0,0.83,-0.24,-0.29,0.95
2025-07-18,603501,122.18,125.09,127.87,122.1,259936.0,3279302813.0,4.73,2.64,3.22,2.14
2025-07-21,603501,124.38,124.48,125.52,123.92,111618.0,1397823324.0,1.28,-0.49,-0.61,0.92
2025-07-22,603501,124.38,124.53,125.5,123.48,102078.0,1276836649.0,1.62,0.04,0.05,0.84
2025-07-23,603501,124.38,124.29,125.38,123.88,112613.0,1410062138.0,1.2,-0.19,-0.24,0.93
2025-07-24,603501,124.29,125.17,125.55,123.67,134218.0,1682613074.0,1.51,0.71,0.88,1.1
2025-07-25,603501,125.44,126.06,127.13,123.88,164249.0,2064621280.0,2.6,0.71,0.89,1.35
2025-07-28,603501,126.38,124.59,126.86,124.48,153249.0,1929791005.0,1.89,-1.17,-1.47,1.26
2025-07-29,603501,124.5,124.47,124.71,123.28,141788.0,1765427188.0,1.15,-0.1,-0.12,1.16
2025-07-30,603501,124.23,123.31,126.17,122.77,163181.0,2038318017.0,2.73,-0.93,-1.16,1.34
2025-07-31,603501,122.87,120.66,124.16,120.38,219719.0,2690053359.0,3.07,-2.15,-2.65,1.81
2025-08-01,603501,120.4,118.92,121.45,118.47,131201.0,1575572125.0,2.47,-1.44,-1.74,1.08
2025-08-04,603501,118.1,119.0,119.15,117.9,94769.0,1126520021.0,1.05,0.07,0.08,0.78
2025-08-05,603501,121.6,121.07,122.18,119.69,160505.0,1945445580.0,2.09,1.74,2.07,1.32
2025-08-06,603501,120.75,120.82,121.0,120.02,107170.0,1295781459.0,0.81,-0.21,-0.25,0.88
2025-08-07,603501,121.11,120.49,121.81,120.2,123891.0,1502919681.0,1.33,-0.27,-0.33,1.03
2025-08-08,603501,120.62,118.83,120.69,118.6,128160.0,1530503394.0,1.73,-1.38,-1.66,1.06
2025-08-11,603501,118.83,119.5,119.72,118.41,111005.0,1326779957.0,1.1,0.56,0.67,0.92
2025-08-12,603501,119.5,120.16,120.59,119.05,171989.0,2067218209.0,1.29,0.55,0.66,1.43
2025-08-13,603501,120.45,123.79,124.38,119.94,324988.0,4020267056.0,3.7,3.02,3.63,2.69
2025-08-14,603501,124.1,122.44,125.9,122.41,245407.0,3055178398.0,2.82,-1.09,-1.35,2.03
2025-08-15,603501,121.61,123.38,123.98,121.35,187529.0,2313612906.0,2.15,0.77,0.94,1.55
2025-08-18,603501,123.82,128.01,131.78,122.95,452483.0,5786327149.0,7.16,3.75,4.63,3.75
2025-08-19,603501,128.1,125.33,129.28,125.12,258218.0,3291935022.0,3.25,-2.09,-2.68,2.14
2025-08-20,603501,124.72,128.8,128.8,124.71,289720.0,3698899682.0,3.26,2.77,3.47,2.4
2025-08-21,603501,129.9,129.43,132.4,128.7,328325.0,4302698607.0,2.87,0.49,0.63,2.72
2025-08-22,603501,129.69,136.43,136.86,129.69,479189.0,6443122312.0,5.54,5.41,7.0,3.97
2025-08-25,603501,138.12,136.68,142.59,134.31,487883.0,6740915732.0,6.07,0.18,0.25,4.05
