date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,603920,30.0,29.71,30.21,29.4,383064.0,1151782501.0,2.68,-1.66,-0.5,5.32
2025-07-02,603920,29.26,28.45,29.27,28.35,373392.0,1079135890.0,3.1,-4.24,-1.26,5.18
2025-07-03,603920,28.65,29.47,29.47,28.52,350469.0,1029632285.0,3.34,3.59,1.02,4.86
2025-07-04,603920,29.2,29.62,30.12,29.17,458140.0,1375645495.0,3.22,0.51,0.15,6.36
2025-07-07,603920,29.25,28.85,29.85,28.81,275489.0,809033579.0,3.51,-2.6,-0.77,3.82
2025-07-08,603920,28.7,30.44,30.69,28.59,601661.0,1832411945.0,7.28,5.51,1.59,8.35
2025-07-09,603920,30.49,30.18,30.79,29.95,364487.0,1116488836.0,2.76,-0.85,-0.26,5.06
2025-07-10,603920,30.3,29.81,30.45,29.52,281406.0,848296551.0,3.08,-1.23,-0.37,3.91
2025-07-11,603920,29.81,29.43,29.96,29.25,301731.0,898943058.0,2.38,-1.27,-0.38,4.19
2025-07-14,603920,29.67,29.49,29.78,29.3,175014.0,522067696.0,1.63,0.2,0.06,2.43
2025-07-15,603920,29.4,30.8,31.1,29.35,550523.0,1684635591.0,5.93,4.44,1.31,7.64
2025-07-16,603920,30.7,29.89,30.7,29.76,355192.0,1079321275.0,3.05,-2.95,-0.91,4.93
2025-07-17,603920,30.19,31.2,31.35,30.05,598098.0,1865827415.0,4.35,4.38,1.31,8.3
2025-07-18,603920,31.3,30.84,31.67,30.76,390440.0,1225285989.0,2.92,-1.15,-0.36,5.42
2025-07-21,603920,31.2,31.86,32.17,30.51,476953.0,1507780368.0,5.38,3.31,1.02,6.62
2025-07-22,603920,31.44,31.58,32.31,31.36,414470.0,1326086585.0,2.98,-0.88,-0.28,5.75
2025-07-23,603920,31.21,31.68,32.01,30.75,367201.0,1160618627.0,3.99,0.32,0.1,5.1
2025-07-24,603920,31.47,32.37,32.4,31.38,434682.0,1406489946.0,3.22,2.18,0.69,6.03
2025-07-25,603920,32.05,32.1,32.63,31.73,267261.0,864045282.0,2.78,-0.83,-0.27,3.71
2025-07-28,603920,33.2,34.79,35.29,33.0,796636.0,2749579156.0,7.13,8.38,2.69,11.06
2025-07-29,603920,34.22,35.19,35.25,34.22,419647.0,1471708354.0,2.96,1.15,0.4,5.82
2025-07-30,603920,34.93,34.6,35.13,34.02,345421.0,1203629361.0,3.15,-1.68,-0.59,4.79
2025-07-31,603920,34.88,33.79,35.72,33.65,496788.0,1728115312.0,5.98,-2.34,-0.81,6.89
2025-08-01,603920,33.6,33.29,35.08,33.17,447520.0,1534877496.0,5.65,-1.48,-0.5,6.21
2025-08-04,603920,32.88,32.7,33.49,32.38,403941.0,1334635989.0,3.33,-1.77,-0.59,5.61
2025-08-05,603920,33.22,32.38,33.22,32.02,297432.0,973129486.0,3.67,-0.98,-0.32,4.13
2025-08-06,603920,32.2,32.49,32.81,32.16,290101.0,950997949.0,2.01,0.34,0.11,4.03
2025-08-07,603920,32.99,32.32,33.2,31.78,358659.0,1173417991.0,4.37,-0.52,-0.17,4.98
2025-08-08,603920,31.77,31.7,32.24,31.3,285435.0,916453326.0,2.91,-1.92,-0.62,3.96
2025-08-11,603920,31.08,33.6,33.95,31.06,655702.0,2193906535.0,9.12,5.99,1.9,9.1
2025-08-12,603920,33.7,33.33,33.79,33.12,275223.0,926841888.0,1.99,-0.8,-0.27,3.82
2025-08-13,603920,33.36,36.69,36.69,33.13,683125.0,2425457735.0,10.68,10.08,3.36,9.48
2025-08-14,603920,37.0,36.6,37.65,36.4,616426.0,2302040850.0,3.41,-0.25,-0.09,8.55
2025-08-15,603920,36.39,36.49,37.07,36.08,383999.0,1415073893.0,2.7,-0.3,-0.11,5.33
2025-08-18,603920,36.48,36.4,37.36,35.92,412346.0,1523767408.0,3.95,-0.25,-0.09,5.72
2025-08-19,603920,36.33,36.97,37.16,35.62,352983.0,1298287012.0,4.23,1.57,0.57,4.9
2025-08-20,603920,36.75,37.87,38.08,36.08,454645.0,1714831403.0,5.41,2.43,0.9,6.31
2025-08-21,603920,37.71,36.79,37.81,36.28,315228.0,1173925528.0,4.04,-2.85,-1.08,4.37
2025-08-22,603920,36.7,37.1,38.6,36.36,396490.0,1489665727.0,6.09,0.84,0.31,5.5
2025-08-25,603920,37.16,36.86,37.42,36.25,392925.0,1453136880.0,3.15,-0.65,-0.24,5.45
2025-08-26,603920,36.87,36.02,37.5,35.9,464137.0,1713956858.0,4.34,-2.28,-0.84,6.44
2025-08-27,603920,36.47,35.41,38.1,35.38,684677.0,2567279237.0,7.55,-1.69,-0.61,9.5
