date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,600550,8.62,8.57,8.62,8.48,452242.0,386455731.0,1.63,-0.35,-0.03,2.46
2025-07-02,600550,8.56,8.69,8.82,8.46,809318.0,704182048.0,4.2,1.4,0.12,4.39
2025-07-03,600550,8.6,8.52,8.64,8.43,477873.0,406123676.0,2.42,-1.96,-0.17,2.59
2025-07-04,600550,8.5,8.41,8.53,8.4,318825.0,269520508.0,1.53,-1.29,-0.11,1.73
2025-07-07,600550,8.5,9.14,9.24,8.5,1521664.0,1358980716.0,8.8,8.68,0.73,8.26
2025-07-08,600550,9.0,8.92,9.0,8.76,989056.0,877999336.0,2.63,-2.41,-0.22,5.37
2025-07-09,600550,8.85,8.82,9.01,8.78,685334.0,609576418.0,2.58,-1.12,-0.1,3.72
2025-07-10,600550,8.81,8.79,8.89,8.72,431334.0,379034559.0,1.93,-0.34,-0.03,2.34
2025-07-11,600550,8.79,8.8,8.82,8.66,406452.0,355669874.0,1.82,0.11,0.01,2.21
2025-07-14,600550,8.91,8.86,9.14,8.85,775389.0,696459210.0,3.3,0.68,0.06,4.21
2025-07-15,600550,8.8,8.73,8.89,8.66,465229.0,406659801.0,2.6,-1.47,-0.13,2.53
2025-07-16,600550,8.73,8.72,8.83,8.66,326973.0,285592126.0,1.95,-0.11,-0.01,1.78
2025-07-17,600550,8.73,8.77,8.77,8.62,349380.0,304507089.0,1.72,0.57,0.05,1.9
2025-07-18,600550,8.77,8.74,8.78,8.66,355434.0,309274560.0,1.37,-0.34,-0.03,1.93
2025-07-21,600550,8.91,9.31,9.58,8.91,1615590.0,1492671084.0,7.67,6.52,0.57,8.77
2025-07-22,600550,9.31,9.64,9.93,9.18,1764593.0,1669494637.0,8.06,3.54,0.33,9.58
2025-07-23,600550,9.64,9.14,9.68,9.12,1179826.0,1097406131.0,5.81,-5.19,-0.5,6.41
2025-07-24,600550,8.89,9.05,9.09,8.84,726024.0,653964178.0,2.74,-0.98,-0.09,3.94
2025-07-25,600550,9.02,8.93,9.03,8.92,441516.0,395148559.0,1.22,-1.33,-0.12,2.4
2025-07-28,600550,8.95,8.9,8.97,8.86,409644.0,364640565.0,1.23,-0.34,-0.03,2.22
