date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,300803,81.04,77.88,81.18,76.79,492649.0,3853906157.0,5.44,-3.45,-2.78,8.23
2025-07-02,300803,77.21,77.09,78.76,75.85,349729.0,2703759971.0,3.74,-1.01,-0.79,5.84
2025-07-03,300803,76.99,76.47,77.77,75.92,325402.0,2498286712.0,2.4,-0.8,-0.62,5.44
2025-07-04,300803,76.31,77.74,81.65,75.39,730941.0,5740422147.0,8.19,1.66,1.27,12.21
2025-07-07,300803,77.22,78.76,80.65,76.6,489647.0,3878223281.0,5.21,1.31,1.02,8.18
2025-07-08,300803,78.79,81.1,82.0,77.64,575824.0,4641746091.0,5.54,2.97,2.34,9.62
2025-07-09,300803,80.96,78.8,81.99,78.41,486951.0,3886721571.0,4.41,-2.84,-2.3,8.13
2025-07-10,300803,77.82,78.63,80.59,76.92,428395.0,3369789169.0,4.66,-0.22,-0.17,7.16
2025-07-11,300803,79.5,88.9,92.99,77.3,1027652.0,8794194369.0,19.95,13.06,10.27,17.17
2025-07-14,300803,87.04,82.17,87.69,81.48,679229.0,5677288490.0,6.99,-7.57,-6.73,11.35
2025-07-15,300803,84.5,83.54,85.74,82.0,563256.0,4735197850.0,4.55,1.67,1.37,9.41
2025-07-16,300803,83.54,84.5,85.55,82.65,445923.0,3758396371.0,3.47,1.15,0.96,7.45
2025-07-17,300803,83.6,87.47,88.18,83.11,555189.0,4794365282.0,6.0,3.51,2.97,9.27
2025-07-18,300803,87.87,86.48,88.5,85.08,372062.0,3217019167.0,3.91,-1.13,-0.99,6.22
2025-07-21,300803,85.01,84.01,86.48,82.5,461293.0,3891029042.0,4.6,-2.86,-2.47,7.71
2025-07-22,300803,83.8,86.12,88.15,83.17,501864.0,4275235582.0,5.93,2.51,2.11,8.38
2025-07-23,300803,85.74,88.07,94.0,85.6,741035.0,6600878137.0,9.75,2.26,1.95,12.38
2025-07-24,300803,88.0,94.9,95.58,86.8,729968.0,6733220387.0,9.97,7.76,6.83,12.19
2025-07-25,300803,94.94,92.32,95.8,92.21,511748.0,4792592135.0,3.78,-2.72,-2.58,8.55
2025-07-28,300803,93.43,93.74,95.84,92.0,436398.0,4104594624.0,4.16,1.54,1.42,7.29
2025-07-29,300803,92.48,93.89,94.7,90.54,422243.0,3903416639.0,4.44,0.16,0.15,7.05
2025-07-30,300803,92.5,91.99,93.7,90.65,359674.0,3317336520.0,3.25,-2.02,-1.9,6.01
2025-07-31,300803,91.02,88.77,92.67,88.33,431622.0,3893201952.0,4.72,-3.5,-3.22,7.21
2025-08-01,300803,88.6,88.03,90.26,87.5,299916.0,2663050059.0,3.11,-0.83,-0.74,5.01
2025-08-04,300803,87.0,87.21,88.5,85.88,284981.0,2485268500.0,2.98,-0.93,-0.82,4.76
2025-08-05,300803,88.0,88.59,89.56,86.48,373854.0,3295402957.0,3.53,1.58,1.38,6.25
2025-08-06,300803,88.25,90.18,90.36,87.45,355635.0,3172521601.0,3.28,1.79,1.59,5.94
2025-08-07,300803,90.0,89.12,91.5,88.6,345469.0,3107738414.0,3.22,-1.18,-1.06,5.77
2025-08-08,300803,88.51,87.2,89.57,86.18,283867.0,2489477428.0,3.8,-2.15,-1.92,4.74
2025-08-11,300803,86.98,91.27,92.92,86.88,478320.0,4347614873.0,6.93,4.67,4.07,7.99
2025-08-12,300803,90.8,92.94,93.1,90.66,460477.0,4228085979.0,2.67,1.83,1.67,7.69
