date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-08-13,601600,7.51,7.61,7.67,7.49,1962152.0,1516991650.0,2.41,1.87,0.14,1.49
2025-08-14,601600,7.58,7.53,7.64,7.53,1510207.0,1163252378.0,1.45,-1.05,-0.08,1.15
2025-08-15,601600,7.51,7.84,7.92,7.5,2734122.0,2158295721.0,5.58,4.12,0.31,2.08
2025-08-18,601600,7.81,7.6,7.83,7.6,3015865.0,2352548497.0,2.93,-3.06,-0.24,2.29
2025-08-19,601600,7.61,7.51,7.68,7.48,1952817.0,1499777518.0,2.63,-1.18,-0.09,1.48
2025-08-20,601600,7.46,7.55,7.61,7.44,1596362.0,1220114641.0,2.26,0.53,0.04,1.21
2025-08-21,601600,7.55,7.54,7.63,7.51,1444373.0,1109936040.0,1.59,-0.13,-0.01,1.1
2025-08-22,601600,7.54,7.6,7.62,7.48,1526528.0,1169728477.0,1.86,0.8,0.06,1.16
2025-08-25,601600,7.7,7.96,8.0,7.7,3720896.0,2979570711.0,3.95,4.74,0.36,2.83
2025-08-26,601600,7.91,8.06,8.1,7.85,2363249.0,1921009162.0,3.14,1.26,0.1,1.8
2025-08-27,601600,8.06,7.85,8.15,7.84,2685574.0,2178870484.0,3.85,-2.61,-0.21,2.04
2025-08-28,601600,7.73,7.77,7.78,7.55,3134922.0,2448302490.0,2.93,-1.02,-0.08,2.38
2025-08-29,601600,7.79,7.71,7.98,7.68,4020463.0,3180100749.0,3.86,-0.77,-0.06,3.05
2025-09-01,601600,7.81,7.73,7.85,7.65,3253306.0,2558271197.0,2.59,0.26,0.02,2.47
2025-09-02,601600,7.78,7.71,7.85,7.63,3034946.0,2383104429.0,2.85,-0.26,-0.02,2.31
2025-09-03,601600,7.77,7.68,7.86,7.59,3150937.0,2470654525.0,3.5,-0.39,-0.03,2.39
2025-09-04,601600,7.64,7.31,7.69,7.2,3462555.0,2606881827.0,6.38,-4.82,-0.37,2.63
2025-09-05,601600,7.29,7.58,7.61,7.26,2457188.0,1860810831.0,4.79,3.69,0.27,1.87
2025-09-08,601600,7.57,7.5,7.63,7.44,1897885.0,1452633480.0,2.51,-1.06,-0.08,1.44
2025-09-09,601600,7.52,7.54,7.7,7.47,2224534.0,1715642200.0,3.07,0.53,0.04,1.69
2025-09-10,601600,7.48,7.48,7.52,7.36,1552640.0,1176398182.0,2.12,-0.8,-0.06,1.18
2025-09-11,601600,7.48,7.71,7.73,7.46,2334023.0,1809765799.0,3.61,3.07,0.23,1.77
2025-09-12,601600,7.86,7.92,8.07,7.85,4149140.0,3344728704.0,2.85,2.72,0.21,3.15
2025-09-15,601600,7.96,7.95,8.05,7.88,2367108.0,1917156486.0,2.15,0.38,0.03,1.8
2025-09-16,601600,8.01,7.76,8.05,7.59,3600817.0,2824368585.0,5.79,-2.39,-0.19,2.74
2025-09-17,601600,7.72,7.83,7.87,7.66,2071087.0,1632563248.0,2.71,0.9,0.07,1.57
2025-09-18,601600,7.72,7.52,7.72,7.46,2841974.0,2196473912.0,3.32,-3.96,-0.31,2.16
2025-09-19,601600,7.57,7.62,7.72,7.52,1883647.0,1456011326.0,2.66,1.33,0.1,1.43
2025-09-22,601600,7.66,7.57,7.69,7.48,1514406.0,1160229340.0,2.76,-0.66,-0.05,1.15
2025-09-23,601600,7.53,7.46,7.6,7.37,1724444.0,1310092117.0,3.04,-1.45,-0.11,1.31
2025-09-24,601600,7.41,7.48,7.49,7.32,1680632.0,1266007334.0,2.28,0.27,0.02,1.28
2025-09-25,601600,7.56,7.49,7.64,7.44,2244399.0,1716670719.0,2.67,0.13,0.01,1.7
2025-09-26,601600,7.44,7.5,7.6,7.41,2269233.0,1735675838.0,2.54,0.13,0.01,1.72
2025-09-29,601600,7.57,8.03,8.06,7.52,4948726.0,3935294393.0,7.2,7.07,0.53,3.76
2025-09-30,601600,8.01,8.12,8.15,7.97,3172719.0,2601337928.0,2.24,1.12,0.09,2.41
2025-10-09,601600,8.37,8.56,8.57,8.2,5370605.0,4583376509.0,4.56,5.42,0.44,4.08
2025-10-10,601600,8.46,8.5,8.7,8.36,3697052.0,3196898810.0,3.97,-0.7,-0.06,2.81
2025-10-13,601600,8.16,8.45,8.5,8.16,3752912.0,3169885024.0,4.0,-0.59,-0.05,2.85
2025-10-14,601600,8.7,8.52,9.15,8.46,6241730.0,5545604105.0,8.17,0.83,0.07,4.74
2025-10-15,601600,8.62,8.75,8.86,8.5,3880023.0,3417170318.0,4.23,2.7,0.23,2.95
2025-10-16,601600,8.68,8.6,8.86,8.5,3094214.0,2716464941.0,4.11,-1.71,-0.15,2.35
2025-10-17,601600,8.72,8.47,8.86,8.45,2798476.0,2408065628.0,4.77,-1.51,-0.13,2.13
2025-10-20,601600,8.51,8.37,8.57,8.32,2334929.0,1968180599.0,2.95,-1.18,-0.1,1.77
2025-10-21,601600,8.45,8.62,8.77,8.43,2970204.0,2561940694.0,4.06,2.99,0.25,2.26
2025-10-22,601600,8.42,8.75,8.8,8.39,2820271.0,2433075122.0,4.76,1.51,0.13,2.14
2025-10-23,601600,8.78,9.04,9.14,8.7,4704581.0,4202976601.0,5.03,3.31,0.29,3.57
2025-10-24,601600,9.2,9.23,9.48,9.02,4153406.0,3828497889.0,5.09,2.1,0.19,3.15
2025-10-27,601600,9.27,9.4,9.41,9.11,4037755.0,3746706208.0,3.25,1.84,0.17,3.07
2025-10-28,601600,9.35,9.26,9.72,9.24,4612886.0,4361803708.0,5.11,-1.49,-0.14,3.5
2025-10-29,601600,9.38,9.91,10.05,9.34,4940314.0,4815002360.0,7.67,7.02,0.65,3.75
2025-10-30,601600,9.81,10.31,10.5,9.78,5507062.0,5632349811.0,7.27,4.04,0.4,4.18
2025-10-31,601600,10.25,9.99,10.3,9.95,4248322.0,4284834929.0,3.39,-3.1,-0.32,3.23
2025-11-03,601600,10.14,10.17,10.22,9.75,4029313.0,4028579169.0,4.7,1.8,0.18,3.06
2025-11-04,601600,10.16,9.85,10.39,9.76,3773356.0,3784215574.0,6.19,-3.15,-0.32,2.87
2025-11-05,601600,9.51,9.87,9.9,9.46,2865613.0,2770862390.0,4.47,0.2,0.02,2.18
2025-11-06,601600,9.87,10.86,10.86,9.83,6968233.0,7359065754.0,10.44,10.03,0.99,5.29
2025-11-07,601600,10.7,10.75,10.99,10.65,4995443.0,5413642486.0,3.13,-1.01,-0.11,3.79
2025-11-10,601600,10.82,11.1,11.26,10.68,5536306.0,6085133444.0,5.4,3.26,0.35,4.21
2025-11-11,601600,11.1,10.98,11.22,10.9,3381386.0,3720761964.0,2.88,-1.08,-0.12,2.57
2025-11-12,601600,10.98,11.71,11.74,10.93,5846179.0,6692439333.0,7.38,6.65,0.73,4.44
2025-11-13,601600,11.7,12.17,12.3,11.55,6166007.0,7362510803.0,6.4,3.93,0.46,4.68
2025-11-14,601600,11.85,11.66,12.06,11.65,4500463.0,5321185145.0,3.37,-4.19,-0.51,3.42
2025-11-17,601600,11.41,11.16,11.49,11.03,5117843.0,5754169327.0,3.95,-4.29,-0.5,3.89
2025-11-18,601600,10.91,10.75,11.05,10.62,4593972.0,4967088899.0,3.85,-3.67,-0.41,3.49
2025-11-19,601600,10.78,10.98,11.11,10.78,3528757.0,3859323529.0,3.07,2.14,0.23,2.68
2025-11-20,601600,11.1,11.04,11.3,10.99,2930027.0,3263022531.0,2.82,0.55,0.06,2.23
2025-11-21,601600,10.72,10.52,10.91,10.5,3707277.0,3958355755.0,3.71,-4.71,-0.52,2.82
2025-11-24,601600,10.58,10.49,10.65,10.19,3337198.0,3472596126.0,4.37,-0.29,-0.03,2.53
2025-11-25,601600,10.67,10.55,10.7,10.42,2552558.0,2694924052.0,2.67,0.57,0.06,1.94
2025-11-26,601600,10.54,10.39,10.63,10.33,2135048.0,2226651051.0,2.84,-1.52,-0.16,1.62
2025-11-27,601600,10.61,10.44,10.76,10.42,2447995.0,2591432351.0,3.27,0.48,0.05,1.86
2025-11-28,601600,10.39,10.51,10.64,10.31,1733934.0,1818052771.0,3.16,0.67,0.07,1.32
2025-12-01,601600,10.78,10.69,10.92,10.57,3570661.0,3833749088.0,3.33,1.71,0.18,2.71
2025-12-02,601600,10.61,10.58,10.64,10.44,1633136.0,1721064048.0,1.87,-1.03,-0.11,1.24
2025-12-03,601600,10.55,11.03,11.27,10.55,4020317.0,4404442154.0,6.81,4.25,0.45,3.05
2025-12-04,601600,11.27,10.89,11.3,10.84,3168200.0,3502013906.0,4.17,-1.27,-0.14,2.41
2025-12-05,601600,10.92,11.4,11.49,10.92,3853044.0,4359783649.0,5.23,4.68,0.51,2.93
2025-12-08,601600,11.33,11.27,11.34,11.02,3472880.0,3871019702.0,2.81,-1.14,-0.13,2.64
2025-12-09,601600,11.14,10.59,11.15,10.48,4067312.0,4364775994.0,5.94,-6.03,-0.68,3.09
2025-12-10,601600,10.58,10.72,10.73,10.47,2055575.0,2183374597.0,2.46,1.23,0.13,1.56
2025-12-11,601600,10.8,10.47,10.88,10.46,2387150.0,2539170051.0,3.92,-2.33,-0.25,1.81
2025-12-12,601600,10.68,10.75,10.79,10.6,3160421.0,3384075697.0,1.81,2.67,0.28,2.4
2025-12-15,601600,10.53,10.54,10.8,10.47,2046740.0,2167424774.0,3.07,-1.95,-0.21,1.55
2025-12-16,601600,10.44,10.28,10.5,10.09,2025409.0,2078669241.0,3.89,-2.47,-0.26,1.54
2025-12-17,601600,10.38,10.59,10.66,10.32,1805822.0,1896950100.0,3.31,3.02,0.31,1.37
2025-12-18,601600,10.59,10.53,10.77,10.51,1448785.0,1537548090.0,2.46,-0.57,-0.06,1.1
2025-12-19,601600,10.58,10.85,10.93,10.43,2285005.0,2457680096.0,4.75,3.04,0.32,1.74
2025-12-22,601600,11.05,10.97,11.1,10.86,2035056.0,2235066281.0,2.21,1.11,0.12,1.55
2025-12-23,601600,10.89,10.97,11.25,10.85,2263246.0,2501412422.0,3.65,0.0,0.0,1.72
2025-12-24,601600,11.0,11.07,11.09,10.8,2162178.0,2377332772.0,2.64,0.91,0.1,1.64
2025-12-25,601600,10.97,10.96,10.98,10.82,1617782.0,1765005028.0,1.45,-0.99,-0.11,1.23
2025-12-26,601600,10.99,11.84,11.94,10.97,4736291.0,5435929758.0,8.85,8.03,0.88,3.6
2025-12-27,,10.99,11.84,11.94,10.97,4736291.0,5435929758.0,,,,
