date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-06-30,601899,19.56,19.28,19.61,19.18,1387270.0,2709722688.0,2.2,-1.43,-0.28,0.67
2025-07-01,601899,19.47,19.68,19.7,19.16,1239334.0,2435566618.0,2.8,2.07,0.4,0.6
2025-07-02,601899,19.68,19.95,20.21,19.58,1703696.0,3436875926.0,3.2,1.37,0.27,0.83
2025-07-03,601899,20.15,20.07,20.27,19.86,1373809.0,2785493758.0,2.06,0.6,0.12,0.67
2025-07-04,601899,19.85,19.83,20.07,19.62,1358556.0,2725507573.0,2.24,-1.2,-0.24,0.66
2025-07-07,601899,19.74,19.58,19.8,19.49,834675.0,1658374033.0,1.56,-1.26,-0.25,0.41
2025-07-08,601899,19.65,19.6,19.82,19.53,970734.0,1928723033.0,1.48,0.1,0.02,0.47
2025-07-09,601899,19.67,18.68,19.67,18.65,3338348.0,6397298173.0,5.2,-4.69,-0.92,1.62
2025-07-10,601899,18.7,18.62,18.83,18.59,1893273.0,3578751386.0,1.28,-0.32,-0.06,0.92
2025-07-11,601899,18.67,18.67,18.98,18.64,2181704.0,4142641757.0,1.83,0.27,0.05,1.06
2025-07-14,601899,19.05,18.86,19.12,18.79,2305917.0,4419734339.0,1.77,1.02,0.19,1.12
2025-07-15,601899,18.84,18.9,18.93,18.6,1531483.0,2913086812.0,1.75,0.21,0.04,0.74
2025-07-16,601899,18.92,18.92,18.96,18.76,926884.0,1768546654.0,1.06,0.11,0.02,0.45
2025-07-17,601899,18.91,18.85,18.97,18.76,1174559.0,2240891162.0,1.11,-0.37,-0.07,0.57
2025-07-18,601899,18.97,19.25,19.48,18.8,2229552.0,4335117130.0,3.61,2.12,0.4,1.08
2025-07-21,601899,19.34,19.57,19.61,19.28,1730230.0,3404209889.0,1.71,1.66,0.32,0.84
2025-07-22,601899,19.7,20.03,20.16,19.59,2025790.0,4070444891.0,2.91,2.35,0.46,0.98
2025-07-23,601899,20.21,19.99,20.26,19.89,1812225.0,3672351323.0,1.85,-0.2,-0.04,0.88
2025-07-24,601899,19.78,19.9,20.05,19.61,1610269.0,3227202050.0,2.2,-0.45,-0.09,0.78
2025-07-25,601899,19.74,19.63,19.85,19.59,1252965.0,2494451752.0,1.31,-1.36,-0.27,0.61
2025-07-28,601899,19.49,19.58,19.58,19.21,1437051.0,2826138227.0,1.88,-0.25,-0.05,0.7
2025-07-29,601899,19.38,19.37,19.52,19.29,1296870.0,2540208532.0,1.17,-1.07,-0.21,0.63
2025-07-30,601899,19.38,19.6,19.76,19.37,1543618.0,3064213164.0,2.01,1.19,0.23,0.75
2025-07-31,601899,19.29,18.93,19.3,18.81,2087643.0,4005043931.0,2.5,-3.42,-0.67,1.01
2025-08-01,601899,18.88,19.04,19.21,18.83,1219991.0,2351099357.0,2.01,0.58,0.11,0.59
2025-08-04,601899,19.35,19.66,19.72,19.28,1738260.0,3441252666.0,2.31,3.26,0.62,0.84
2025-08-05,601899,19.77,19.65,19.8,19.55,1138387.0,2261663413.0,1.27,-0.05,-0.01,0.55
2025-08-06,601899,19.59,19.94,20.03,19.56,1428032.0,2872001337.0,2.39,1.48,0.29,0.69
2025-08-07,601899,19.94,20.08,20.14,19.74,1317182.0,2654382864.0,2.01,0.7,0.14,0.64
2025-08-08,601899,20.14,20.32,20.48,20.08,1276510.0,2618565637.0,1.99,1.2,0.24,0.62
2025-08-11,601899,20.29,20.03,20.29,19.97,1409920.0,2864111116.0,1.57,-1.43,-0.29,0.68
2025-08-12,601899,20.0,20.08,20.34,19.92,1173534.0,2391313473.0,2.1,0.25,0.05,0.57
2025-08-13,601899,20.23,20.8,20.95,20.18,1858341.0,3897572686.0,3.83,3.59,0.72,0.9
2025-08-14,601899,20.81,20.95,21.31,20.75,1388152.0,2948194291.0,2.69,0.72,0.15,0.67
