date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-06-30,000572,4.44,4.44,4.52,4.39,1043476,464002649.15,2.93,0.0,0.0,6.35
2025-07-01,000572,4.47,4.55,4.6,4.42,1037257,468169184.45,4.05,2.48,0.11,6.32
2025-07-02,000572,4.54,4.51,4.61,4.45,742378,334476330.59,3.52,-0.88,-0.04,4.52
2025-07-03,000572,4.5,4.59,4.67,4.49,819064,376219723.56,3.99,1.77,0.08,4.99
2025-07-04,000572,4.62,4.53,4.78,4.53,868462,402549137.09,5.45,-1.31,-0.06,5.29
2025-07-07,000572,4.51,4.63,4.63,4.47,614355,281044185.86,3.53,2.21,0.1,3.74
2025-07-08,000572,4.62,4.67,4.68,4.58,508808,236097005.21,2.16,0.86,0.04,3.1
2025-07-09,000572,4.63,4.53,4.69,4.51,673338,308978768.0,3.85,-3.0,-0.14,4.1
2025-07-10,000572,4.52,4.55,4.55,4.44,552673,248249816.5,2.43,0.44,0.02,3.37
2025-07-11,000572,4.52,4.45,4.54,4.43,434243,193837634.45,2.42,-2.2,-0.1,2.64
2025-07-14,000572,4.46,4.47,4.51,4.44,261777,116976211.51,1.57,0.45,0.02,1.59
2025-07-15,000572,4.45,4.45,4.47,4.36,333005,146927013.0,2.46,-0.45,-0.02,2.03
2025-07-16,000572,4.43,4.57,4.64,4.43,577163,263009935.0,4.72,2.7,0.12,3.51
2025-07-17,000572,4.55,4.79,4.85,4.55,921732,436736239.2,6.56,4.81,0.22,5.61
2025-07-18,000572,4.75,4.76,4.82,4.69,484491,229487957.0,2.71,-0.63,-0.03,2.95
2025-07-21,000572,4.76,4.8,4.95,4.69,771878,372045234.91,5.46,0.84,0.04,4.7
2025-07-22,000572,4.81,4.78,4.87,4.68,767036,366790028.27,3.96,-0.42,-0.02,4.67
2025-07-23,000572,4.75,4.47,4.9,4.45,1377242,633821107.11,9.41,-6.49,-0.31,8.39
2025-07-24,000572,4.47,4.92,4.92,4.47,1123491,533501801.2,10.07,10.07,0.45,6.84
2025-07-25,000572,4.91,4.6,4.91,4.56,1472059,683382404.98,7.11,-6.5,-0.32,8.96
2025-07-28,000572,4.62,4.51,4.65,4.5,682692,310148249.89,3.26,-1.96,-0.09,4.16
2025-07-29,000572,4.5,4.5,4.56,4.45,503881,226274692.5,2.44,-0.22,-0.01,3.07
2025-07-30,000572,4.5,4.54,4.58,4.47,590211,266721048.27,2.44,0.89,0.04,3.59
2025-07-31,000572,4.5,4.38,4.51,4.37,549314,243180684.43,3.08,-3.52,-0.16,3.34
2025-08-01,000572,4.37,4.44,4.49,4.36,484335,214903667.82,2.97,1.37,0.06,2.95
2025-08-04,000572,4.43,4.46,4.49,4.37,355226,158003733.55,2.7,0.45,0.02,2.16
2025-08-05,000572,4.46,4.53,4.57,4.46,523617,237101691.26,2.47,1.57,0.07,3.19
2025-08-06,000572,4.52,4.64,4.64,4.5,690367,316493243.81,3.09,2.43,0.11,4.2
2025-08-07,000572,4.63,4.68,4.77,4.61,772478,362623032.64,3.45,0.86,0.04,4.7
2025-08-08,000572,4.68,4.66,4.74,4.59,501024,233748601.46,3.21,-0.43,-0.02,3.05
2025-08-11,000572,4.65,4.67,4.72,4.63,459367,214901450.49,1.93,0.21,0.01,2.8
2025-08-12,000572,4.67,4.63,4.69,4.61,382987,177748275.78,1.71,-0.86,-0.04,2.33
2025-08-13,000572,4.62,4.61,4.65,4.53,489065,224146462.32,2.59,-0.43,-0.02,2.98
2025-08-14,000572,4.61,4.46,4.62,4.45,503665,226960904.31,3.69,-3.25,-0.15,3.07
2025-08-15,000572,4.46,4.5,4.54,4.44,357910,161231623.09,2.24,0.9,0.04,2.18
2025-08-18,000572,4.51,4.51,4.58,4.48,397688,180116964.01,2.22,0.22,0.01,2.42
2025-08-19,000572,4.52,4.52,4.54,4.46,416002,187523714.5,1.77,0.22,0.01,2.53
2025-08-20,000572,4.49,4.57,4.57,4.47,474660,214655895.52,2.21,1.11,0.05,2.89
2025-08-21,000572,4.57,4.61,4.67,4.5,719288,329881268.26,3.72,0.88,0.04,4.38
2025-08-22,000572,4.6,4.6,4.62,4.53,400189,182933258.32,1.95,-0.22,-0.01,2.44
2025-08-25,000572,4.59,4.67,4.72,4.53,872007,402610545.73,4.13,1.52,0.07,5.31
2025-08-26,000572,4.67,4.87,4.97,4.65,1306169,630928566.6,6.85,4.28,0.2,7.95
2025-08-27,000572,4.77,4.74,4.97,4.72,891238,433222589.76,5.13,-2.67,-0.13,5.43
2025-08-28,000572,4.67,4.64,4.82,4.46,885819,411982335.07,7.59,-2.11,-0.1,5.39
2025-08-29,000572,4.61,4.65,4.79,4.58,636678,298099909.92,4.53,0.22,0.01,3.88
2025-09-01,000572,4.67,4.9,4.92,4.65,1001543,483744560.97,5.81,5.38,0.25,6.1
2025-09-02,000572,4.86,4.83,4.94,4.79,844243,409772606.79,3.06,-1.43,-0.07,5.14
2025-09-03,000572,4.87,4.95,5.14,4.78,1409594,699325167.75,7.45,2.48,0.12,8.58
2025-09-04,000572,4.92,4.85,5.03,4.75,1114680,545951565.99,5.66,-2.02,-0.1,6.79
2025-09-05,000572,4.82,4.85,4.94,4.75,759858,366738505.93,3.92,0.0,0.0,4.63
2025-09-08,000572,4.84,4.82,4.99,4.78,669997,325982640.69,4.33,-0.62,-0.03,4.08
2025-09-09,000572,4.82,4.84,4.96,4.78,806310,392491802.4,3.73,0.41,0.02,4.91
2025-09-10,000572,4.8,4.81,4.93,4.77,884315,429355803.48,3.31,-0.62,-0.03,5.38
2025-09-11,000572,4.78,4.84,4.84,4.71,665607,317573824.09,2.7,0.62,0.03,4.05
2025-09-12,000572,4.86,4.91,5.07,4.86,1005840,497497118.43,4.34,1.45,0.07,6.12
2025-09-15,000572,4.94,5.4,5.4,4.94,684484,363375437.5,9.37,9.98,0.49,4.17
2025-09-16,000572,5.35,5.27,5.43,5.2,1619346,855055698.48,4.26,-2.41,-0.13,9.86
2025-09-17,000572,5.27,5.24,5.45,5.23,1028693,546496290.16,4.17,-0.57,-0.03,6.26
2025-09-18,000572,5.28,5.21,5.41,5.12,1137121,601404193.24,5.53,-0.57,-0.03,6.92
2025-09-19,000572,5.18,5.46,5.7,5.17,2021572,1102337737.02,10.17,4.8,0.25,12.31
2025-09-22,000572,5.48,5.72,5.79,5.48,1774677,1006026392.93,5.68,4.76,0.26,10.81
2025-09-23,000572,5.62,5.65,5.65,5.46,1306470,723844884.52,3.32,-1.22,-0.07,7.96
2025-09-24,000572,5.6,5.55,5.75,5.45,936727,519904742.1,5.31,-1.77,-0.1,5.7
2025-09-25,000572,5.53,5.52,5.7,5.5,958921,537181255.31,3.6,-0.54,-0.03,5.84
2025-09-26,000572,5.45,5.4,5.64,5.31,1027940,562709608.78,5.98,-2.17,-0.12,6.26
2025-09-29,000572,5.6,5.73,5.85,5.47,1478570,842175496.68,7.04,6.11,0.33,9.0
2025-09-30,000572,5.83,5.82,6.3,5.8,2165231,1311821590.39,8.73,1.57,0.09,13.18
2025-10-09,000572,5.76,5.57,5.87,5.45,1616859,910046677.65,7.22,-4.3,-0.25,9.85
2025-10-10,000572,5.52,5.73,5.87,5.5,1311801,745470365.61,6.64,2.87,0.16,7.99
2025-10-13,000572,5.48,5.57,5.7,5.46,891824,496463261.55,4.19,-2.79,-0.16,5.43
2025-10-14,000572,5.64,5.9,6.13,5.61,2045411,1225701913.14,9.34,5.92,0.33,12.45
2025-10-15,000572,6.04,6.49,6.49,6.04,1820473,1168979190.65,7.63,10.0,0.59,11.09
2025-10-16,000572,6.68,7.14,7.14,6.4,3451109,2348506871.68,11.4,10.02,0.65,21.01
2025-10-17,000572,7.13,6.83,7.75,6.69,3669200,2608147399.17,14.85,-4.34,-0.31,22.34
2025-10-20,000572,6.9,6.68,7.18,6.55,2875945,1986134447.19,9.22,-2.2,-0.15,17.51
