date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,600183,29.6,30.1,30.14,29.27,235556.0,708630079.0,2.92,1.18,0.35,0.99
2025-07-02,600183,29.75,28.59,29.75,27.95,435516.0,1262293889.0,5.98,-5.02,-1.51,1.84
2025-07-03,600183,28.28,29.47,29.55,28.27,312446.0,922789894.0,4.48,3.08,0.88,1.32
2025-07-04,600183,29.18,30.6,31.1,29.18,520287.0,1603825852.0,6.52,3.83,1.13,2.17
2025-07-07,600183,30.35,29.85,31.47,29.75,337875.0,1037664043.0,5.62,-2.45,-0.75,1.41
2025-07-08,600183,29.78,31.65,31.92,29.77,417503.0,1325342793.0,7.2,6.03,1.8,1.74
2025-07-09,600183,32.6,32.43,33.07,32.02,440526.0,1451355515.0,3.32,2.46,0.78,1.84
2025-07-10,600183,32.98,33.75,34.0,32.21,508278.0,1705560215.0,5.52,4.07,1.32,2.12
2025-07-11,600183,33.4,32.13,33.5,32.06,398468.0,1311579265.0,4.27,-4.8,-1.62,1.66
2025-07-14,600183,32.05,32.51,32.71,31.95,286790.0,938110607.0,2.37,1.18,0.38,1.2
2025-07-15,600183,34.15,35.3,35.49,33.91,664616.0,2350371005.0,4.86,8.58,2.79,2.78
2025-07-16,600183,35.29,34.5,35.45,34.18,362451.0,1269414031.0,3.6,-2.27,-0.8,1.51
2025-07-17,600183,34.25,37.06,37.25,34.21,577814.0,2113436423.0,8.81,7.42,2.56,2.41
2025-07-18,600183,37.2,36.1,37.4,35.61,404207.0,1489641170.0,4.83,-2.59,-0.96,1.69
2025-07-21,600183,36.11,38.01,38.59,35.82,582611.0,2187416758.0,7.67,5.29,1.91,2.43
2025-07-22,600183,37.61,38.06,39.57,37.6,511339.0,1987424817.0,5.18,0.13,0.05,2.14
2025-07-23,600183,38.05,37.75,38.05,36.83,299290.0,1127905153.0,3.21,-0.81,-0.31,1.25
2025-07-24,600183,38.16,38.45,39.1,37.56,371167.0,1443171705.0,4.08,1.85,0.7,1.55
2025-07-25,600183,38.1,37.65,38.55,37.1,229689.0,873848884.0,3.77,-2.08,-0.8,0.96
2025-07-28,600183,37.9,40.89,41.19,37.74,426047.0,1715664104.0,9.16,8.61,3.24,1.78
2025-07-29,600183,40.6,41.58,41.8,40.06,419431.0,1733838589.0,4.26,1.69,0.69,1.75
2025-07-30,600183,41.55,40.95,41.72,40.26,318687.0,1315969649.0,3.51,-1.52,-0.63,1.33
2025-07-31,600183,41.58,42.52,43.23,41.58,452275.0,1944263916.0,4.03,3.83,1.57,1.89
2025-08-01,600183,41.55,40.6,42.25,39.54,481457.0,1971315097.0,6.37,-4.52,-1.92,2.01
2025-08-04,600183,39.6,40.71,40.88,39.02,402155.0,1632134031.0,4.58,0.27,0.11,1.68
2025-08-05,600183,41.5,40.05,41.56,39.79,413813.0,1686660486.0,4.35,-1.62,-0.66,1.73
2025-08-06,600183,39.9,39.92,41.4,39.58,420217.0,1705937141.0,4.54,-0.32,-0.13,1.75
2025-08-07,600183,39.87,39.33,40.55,38.66,352992.0,1402090940.0,4.73,-1.48,-0.59,1.47
2025-08-08,600183,39.28,39.42,39.92,38.84,279554.0,1113827303.0,2.75,0.23,0.09,1.17
2025-08-11,600183,39.53,39.68,40.32,39.41,330628.0,1331965253.0,2.31,0.66,0.26,1.38
2025-08-12,600183,39.48,39.8,40.35,39.42,318565.0,1280318794.0,2.34,0.3,0.12,1.33
2025-08-13,600183,39.88,42.22,42.47,39.72,674772.0,2818096790.0,6.91,6.08,2.42,2.82
2025-08-14,600183,41.3,40.35,41.33,39.89,490079.0,2007858401.0,3.41,-4.43,-1.87,2.05
2025-08-15,600183,40.1,44.43,44.43,40.0,765781.0,3314977631.0,10.98,10.11,4.08,3.2
2025-08-18,600183,45.25,44.29,45.63,43.85,805913.0,3645198323.0,4.01,-0.32,-0.14,3.37
2025-08-19,600183,44.29,44.25,45.7,43.49,449011.0,2009974277.0,4.99,-0.09,-0.04,1.88
2025-08-20,600183,43.21,44.02,44.23,41.36,435447.0,1895819850.0,6.49,-0.52,-0.23,1.82
2025-08-21,600183,44.54,44.05,44.8,42.93,374920.0,1663380986.0,4.25,0.07,0.03,1.57
2025-08-22,600183,43.34,47.21,48.04,43.34,557363.0,2620251042.0,10.67,7.17,3.16,2.33
2025-08-25,600183,47.6,49.47,49.62,46.97,543767.0,2650406222.0,5.61,4.79,2.26,2.27
2025-08-26,600183,49.1,48.01,50.1,47.6,420531.0,2058701974.0,5.05,-2.95,-1.46,1.76
2025-08-27,600183,47.96,47.93,50.25,47.48,448479.0,2212927846.0,5.77,-0.17,-0.08,1.87
2025-08-28,600183,48.0,52.1,52.38,47.21,520172.0,2604325482.0,10.79,8.7,4.17,2.17
2025-08-29,600183,51.76,52.85,53.46,50.57,374858.0,1959156860.0,5.55,1.44,0.75,1.57
2025-09-01,600183,52.08,54.47,54.55,51.9,420224.0,2252902096.0,5.01,3.07,1.62,1.75
2025-09-02,600183,53.93,49.1,54.67,48.98,607598.0,3132275860.0,10.45,-9.86,-5.37,2.54
2025-09-03,600183,49.31,50.59,51.18,48.25,377298.0,1889066638.0,5.97,3.03,1.49,1.58
2025-09-04,600183,50.61,45.97,52.38,45.49,719911.0,3444200258.0,13.62,-9.13,-4.62,3.01
2025-09-05,600183,45.97,48.13,48.61,45.15,569822.0,2693037479.0,7.53,4.7,2.16,2.38
2025-09-08,600183,48.13,46.15,49.5,45.15,594543.0,2785158288.0,9.04,-4.11,-1.98,2.48
2025-09-09,600183,45.4,45.48,46.65,44.71,365520.0,1681369034.0,4.2,-1.45,-0.67,1.53
2025-09-10,600183,47.1,47.57,49.03,46.14,618088.0,2967504098.0,6.35,4.6,2.09,2.58
2025-09-11,600183,48.8,52.37,52.37,48.8,569747.0,2941950766.0,7.5,10.09,4.8,2.38
2025-09-12,600183,51.98,52.74,53.86,51.51,733591.0,3874557581.0,4.49,0.71,0.37,3.06
2025-09-15,600183,51.1,53.36,54.5,50.67,506306.0,2701264648.0,7.26,1.18,0.62,2.11
2025-09-16,600183,53.33,53.83,55.8,53.05,484718.0,2652818060.0,5.15,0.88,0.47,2.02
2025-09-17,600183,53.41,53.1,54.48,51.6,389171.0,2072433374.0,5.35,-1.36,-0.73,1.63
2025-09-18,600183,53.15,55.99,57.61,52.68,685542.0,3801654914.0,9.28,5.44,2.89,2.86
2025-09-19,600183,56.8,55.6,57.28,55.0,401396.0,2266924284.0,4.07,-0.7,-0.39,1.68
2025-09-22,600183,55.98,59.1,59.55,54.83,528314.0,3085644920.0,8.49,6.29,3.5,2.21
2025-09-23,600183,61.92,58.23,62.28,56.0,595559.0,3525682945.0,10.63,-1.47,-0.87,2.49
2025-09-24,600183,56.0,55.9,57.6,54.58,494048.0,2765242595.0,5.19,-4.0,-2.33,2.06
