date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,002709,18.2,17.95,18.2,17.64,264029.0,471543134.28,3.09,-0.94,-0.17,1.91
2025-07-02,002709,17.88,18.19,18.36,17.68,357121.0,644248754.74,3.79,1.34,0.24,2.58
2025-07-03,002709,18.2,18.95,19.2,17.89,788107.0,1471231237.72,7.2,4.18,0.76,5.69
2025-07-04,002709,18.9,18.6,18.92,18.52,433628.0,809698604.5,2.11,-1.85,-0.35,3.13
2025-07-07,002709,18.49,18.41,18.66,18.36,226639.0,418599539.52,1.61,-1.02,-0.19,1.64
2025-07-08,002709,18.4,18.7,18.84,18.33,330182.0,615855440.07,2.77,1.58,0.29,2.38
2025-07-09,002709,18.7,18.35,18.71,18.29,292591.0,540845372.43,2.25,-1.87,-0.35,2.11
2025-07-10,002709,18.22,18.43,18.47,18.15,202216.0,370575679.49,1.74,0.44,0.08,1.46
2025-07-11,002709,18.39,18.47,18.75,18.2,316458.0,586228423.33,2.98,0.22,0.04,2.29
2025-07-14,002709,18.66,18.64,19.07,18.52,349587.0,656103868.01,2.98,0.92,0.17,2.52
2025-07-15,002709,18.58,18.4,18.72,18.24,251765.0,464309589.68,2.58,-1.29,-0.24,1.82
2025-07-16,002709,18.37,18.28,18.46,18.2,158850.0,290970178.47,1.41,-0.65,-0.12,1.15
2025-07-17,002709,18.7,19.46,19.46,18.48,783310.0,1482693582.48,5.36,6.46,1.18,5.66
2025-07-18,002709,19.5,19.33,19.67,19.15,536995.0,1039747449.15,2.67,-0.67,-0.13,3.88
2025-07-21,002709,19.33,19.2,19.37,19.08,346854.0,664863796.82,1.5,-0.67,-0.13,2.5
2025-07-22,002709,19.2,19.32,19.45,19.12,407427.0,786131359.64,1.72,0.63,0.12,2.94
2025-07-23,002709,19.4,19.13,19.63,19.13,466906.0,902824517.97,2.59,-0.98,-0.19,3.37
2025-07-24,002709,19.13,19.9,19.99,19.09,625171.0,1229896021.68,4.7,4.03,0.77,4.51
2025-07-25,002709,19.91,19.84,20.37,19.82,467501.0,933975166.3,2.76,-0.3,-0.06,3.38
2025-07-28,002709,19.75,19.94,20.15,19.57,347897.0,692602592.02,2.92,0.5,0.1,2.51
2025-07-29,002709,19.88,19.82,20.04,19.65,283832.0,562187025.14,1.96,-0.6,-0.12,2.05
2025-07-30,002709,19.85,19.51,19.87,19.33,288605.0,565856338.12,2.72,-1.56,-0.31,2.08
2025-07-31,002709,19.36,18.89,19.51,18.79,381409.0,728712788.54,3.69,-3.18,-0.62,2.75
2025-08-01,002709,18.89,18.93,19.19,18.8,219172.0,415535261.38,2.06,0.21,0.04,1.58
2025-08-04,002709,18.82,18.95,18.95,18.66,195231.0,367255398.36,1.53,0.11,0.02,1.41
2025-08-05,002709,18.96,19.06,19.36,18.91,244736.0,467078331.8,2.37,0.58,0.11,1.77
2025-08-06,002709,19.05,19.46,19.8,18.95,342526.0,663948775.07,4.46,2.1,0.4,2.47
2025-08-07,002709,19.4,19.2,19.5,19.08,252282.0,485322317.05,2.16,-1.34,-0.26,1.82
2025-08-08,002709,19.11,18.98,19.25,18.96,197939.0,376860281.91,1.51,-1.15,-0.22,1.43
2025-08-11,002709,19.33,20.15,20.17,19.21,767792.0,1517346894.55,5.06,6.16,1.17,5.54
2025-08-12,002709,20.06,19.82,20.07,19.58,465242.0,918629404.51,2.43,-1.64,-0.33,3.36
2025-08-13,002709,19.78,19.85,19.94,19.69,308825.0,611706018.92,1.26,0.15,0.03,2.23
2025-08-14,002709,19.85,19.45,19.92,19.28,337986.0,662020040.19,3.22,-2.02,-0.4,2.44
2025-08-15,002709,19.36,20.2,20.27,19.32,570487.0,1141026959.91,4.88,3.86,0.75,4.12
2025-08-18,002709,20.44,20.48,20.68,20.29,547481.0,1119949653.6,1.93,1.39,0.28,3.95
2025-08-19,002709,20.43,20.6,20.75,20.1,529128.0,1083669581.29,3.17,0.59,0.12,3.82
2025-08-20,002709,20.46,20.67,20.67,20.22,420135.0,859274625.02,2.18,0.34,0.07,3.03
2025-08-21,002709,20.87,20.32,20.95,20.2,437437.0,896036525.93,3.63,-1.69,-0.35,3.16
2025-08-22,002709,20.22,20.41,20.57,20.16,433121.0,882737936.1,2.02,0.44,0.09,3.13
2025-08-25,002709,20.65,20.95,21.28,20.5,660405.0,1375703321.44,3.82,2.65,0.54,4.77
2025-08-26,002709,20.9,20.85,20.97,20.7,350174.0,729409667.74,1.29,-0.48,-0.1,2.53
2025-08-27,002709,20.79,20.32,21.33,20.3,605249.0,1262469811.19,4.94,-2.54,-0.53,4.37
2025-08-28,002709,20.22,20.48,20.56,19.81,486702.0,986877893.22,3.69,0.79,0.16,3.51
2025-08-29,002709,20.4,21.51,21.82,20.4,933162.0,1988689016.38,6.93,5.03,1.03,6.74
2025-09-01,002709,21.73,21.89,22.09,21.5,781197.0,1702325758.65,2.74,1.77,0.38,5.64
