date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-06-30,300943,15.23,15.47,15.56,15.21,66962,103231351.0,2.29,1.24,0.19,4.98
2025-07-01,300943,15.53,15.36,15.79,15.14,79185,122492143.0,4.2,-0.71,-0.11,5.89
2025-07-02,300943,15.31,15.96,15.96,15.08,141764,222379957.0,5.73,3.91,0.6,10.55
2025-07-03,300943,15.75,15.92,15.95,15.55,86110,135414934.0,2.51,-0.25,-0.04,6.41
2025-07-04,300943,15.8,15.39,16.16,15.31,79999,124936150.0,5.34,-3.33,-0.53,5.95
2025-07-07,300943,15.31,15.41,15.49,15.26,42354,65041192.0,1.49,0.13,0.02,3.15
2025-07-08,300943,15.42,15.47,15.47,15.29,47172,72620924.0,1.17,0.39,0.06,3.51
2025-07-09,300943,15.47,14.97,15.68,14.95,83778,128330142.0,4.72,-3.23,-0.5,6.24
2025-07-10,300943,14.86,15.09,15.4,14.74,63673,96177966.0,4.41,0.8,0.12,4.74
2025-07-11,300943,15.14,14.8,15.23,14.63,76832,114038011.0,3.98,-1.92,-0.29,5.72
2025-07-14,300943,14.79,14.95,15.03,14.75,36075,53856044.0,1.89,1.01,0.15,2.69
2025-07-15,300943,14.97,14.71,15.01,14.57,47594,70193695.0,2.94,-1.61,-0.24,3.54
2025-07-16,300943,14.72,14.85,14.95,14.64,31211,46349844.0,2.11,0.95,0.14,2.32
2025-07-17,300943,14.89,15.36,15.54,14.79,87274,132954541.0,5.05,3.43,0.51,6.5
2025-07-18,300943,15.64,15.57,16.0,15.48,120699,189550098.0,3.39,1.37,0.21,8.98
2025-07-21,300943,15.56,15.68,15.75,15.37,61567,95872738.0,2.44,0.71,0.11,4.58
2025-07-22,300943,15.76,15.74,15.95,15.58,69545,109524643.0,2.36,0.38,0.06,5.18
2025-07-23,300943,15.78,15.48,15.85,15.41,62890,97989981.0,2.8,-1.65,-0.26,4.68
