date,股票代码,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-07-01,000792,17.02,17.01,17.08,16.92,282482.0,479979582.81,0.94,-0.41,-0.07,0.53
2025-07-02,000792,17.02,17.34,17.34,16.95,532577.0,914367221.72,2.29,1.94,0.33,1.01
2025-07-03,000792,17.34,17.69,17.74,17.26,568387.0,995808301.36,2.77,2.02,0.35,1.07
2025-07-04,000792,17.61,17.26,17.64,17.2,463054.0,805252932.36,2.49,-2.43,-0.43,0.88
2025-07-07,000792,17.19,17.12,17.25,17.08,295265.0,505920797.03,0.98,-0.81,-0.14,0.56
2025-07-08,000792,17.12,17.56,17.6,17.12,476886.0,831523732.36,2.8,2.57,0.44,0.9
2025-07-09,000792,17.6,17.43,17.65,17.38,320749.0,561514801.77,1.54,-0.74,-0.13,0.61
2025-07-10,000792,17.42,17.47,17.56,17.35,276391.0,481970204.4,1.2,0.23,0.04,0.52
2025-07-11,000792,17.58,17.5,17.83,17.46,518786.0,914319693.03,2.12,0.17,0.03,0.98
2025-07-14,000792,17.74,17.74,18.05,17.7,544514.0,971853488.29,2.0,1.37,0.24,1.03
2025-07-15,000792,17.59,17.4,17.72,17.38,456100.0,798957818.17,1.92,-1.92,-0.34,0.86
2025-07-16,000792,17.43,17.2,17.48,17.11,411849.0,710363321.01,2.13,-1.15,-0.2,0.78
2025-07-17,000792,17.22,17.48,17.55,17.19,458100.0,796120426.24,2.09,1.63,0.28,0.87
2025-07-18,000792,17.57,18.11,18.13,17.55,1206026.0,2165641977.36,3.32,3.6,0.63,2.28
2025-07-21,000792,18.14,18.05,18.2,18.01,553868.0,1001327453.32,1.05,-0.33,-0.06,1.05
2025-07-22,000792,18.24,18.46,18.58,18.17,749193.0,1377430992.86,2.27,2.27,0.41,1.42
2025-07-23,000792,18.6,18.29,18.8,18.26,877651.0,1624298845.96,2.93,-0.92,-0.17,1.66
2025-07-24,000792,18.3,18.94,19.11,18.14,1276209.0,2396710760.24,5.3,3.55,0.65,2.41
2025-07-25,000792,19.09,18.8,19.19,18.78,771902.0,1461900060.12,2.16,-0.74,-0.14,1.46
