date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-01-13,8.86,8.88,8.94,8.75,20450784,189023821.0,2.12,-0.78,-0.07,0.16
2025-01-14,8.84,8.89,8.97,8.74,38061456,352367424.0,2.59,0.11,0.01,0.31
2025-01-15,8.8,8.79,8.87,8.69,29808963,273370304.0,2.02,-1.12,-0.1,0.24
2025-01-16,9.0,8.9,9.0,8.79,37379708,346492128.0,2.39,1.25,0.11,0.3
2025-01-17,8.81,8.84,8.93,8.66,35839829,329312240.0,3.03,-0.67,-0.06,0.29
2025-01-20,8.97,9.01,9.08,8.87,36611403,343690288.0,2.38,1.92,0.17,0.3
2025-01-21,9.13,9.02,9.18,8.92,30533177,287404896.0,2.89,0.11,0.01,0.25
2025-01-22,8.89,8.76,8.97,8.62,63194148,576981392.0,3.88,-2.88,-0.26,0.51
2025-01-23,8.9,8.81,9.08,8.77,45024345,417846656.0,3.54,0.57,0.05,0.36
2025-01-24,8.83,9.08,9.08,8.76,34485919,324142688.0,3.63,3.06,0.27,0.28
2025-01-27,8.96,9.1,9.23,8.96,37716053,358558272.0,2.97,0.22,0.02,0.3
2025-01-28,9.16,8.9,9.17,8.75,21931775,203464431.0,4.62,-2.2,-0.2,0.18
2025-02-03,8.74,9.45,9.5,8.74,92256487,888754416.0,8.54,6.18,0.55,0.74
2025-02-04,9.65,10.13,10.27,9.56,154434813,1609841760.0,7.51,7.2,0.68,1.24
2025-02-05,10.03,10.55,10.77,9.97,216572909,2358736784.0,7.9,4.15,0.42,1.75
2025-02-06,10.55,11.11,11.27,10.53,222099575,2537752784.0,7.01,5.31,0.56,1.79
2025-02-07,10.91,11.83,12.17,10.79,274662416,3336755808.0,12.42,6.48,0.72,2.21
2025-02-10,11.95,11.79,12.13,11.63,146139911,1778808672.0,4.23,-0.34,-0.04,1.18
2025-02-11,11.57,11.77,11.95,11.39,139844391,1688936656.0,4.75,-0.17,-0.02,1.13
2025-02-12,11.81,12.41,12.49,11.81,144458026,1829062816.0,5.78,5.44,0.64,1.16
2025-02-13,12.31,11.77,12.35,11.65,156866443,1942474928.0,5.64,-5.16,-0.64,1.26
2025-02-14,11.81,12.23,12.27,11.81,117926748,1474114784.0,3.91,3.91,0.46,0.95
2025-02-17,12.09,12.23,12.49,12.01,105100227,1330445328.0,3.92,0.0,0.0,0.85
2025-02-18,12.03,12.17,12.27,11.85,109593603,1365106192.0,3.43,-0.49,-0.06,0.88
2025-02-19,11.95,12.19,12.19,11.69,108941434,1355405840.0,4.11,0.16,0.02,0.88
2025-02-20,12.19,11.39,12.79,11.29,301497120,3731496080.0,12.31,-6.56,-0.8,2.43
2025-02-21,11.83,13.21,13.21,11.43,358558992,4649701376.0,15.63,15.98,1.82,2.89
2025-02-24,12.75,12.59,13.01,12.45,179001142,2329791840.0,4.24,-4.69,-0.62,1.44
2025-02-25,12.03,12.41,12.77,12.03,153541385,1966366064.0,5.88,-1.43,-0.18,1.24
2025-02-26,12.59,12.27,12.79,12.09,146844802,1879935440.0,5.64,-1.13,-0.14,1.18
2025-02-27,12.09,11.93,12.35,11.57,165642009,2026909264.0,6.36,-2.77,-0.34,1.34
2025-02-28,11.71,11.19,11.75,11.05,155614839,1813921424.0,5.87,-6.2,-0.74,1.25
2025-03-03,11.39,11.03,11.47,10.89,87578481,1008397968.0,5.18,-1.43,-0.16,0.71
2025-03-04,10.95,11.01,11.11,10.67,67576291,764804496.0,3.99,-0.18,-0.02,0.54
2025-03-05,11.19,11.55,11.59,11.15,96841091,1140212048.0,4.0,4.9,0.54,0.78
2025-03-06,11.95,12.11,12.25,11.81,138806517,1733143664.0,3.81,4.85,0.56,1.12
2025-03-07,11.89,12.23,12.63,11.83,126650091,1608728464.0,6.61,0.99,0.12,1.02
2025-03-10,12.01,12.03,12.19,11.85,79061486,983272944.0,2.78,-1.64,-0.2,0.64
2025-03-11,11.85,12.13,12.23,11.73,75314376,934849440.0,4.16,0.83,0.1,0.61
2025-03-12,12.01,11.25,12.11,11.09,183655382,2179954608.0,8.41,-7.25,-0.88,1.48
2025-03-13,11.33,11.05,11.47,10.91,100308671,1153454288.0,4.98,-1.78,-0.2,0.81
2025-03-14,11.15,11.21,11.35,10.87,78556860,908457040.0,4.34,1.45,0.16,0.63
2025-03-17,11.25,11.31,11.51,11.05,58627664,684564352.0,4.1,0.89,0.1,0.47
2025-03-18,11.53,11.47,11.57,11.39,71127030,844037696.0,1.59,1.41,0.16,0.57
2025-03-19,11.49,11.55,11.87,11.25,102439588,1229423792.0,5.41,0.7,0.08,0.83
2025-03-20,11.55,11.29,11.61,11.25,44355834,520863568.0,3.12,-2.25,-0.26,0.36
2025-03-21,11.19,10.91,11.31,10.81,83498788,947692864.0,4.43,-3.37,-0.38,0.67
2025-03-24,10.95,11.09,11.15,10.83,51710649,588448560.0,2.93,1.65,0.18,0.42
2025-03-25,10.99,10.87,11.29,10.83,45649522,517434432.0,4.15,-1.98,-0.22,0.37
2025-03-26,10.95,11.09,11.19,10.93,47306469,542722320.0,2.39,2.02,0.22,0.38
2025-03-27,11.13,10.97,11.31,10.87,58026061,662831696.0,3.97,-1.08,-0.12,0.47
2025-03-28,10.91,10.47,11.01,10.33,103270678,1127816464.0,6.2,-4.56,-0.5,0.83
2025-03-31,10.31,10.09,10.45,9.95,95681395,1005850688.0,4.78,-3.63,-0.38,0.77
2025-04-01,10.21,10.23,10.37,10.11,77098382,820582112.0,2.58,1.39,0.14,0.62
2025-04-02,10.27,10.27,10.55,10.17,56798700,608050272.0,3.71,0.39,0.04,0.46
2025-04-03,9.75,9.44,9.79,9.24,182506563,1803911072.0,5.36,-8.08,-0.83,1.47
2025-04-07,7.97,7.19,8.08,7.01,469621776,3679831776.0,11.33,-23.83,-2.25,3.79
2025-04-08,7.39,7.11,7.48,6.83,304328320,2291340240.0,9.04,-1.11,-0.08,2.45
2025-04-09,6.63,7.11,7.17,6.18,305324672,2160235440.0,13.92,0.0,0.0,2.46
2025-04-10,7.71,7.64,8.08,7.52,288872560,2360798992.0,7.88,7.45,0.53,2.33
2025-04-11,7.41,7.64,7.74,7.31,137932383,1095192032.0,5.63,0.0,0.0,1.11
2025-04-14,8.33,7.88,8.45,7.84,192333032,1620524032.0,7.98,3.14,0.24,1.55
2025-04-15,7.96,7.89,8.02,7.81,74241483,613652368.0,2.66,0.13,0.01,0.6
2025-04-16,7.65,7.5,7.71,7.4,98094450,775514960.0,3.93,-4.94,-0.39,0.79
2025-04-17,7.51,7.69,7.77,7.49,63140888,508812672.0,3.73,2.53,0.19,0.51
2025-04-22,7.69,7.85,7.87,7.62,59416860,485708208.0,3.25,2.08,0.16,0.48
2025-04-23,8.16,8.19,8.27,8.1,99286049,851069360.0,2.17,4.33,0.34,0.8
2025-04-24,8.2,8.16,8.43,8.09,76112547,655269120.0,4.15,-0.37,-0.03,0.61
2025-04-25,8.28,8.45,8.7,8.24,108049167,962793008.0,5.64,3.55,0.29,0.87
2025-04-28,8.49,8.36,8.56,8.3,31486295,275974688.0,3.08,-1.07,-0.09,0.25
2025-04-29,8.4,8.42,8.64,8.35,53442236,472159920.0,3.47,0.72,0.06,0.43
2025-04-30,8.42,8.6,8.66,8.4,52394326,469623968.0,3.09,2.14,0.18,0.42
2025-05-02,8.61,8.86,8.95,8.58,100021569,920577392.0,4.3,3.02,0.26,0.81
2025-05-06,8.77,8.87,8.96,8.72,81885046,757888224.0,2.71,0.11,0.01,0.66
2025-05-07,9.15,8.77,9.23,8.72,90428548,839993680.0,5.75,-1.13,-0.1,0.73
2025-05-08,8.7,8.71,8.86,8.58,85940301,782674064.0,3.19,-0.68,-0.06,0.69
2025-05-09,8.83,8.9,9.0,8.72,66736422,617730064.0,3.21,2.18,0.19,0.54
2025-05-12,9.21,9.79,10.15,9.13,238347474,2389763488.0,11.46,10.0,0.89,1.92
2025-05-13,9.61,9.59,9.95,9.55,111284242,1118781024.0,4.09,-2.04,-0.2,0.9
2025-05-14,9.69,9.65,9.81,9.55,46606430,468489664.0,2.71,0.63,0.06,0.38
2025-05-15,9.5,9.38,9.6,9.28,79273302,774835376.0,3.32,-2.8,-0.27,0.64
2025-05-16,9.25,9.38,9.43,9.23,40789989,397899472.0,2.13,0.0,0.0,0.33
2025-05-19,9.34,9.57,9.59,9.32,65237436,645522512.0,2.88,2.03,0.19,0.53
2025-05-20,9.58,9.61,9.67,9.39,47165600,469982768.0,2.93,0.42,0.04,0.38
2025-05-21,9.69,9.73,9.75,9.54,59488027,598775104.0,2.19,1.25,0.12,0.48
2025-05-22,9.61,9.18,9.61,9.16,114088846,1109644576.0,4.62,-5.65,-0.55,0.92
