date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-01-13,7.24,7.08,7.36,6.89,17360671,123566925.0,6.55,-1.39,-0.1,1.1
2025-01-14,7.16,8.12,8.55,7.1,61994772,484762384.0,20.48,14.69,1.04,3.94
2025-01-15,8.32,7.89,8.53,7.75,32505036,263975572.0,9.61,-2.83,-0.23,2.06
2025-01-16,8.18,8.05,8.41,7.82,25551159,207858590.0,7.48,2.03,0.16,1.62
2025-01-17,8.01,7.96,8.19,7.75,22295632,177332918.0,5.47,-1.12,-0.09,1.42
2025-01-20,8.25,7.22,8.28,7.2,34426003,260927943.0,13.57,-9.3,-0.74,2.19
2025-01-21,7.3,7.39,7.57,7.1,24256780,177743159.0,6.51,2.35,0.17,1.54
2025-01-22,7.39,7.05,7.42,6.73,30801724,214663791.0,9.34,-4.6,-0.34,1.96
2025-01-23,7.26,7.19,7.52,7.15,34212000,250720072.0,5.25,1.99,0.14,2.17
2025-01-24,7.27,7.51,7.67,7.1,26524908,198447059.0,7.93,4.45,0.32,1.69
2025-01-27,7.98,7.24,8.23,7.24,36953553,289156608.0,13.18,-3.6,-0.27,2.35
2025-01-28,7.24,7.21,7.39,7.1,2262546,16310663.0,4.01,-0.41,-0.03,0.14
2025-02-03,7.42,8.49,8.73,7.04,20446370,167038432.0,23.44,17.75,1.28,1.3
2025-02-04,8.6,8.26,8.88,8.17,22468626,190680911.0,8.36,-2.71,-0.23,1.43
2025-02-05,8.0,8.29,8.75,7.65,46596770,379702896.0,13.32,0.36,0.03,2.96
2025-02-06,8.32,8.92,9.44,8.21,71219939,630800560.0,14.84,7.6,0.63,4.52
2025-02-07,9.09,8.44,9.23,8.27,49516000,433415872.0,10.76,-5.38,-0.48,3.15
2025-02-10,8.68,8.17,8.69,8.15,34993400,294653584.0,6.4,-3.2,-0.27,2.22
2025-02-11,8.36,8.2,8.78,8.18,46284000,393164928.0,7.34,0.37,0.03,2.94
2025-02-12,8.3,8.2,8.64,8.09,48703609,405041200.0,6.71,0.0,0.0,3.09
2025-02-13,9.43,9.23,10.36,8.97,119943369,1141955264.0,16.95,12.56,1.03,7.62
2025-02-14,9.51,9.78,9.94,9.31,89417185,862231936.0,6.83,5.96,0.55,5.68
2025-02-17,10.6,11.92,11.92,9.95,99137070,1081796320.0,20.14,21.88,2.14,6.3
2025-02-18,11.84,12.54,12.74,11.52,75765123,921884672.0,10.23,5.2,0.62,4.81
2025-02-19,12.2,12.08,12.5,11.62,43212865,520232448.0,7.02,-3.67,-0.46,2.75
2025-02-20,11.68,10.88,11.84,10.56,62816544,691915552.0,10.6,-9.93,-1.2,3.99
2025-02-21,10.82,10.96,11.3,10.44,55756390,605714176.0,7.9,0.74,0.08,3.54
2025-02-24,10.64,9.59,10.7,9.53,62194462,621770576.0,10.68,-12.5,-1.37,3.95
2025-02-25,9.21,9.77,10.12,9.1,42634820,409447328.0,10.64,1.88,0.18,2.71
2025-02-26,9.83,9.18,9.84,8.9,70521666,643807648.0,9.62,-6.04,-0.59,4.48
2025-02-27,8.85,5.68,9.35,5.32,371159632,2429799984.0,43.9,-38.13,-3.5,23.58
2025-02-28,5.78,5.88,6.23,5.61,180095060,1065549440.0,10.92,3.52,0.2,11.44
2025-03-03,6.01,5.07,6.12,4.89,137795650,732721088.0,20.92,-13.78,-0.81,8.75
2025-03-04,5.07,5.29,5.6,5.06,103135190,552438368.0,10.65,4.34,0.22,6.55
2025-03-05,5.35,5.13,5.39,4.92,118763514,598455936.0,8.88,-3.02,-0.16,7.54
2025-03-06,5.24,5.1,5.37,4.93,167774294,862050752.0,8.58,-0.58,-0.03,10.66
2025-03-07,4.86,4.95,4.97,4.43,211430298,988777200.0,10.59,-2.94,-0.15,13.43
2025-03-10,4.93,5.04,5.24,4.86,95645620,483058960.0,7.68,1.82,0.09,6.08
2025-03-11,5.27,5.9,5.95,5.21,231918244,1306537376.0,14.68,17.06,0.86,14.73
2025-03-12,6.1,5.73,6.29,5.62,124095000,733072960.0,11.36,-2.88,-0.17,7.88
2025-03-13,5.83,5.9,5.96,5.46,80699700,461291440.0,8.73,2.97,0.17,5.13
2025-03-14,6.0,5.84,6.01,5.72,42707000,250331700.0,4.92,-1.02,-0.06,2.71
2025-03-17,5.83,6.09,6.14,5.64,67590093,400266288.0,8.56,4.28,0.25,4.29
2025-03-18,6.26,6.61,6.79,6.23,123293652,810763024.0,9.2,8.54,0.52,7.83
2025-03-19,6.38,6.9,7.04,6.3,82046420,557380944.0,11.2,4.39,0.29,5.21
2025-03-20,7.0,7.68,8.2,6.73,117027900,859815184.0,21.3,11.3,0.78,7.43
2025-03-21,7.25,7.02,7.98,7.02,112965988,835493584.0,12.5,-8.59,-0.66,7.18
2025-03-24,7.1,7.4,7.5,6.91,67930400,491935728.0,8.4,5.41,0.38,4.32
2025-03-25,7.5,7.3,7.68,7.3,57140046,427145968.0,5.14,-1.35,-0.1,3.63
2025-03-26,7.43,6.98,7.5,6.97,54184000,390081344.0,7.26,-4.38,-0.32,3.44
2025-03-27,7.05,6.7,7.13,6.65,57593800,396126528.0,6.88,-4.01,-0.28,3.66
2025-03-28,6.39,7.09,7.16,6.36,89549271,611219600.0,11.94,5.82,0.39,5.69
2025-03-31,7.09,6.92,7.29,6.75,34509000,241916374.0,7.62,-2.4,-0.17,2.19
2025-04-01,7.5,6.9,7.7,6.87,94655204,693186048.0,11.99,-0.29,-0.02,6.01
2025-04-02,6.89,6.68,7.02,6.65,42626200,290701968.0,5.36,-3.19,-0.22,2.71
2025-04-03,6.48,6.32,6.65,6.11,61915000,394421264.0,8.08,-5.39,-0.36,3.93
2025-04-07,5.39,4.55,5.65,4.5,105523000,522401824.0,18.2,-28.01,-1.77,6.7
2025-04-08,4.86,4.96,5.13,4.69,68721400,338417952.0,9.67,9.01,0.41,4.37
2025-04-09,4.73,5.22,5.26,4.61,64636003,322915264.0,13.1,5.24,0.26,4.11
2025-04-10,5.69,5.36,5.71,5.33,41933392,230770399.0,7.28,2.68,0.14,2.66
2025-04-11,5.33,5.4,5.5,5.27,29591114,160066464.0,4.29,0.75,0.04,1.88
2025-04-14,5.4,5.51,5.6,5.39,30426000,167320614.0,3.89,2.04,0.11,1.93
2025-04-15,5.57,5.91,6.12,5.44,57254000,333328224.0,12.34,7.26,0.4,3.64
2025-04-16,5.98,5.74,6.13,5.65,45570000,269097856.0,8.12,-2.88,-0.17,2.89
2025-04-17,5.72,5.57,5.85,5.55,33408000,188867411.0,5.23,-2.96,-0.17,2.12
2025-04-22,5.65,5.46,5.68,5.31,28929000,157626987.0,6.64,-1.97,-0.11,1.84
2025-04-23,5.6,5.69,5.73,5.57,30115000,170233341.0,2.93,4.21,0.23,1.91
2025-04-24,5.71,5.76,6.0,5.62,33548000,194227678.0,6.68,1.23,0.07,2.13
2025-04-25,5.88,5.68,6.05,5.59,30240000,176990290.0,7.99,-1.39,-0.08,1.92
2025-04-28,5.76,5.45,5.76,5.45,21195000,117169244.0,5.46,-4.05,-0.23,1.35
2025-04-29,5.51,5.44,5.51,5.4,11586000,63175888.0,2.02,-0.18,-0.01,0.74
2025-04-30,5.49,5.5,5.7,5.34,32604101,180871071.0,6.62,1.1,0.06,2.07
2025-05-02,5.5,5.59,5.62,5.23,4807393,26184914.0,7.09,1.64,0.09,0.31
2025-05-06,5.59,5.18,5.65,5.07,73670000,385366496.0,10.38,-7.33,-0.41,4.68
2025-05-07,5.22,5.37,5.4,5.04,52431638,273978272.0,6.95,3.67,0.19,3.33
2025-05-08,5.63,5.85,5.94,5.52,99407912,570183952.0,7.82,8.94,0.48,6.32
2025-05-09,5.81,5.85,6.05,5.63,56972855,333180480.0,7.18,0.0,0.0,3.62
2025-05-12,5.94,6.11,6.17,5.72,54255372,323227376.0,7.69,4.44,0.26,3.45
2025-05-13,6.24,5.78,6.25,5.68,42678002,251485812.0,9.33,-5.4,-0.33,2.71
2025-05-14,5.9,5.77,5.94,5.7,26071000,151373510.0,4.15,-0.17,-0.01,1.66
2025-05-15,5.81,6.03,6.19,5.68,67962050,403193664.0,8.84,4.51,0.26,4.32
2025-05-16,6.0,5.9,6.02,5.75,39618300,231300829.0,4.48,-2.16,-0.13,2.52
2025-05-19,5.82,5.7,5.88,5.65,21407000,122511200.0,3.9,-3.39,-0.2,1.36
2025-05-20,5.74,5.79,5.88,5.5,34502000,197468660.0,6.67,1.58,0.09,2.19
2025-05-21,5.85,6.05,6.12,5.81,46301040,277818592.0,5.35,4.49,0.26,2.94
