date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-12-11,27.28,26.82,27.56,26.7,27652725,746475024.0,3.17,-1.18,-0.32,0.37
2025-12-12,27.1,28.3,28.38,26.78,97978090,2712042320.0,5.97,5.52,1.48,1.32
2025-12-15,27.68,28.56,29.08,27.68,82526780,2362100704.0,4.95,0.92,0.26,1.11
2025-12-16,28.48,27.38,28.82,27.14,86623721,2385914720.0,5.88,-4.13,-1.18,1.16
2025-12-17,27.44,28.56,28.96,27.18,91813995,2599501888.0,6.5,4.31,1.18,1.23
2025-12-18,28.5,28.46,28.7,28.26,31735578,904458784.0,1.54,-0.35,-0.1,0.43
2025-12-19,28.74,28.8,28.9,28.32,37845425,1085033040.0,2.04,1.19,0.34,0.51
2025-12-22,28.8,28.48,29.04,28.0,38067870,1081185456.0,3.61,-1.11,-0.32,0.51
2025-12-23,28.7,28.4,29.14,28.32,31452263,902644336.0,2.88,-0.28,-0.08,0.42
2025-12-24,28.4,28.44,28.62,28.18,13481036,383654656.0,1.55,0.14,0.04,0.18
2025-12-29,28.8,28.12,29.28,28.06,47037153,1349367424.0,4.29,-1.13,-0.32,0.63
2025-12-30,28.2,27.94,28.2,27.52,35033201,975844944.0,2.42,-0.64,-0.18,0.47
2025-12-31,27.88,27.38,27.94,27.38,21231585,585380688.0,2.0,-2.0,-0.56,0.29
2026-01-02,27.34,28.84,28.84,27.34,35937508,1023290960.0,5.48,5.33,1.46,0.48
2026-01-05,28.5,29.82,29.88,28.28,104240202,3075786112.0,5.55,3.4,0.98,1.4
2026-01-06,29.8,31.1,31.3,29.52,126221467,3885611568.0,5.97,4.29,1.28,1.7
2026-01-07,30.82,31.82,32.26,30.8,101401172,3221352272.0,4.69,2.32,0.72,1.36
2026-01-08,31.5,31.14,31.6,30.66,60500235,1879700368.0,2.95,-2.14,-0.68,0.81
2026-01-09,31.1,31.48,31.82,30.9,41532040,1302698400.0,2.95,1.09,0.34,0.56
