date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,25.98,25.62,26.02,25.4,3298820,84906995.0,2.47,2.07,0.52,1.09
2025-10-21,26.98,26.88,27.94,26.66,14777807,404341424.0,5.0,4.92,1.26,4.9
2025-10-22,26.72,26.96,27.92,26.42,8979903,244385693.0,5.58,0.3,0.08,2.98
2025-10-23,26.96,26.0,26.96,25.72,5884158,153143974.0,4.6,-3.56,-0.96,1.95
2025-10-24,26.1,26.96,27.32,26.1,8676587,233286501.0,4.69,3.69,0.96,2.88
2025-10-27,27.8,27.68,28.3,27.3,6776400,188142125.0,3.71,2.67,0.72,2.25
2025-10-28,28.18,27.36,28.18,26.92,3229400,88352244.0,4.55,-1.16,-0.32,1.07
2025-10-30,27.96,26.64,28.08,26.5,5305393,143608501.0,5.77,-2.63,-0.72,1.76
2025-10-31,27.0,26.6,27.6,26.6,5699682,153840184.0,3.75,-0.15,-0.04,1.89
2025-11-03,26.6,26.5,26.76,25.88,3053230,80641685.0,3.31,-0.38,-0.1,1.01
2025-11-04,26.26,24.9,26.46,24.9,7373371,186486480.0,5.89,-6.04,-1.6,2.44
2025-11-05,24.52,25.3,25.36,24.0,3913000,96678055.0,5.46,1.61,0.4,1.3
2025-11-06,25.36,26.92,27.5,24.78,15239251,406193600.0,10.75,6.4,1.62,5.05
2025-11-07,26.82,26.54,27.6,26.42,11095760,299689824.0,4.38,-1.41,-0.38,3.68
2025-11-10,26.86,26.6,26.86,25.8,4818186,126835440.0,3.99,0.23,0.06,1.6
2025-11-11,26.88,26.18,27.12,26.02,4641000,123423432.0,4.14,-1.58,-0.42,1.54
2025-11-12,26.22,26.6,27.1,26.2,3731338,99578417.0,3.44,1.6,0.42,1.24
2025-11-13,26.78,26.36,26.78,26.2,2955335,77889002.0,2.18,-0.9,-0.24,0.98
2025-11-14,26.1,25.34,26.1,25.12,5902000,150142254.0,3.72,-3.87,-1.02,1.96
2025-11-17,25.3,24.56,25.3,24.42,4637400,114600728.0,3.47,-3.08,-0.78,1.54
2025-11-18,24.68,24.4,24.88,24.2,3859966,94525376.0,2.77,-0.65,-0.16,1.28
2025-11-19,24.22,24.14,24.68,24.02,2386000,57916608.0,2.7,-1.07,-0.26,0.79
2025-11-20,24.6,23.6,24.76,23.46,5400400,128799578.0,5.39,-2.24,-0.54,1.79
2025-11-21,23.5,22.82,23.5,22.3,8886640,202508533.0,5.08,-3.31,-0.78,2.95
2025-11-24,23.04,23.04,23.26,22.4,3369200,77125617.0,3.77,0.96,0.22,1.12
2025-11-25,23.14,23.54,24.24,23.14,7003914,166522608.0,4.77,2.17,0.5,2.32
2025-11-26,23.58,23.68,24.12,23.38,3748600,89349734.0,3.14,0.59,0.14,1.24
2025-11-27,23.68,23.7,24.26,23.68,3175631,76054728.0,2.45,0.08,0.02,1.05
2025-11-28,23.82,24.06,24.32,23.8,2549180,61453500.0,2.19,1.52,0.36,0.85
2025-12-01,24.12,25.24,25.52,24.16,9905830,248676919.0,5.65,4.9,1.18,3.28
2025-12-02,26.08,25.08,26.2,25.0,9183770,235086333.0,4.75,-0.63,-0.16,3.05
2025-12-03,25.0,24.56,25.42,24.4,2736100,67680007.0,4.07,-2.07,-0.52,0.91
2025-12-04,24.78,25.2,25.3,24.4,5317751,132862607.0,3.66,2.61,0.64,1.76
2025-12-05,25.2,25.66,25.92,24.98,5056453,129403474.0,3.73,1.83,0.46,1.68
2025-12-08,25.98,25.86,26.04,25.5,4168098,107799959.0,2.1,0.78,0.2,1.38
2025-12-09,26.0,25.4,26.02,25.26,4115413,105060594.0,2.94,-1.78,-0.46,1.36
2025-12-10,25.4,25.4,25.54,24.98,5199180,131367987.0,2.2,0.0,0.0,1.72
2025-12-11,27.04,25.92,27.6,25.82,28336028,761446976.0,7.01,2.05,0.52,9.4
2025-12-12,25.96,25.66,26.0,25.02,7114000,182056187.0,3.78,-1.0,-0.26,2.36
2025-12-15,25.64,25.46,25.86,25.2,4561141,115977146.0,2.57,-0.78,-0.2,1.51
2025-12-16,25.34,24.88,25.64,24.6,5001896,124533781.0,4.08,-2.28,-0.58,1.66
2025-12-17,25.0,25.92,26.28,25.0,7546600,195107492.0,5.14,4.18,1.04,2.5
2025-12-18,25.6,25.24,25.78,24.92,7026000,179120722.0,3.32,-2.62,-0.68,2.33
2025-12-19,25.5,25.84,25.84,25.2,15061058,387980128.0,2.54,2.38,0.6,4.99
2025-12-22,25.84,25.7,26.46,25.5,5915917,152634707.0,3.72,-0.54,-0.14,1.96
2025-12-23,25.7,24.88,25.78,24.78,5585697,139384033.0,3.89,-3.19,-0.82,1.85
2025-12-24,24.82,24.74,24.9,24.44,1816240,44894711.0,1.85,-0.56,-0.14,0.6
2025-12-29,24.74,24.12,25.0,24.06,9298042,226857868.0,3.8,-2.51,-0.62,3.08
2025-12-30,24.12,25.34,25.58,23.9,11170090,280173760.0,6.97,5.06,1.22,3.7
2025-12-31,25.8,25.24,25.9,25.12,4118900,105235694.0,3.08,-0.39,-0.1,1.37
2026-01-02,25.24,25.88,26.08,25.24,4244400,109335744.0,3.33,2.54,0.64,1.41
2026-01-05,25.94,26.62,26.98,25.88,15945579,423538496.0,4.25,2.86,0.74,5.29
2026-01-06,26.98,27.42,28.12,26.56,25988576,711691616.0,5.86,3.01,0.8,8.62
2026-01-07,28.26,27.04,28.3,26.48,12410975,337676432.0,6.64,-1.39,-0.38,4.12
2026-01-08,27.18,26.42,27.44,26.18,16036430,426950432.0,4.66,-2.29,-0.62,5.32
2026-01-09,26.78,28.8,30.68,26.24,57316400,1666860784.0,16.81,9.01,2.38,19.0
2026-01-12,29.86,29.98,30.96,29.6,44266711,1334262496.0,4.72,4.1,1.18,14.68
2026-01-13,30.56,28.26,30.56,28.18,22798350,654237632.0,7.94,-5.74,-1.72,7.56
2026-01-14,28.42,28.16,28.9,27.42,18463411,519269568.0,5.24,-0.35,-0.1,6.12
2026-01-15,28.3,28.62,28.8,27.64,13969202,394451664.0,4.12,1.63,0.46,4.63
