date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,37.868,38.848,39.268,37.308,31103874,1201641360.0,5.47,8.49,3.04,6.53
2025-10-21,39.108,39.808,40.708,38.368,25486360,1016210016.0,6.02,2.47,0.96,5.35
2025-10-22,39.748,40.268,41.368,38.748,25836677,1042256400.0,6.58,1.16,0.46,5.42
2025-10-23,39.688,39.128,39.868,38.368,17988800,704658384.0,3.73,-2.83,-1.14,3.77
2025-10-24,39.648,39.928,40.428,38.428,30830391,1222429248.0,5.11,2.04,0.8,6.47
2025-10-27,40.868,39.988,41.028,39.388,18339194,738157744.0,4.11,0.15,0.06,3.85
2025-10-28,40.468,42.068,43.528,40.428,50801738,2150955888.0,7.75,5.2,2.08,10.66
2025-10-30,42.068,41.568,42.508,40.868,20630104,861636752.0,3.9,-1.19,-0.5,4.33
2025-10-31,41.308,40.748,43.448,40.508,24042737,1013603232.0,7.07,-1.97,-0.82,5.05
2025-11-03,40.768,38.328,40.848,37.788,22983716,890790064.0,7.51,-5.94,-2.42,4.82
2025-11-04,38.468,35.868,38.568,35.848,23904170,880517376.0,7.1,-6.42,-2.46,5.02
2025-11-05,34.788,35.768,35.968,34.548,23666457,837009616.0,3.96,-0.28,-0.1,4.97
2025-11-06,36.388,38.408,38.828,35.488,33230511,1242443184.0,9.34,7.38,2.64,6.97
2025-11-07,38.408,37.548,38.408,37.068,18240155,688784128.0,3.49,-2.24,-0.86,3.83
2025-11-10,37.668,36.188,37.888,35.808,14990931,547150848.0,5.54,-3.62,-1.36,3.15
2025-11-11,36.708,35.588,36.888,35.148,13088610,470927552.0,4.81,-1.66,-0.6,2.75
2025-11-12,35.868,35.308,36.728,34.868,15374884,551722416.0,5.23,-0.79,-0.28,3.23
2025-11-13,35.368,35.488,35.868,34.328,18897643,666194128.0,4.36,0.51,0.18,3.97
2025-11-14,34.748,33.428,34.748,33.328,20038075,683051264.0,4.0,-5.8,-2.06,4.2
