date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-01-15,19.286,19.286,19.386,18.936,6407717,141450935.0,2.34,0.26,0.05,0.62
2025-01-16,19.486,19.836,20.036,19.486,11409200,259237431.0,2.85,2.85,0.55,1.1
2025-01-17,19.936,20.636,20.836,19.536,19845000,464617984.0,6.55,4.03,0.8,1.92
2025-01-20,20.886,20.986,21.536,20.636,14557684,351672464.0,4.36,1.7,0.35,1.41
2025-01-21,21.636,21.136,21.736,20.936,17874840,432579744.0,3.81,0.71,0.15,1.73
2025-01-22,20.986,20.636,21.236,20.386,10682156,252167131.0,4.02,-2.37,-0.5,1.03
2025-01-23,21.336,21.086,22.286,20.986,30037902,737500288.0,6.3,2.18,0.45,2.9
2025-01-24,21.336,21.686,22.036,21.136,13102985,322494128.0,4.27,2.85,0.6,1.27
2025-01-27,22.036,21.536,22.186,21.436,12442597,307121728.0,3.46,-0.69,-0.15,1.2
2025-01-28,21.386,21.386,21.436,20.836,3502000,84161587.0,2.79,-0.7,-0.15,0.34
2025-02-03,21.186,20.936,21.486,20.186,5852900,137927180.0,6.08,-2.1,-0.45,0.57
2025-02-04,20.936,21.436,21.636,20.586,6300036,151913513.0,5.02,2.39,0.5,0.61
2025-02-05,21.286,21.186,21.386,20.886,11148896,267754102.0,2.33,-1.17,-0.25,1.08
2025-02-06,21.086,21.536,21.636,20.886,10117262,244689082.0,3.54,1.65,0.35,0.98
2025-02-07,21.486,22.336,22.386,21.186,19254684,479956400.0,5.57,3.71,0.8,1.86
2025-02-10,22.286,22.636,22.936,22.186,15925578,405845424.0,3.36,1.34,0.3,1.54
2025-02-11,22.886,21.786,22.886,21.686,13478656,334868656.0,5.3,-3.76,-0.85,1.3
2025-02-12,21.786,22.486,22.686,21.436,21013255,522572384.0,5.74,3.21,0.7,2.03
2025-02-13,22.536,21.386,22.536,21.236,16107601,401112816.0,5.78,-4.89,-1.1,1.56
2025-02-14,21.686,22.486,22.486,21.686,23965280,600550640.0,3.74,5.14,1.1,2.32
2025-02-17,22.786,22.986,23.536,22.536,23450675,607274192.0,4.45,2.22,0.5,2.27
2025-02-18,23.036,22.986,23.686,22.636,19644306,511950768.0,4.57,0.0,0.0,1.9
2025-02-19,22.836,22.786,23.036,22.436,11848806,304205200.0,2.61,-0.87,-0.2,1.15
2025-02-20,22.736,22.336,22.736,22.036,13980508,353700208.0,3.07,-1.97,-0.45,1.35
2025-02-21,22.686,23.536,23.586,21.986,32822768,851440032.0,7.16,5.37,1.2,3.17
2025-02-24,23.686,24.936,25.586,23.236,50981356,1413125792.0,9.98,5.95,1.4,4.93
2025-02-25,24.336,23.936,25.486,23.786,33097916,912794624.0,6.82,-4.01,-1.0,3.2
2025-02-26,24.486,25.636,25.786,24.236,32810977,924144112.0,6.48,7.1,1.7,3.17
2025-02-27,25.936,25.436,26.036,24.886,23732688,671887904.0,4.49,-0.78,-0.2,2.29
2025-02-28,25.136,23.336,25.186,22.936,34616603,926843248.0,8.85,-8.26,-2.1,3.35
2025-03-03,23.436,23.236,23.936,22.986,14653961,386469728.0,4.07,-0.43,-0.1,1.42
2025-03-04,22.936,23.036,23.286,22.586,11689642,302558976.0,3.01,-0.86,-0.2,1.13
2025-03-05,23.236,23.536,23.686,22.986,12420695,327052816.0,3.04,2.17,0.5,1.2
2025-03-06,23.986,24.686,24.836,23.886,27310803,745620304.0,4.04,4.89,1.15,2.64
2025-03-07,24.536,24.536,25.036,24.086,15139662,415552400.0,3.85,-0.61,-0.15,1.46
2025-03-10,24.686,24.386,24.936,23.786,11480110,312253072.0,4.69,-0.61,-0.15,1.11
2025-03-11,23.636,24.536,24.636,23.486,14160809,381593904.0,4.72,0.62,0.15,1.37
2025-03-12,24.736,24.936,25.436,24.486,17719981,493255088.0,3.87,1.63,0.4,1.71
2025-03-13,25.086,24.836,25.536,24.336,14969571,418013632.0,4.81,-0.4,-0.1,1.45
2025-03-14,24.986,27.986,28.286,24.936,60777415,1832231968.0,13.49,12.68,3.15,5.88
2025-03-17,28.586,28.086,28.586,27.686,22856554,709737840.0,3.22,0.36,0.1,2.21
2025-03-18,28.636,28.036,28.636,27.486,17785865,548266080.0,4.09,-0.18,-0.05,1.72
2025-03-19,27.986,28.186,28.436,27.486,12536345,388037568.0,3.39,0.54,0.15,1.21
2025-03-20,28.236,26.136,28.236,25.936,40546360,1201910592.0,8.16,-7.27,-2.05,3.92
2025-03-21,26.186,25.736,26.486,25.086,26038733,744181504.0,5.36,-1.53,-0.4,2.52
2025-03-24,25.686,26.086,26.336,25.386,14090274,405294576.0,3.69,1.36,0.35,1.36
2025-03-25,25.786,25.086,26.336,24.886,17710648,501876800.0,5.56,-3.83,-1.0,1.71
2025-03-26,25.286,24.986,25.486,24.586,13731760,383245136.0,3.59,-0.4,-0.1,1.33
2025-03-27,24.986,25.536,25.686,24.336,16319226,457314144.0,5.4,2.2,0.55,1.58
2025-03-28,27.086,27.086,27.836,26.486,62771151,1886527184.0,5.29,6.07,1.55,6.07
2025-03-31,27.136,26.736,27.536,26.436,21126133,630876336.0,4.06,-1.29,-0.35,2.04
2025-04-01,27.036,27.836,27.986,26.736,17725037,539802416.0,4.68,4.11,1.1,1.71
2025-04-02,28.036,29.336,29.686,27.736,30931086,985203088.0,7.01,5.39,1.5,2.99
2025-04-03,28.686,27.736,29.236,27.586,30923780,965281616.0,5.62,-5.45,-1.6,2.99
2025-04-07,24.036,22.586,24.586,22.286,74595649,1962960192.0,8.29,-18.57,-5.15,7.21
2025-04-08,23.286,22.986,23.436,22.136,33129200,853624240.0,5.76,1.77,0.4,3.2
2025-04-09,22.186,23.886,24.186,21.786,31881504,828459936.0,10.44,3.92,0.9,3.08
2025-04-10,24.736,23.636,25.036,23.536,35238020,957595504.0,6.28,-1.05,-0.25,3.41
2025-04-11,23.636,24.236,24.486,23.386,22561518,607224544.0,4.65,2.54,0.6,2.18
2025-04-14,24.786,24.936,25.336,24.586,23893850,665450192.0,3.09,2.89,0.7,2.31
2025-04-15,24.986,24.936,25.186,24.486,20712073,574997760.0,2.81,0.0,0.0,2.0
