date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-15,11.265,11.535,11.595,11.185,66716286,768525888.0,3.66,2.85,0.32,0.54
2025-10-16,11.335,11.425,11.475,11.335,64109305,736147584.0,1.21,-0.95,-0.11,0.52
2025-10-17,11.415,11.075,11.535,11.035,102119657,1154790128.0,4.38,-3.06,-0.35,0.82
2025-10-20,11.375,11.255,11.415,11.215,36420579,414467984.0,1.81,1.63,0.18,0.29
2025-10-21,11.395,11.425,11.645,11.375,50092329,581245008.0,2.4,1.51,0.17,0.4
2025-10-22,11.425,11.085,11.425,11.025,52550056,590290240.0,3.5,-2.98,-0.34,0.42
2025-10-23,11.025,11.175,11.245,10.915,46542056,519770336.0,2.98,0.81,0.09,0.38
2025-10-24,11.405,11.435,11.505,11.345,48716880,559733840.0,1.43,2.33,0.26,0.39
2025-10-27,11.675,11.615,11.685,11.355,57433497,666325872.0,2.89,1.57,0.18,0.46
2025-10-28,11.735,11.465,11.815,11.415,70489320,819443792.0,3.44,-1.29,-0.15,0.57
2025-10-30,11.595,11.435,11.695,11.325,59386522,689627488.0,3.23,-0.26,-0.03,0.48
2025-10-31,11.465,11.275,11.465,11.245,74080324,846256912.0,1.92,-1.4,-0.16,0.6
2025-11-03,11.425,11.395,11.475,11.215,43789465,501295040.0,2.31,1.06,0.12,0.35
2025-11-04,11.325,11.255,11.445,11.195,53139648,605289664.0,2.19,-1.23,-0.14,0.43
2025-11-05,11.095,11.075,11.125,10.845,65930400,733659024.0,2.49,-1.6,-0.18,0.53
2025-11-06,11.165,11.185,11.235,11.045,49655013,558660640.0,1.72,0.99,0.11,0.4
2025-11-07,11.185,11.035,11.245,10.975,57605497,642666512.0,2.41,-1.34,-0.15,0.46
2025-11-10,11.105,10.905,11.165,10.795,76206027,836907040.0,3.35,-1.18,-0.13,0.61
2025-11-11,10.945,10.765,11.015,10.685,80274758,871977440.0,3.03,-1.28,-0.14,0.65
2025-11-12,10.885,10.905,10.945,10.685,50432638,551758592.0,2.42,1.3,0.14,0.41
2025-11-13,10.835,10.775,10.835,10.655,54732583,592852960.0,1.65,-1.19,-0.13,0.44
