date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,15.2,15.08,15.2,14.88,14031870,210837928.0,2.14,0.67,0.1,0.72
2025-10-21,15.3,15.19,15.4,14.98,5542191,84437237.0,2.79,0.73,0.11,0.29
2025-10-22,15.04,15.13,15.23,14.96,6188697,93516803.0,1.78,-0.39,-0.06,0.32
2025-10-23,15.09,15.09,15.14,14.85,4849109,72796074.0,1.92,-0.26,-0.04,0.25
2025-10-24,15.16,15.05,15.25,14.95,5449701,82243131.0,1.99,-0.27,-0.04,0.28
2025-10-27,15.14,15.17,15.29,15.07,8677834,131597035.0,1.46,0.8,0.12,0.45
2025-10-28,15.17,14.98,15.26,14.87,7830030,117307573.0,2.57,-1.25,-0.19,0.4
2025-10-30,15.04,15.36,15.38,15.04,26136666,399813040.0,2.27,2.54,0.38,1.35
2025-10-31,15.69,16.05,16.53,15.56,35591407,576158704.0,6.32,4.49,0.69,1.83
2025-11-03,16.18,17.16,17.18,16.09,35486655,598419504.0,6.79,6.92,1.11,1.83
2025-11-04,17.14,17.01,17.63,16.73,23651829,404259184.0,5.24,-0.87,-0.15,1.22
2025-11-05,16.89,17.84,17.84,16.68,23622807,414161088.0,6.82,4.88,0.83,1.22
2025-11-06,18.76,21.5,21.66,18.63,117968571,2456864288.0,16.98,20.52,3.66,6.07
2025-11-07,20.8,20.34,20.8,19.66,72069463,1450901952.0,5.3,-5.4,-1.16,3.71
2025-11-10,20.04,20.04,20.68,19.59,33590263,668145248.0,5.36,-1.47,-0.3,1.73
2025-11-11,20.0,20.0,20.6,19.79,20883844,417388256.0,4.04,-0.2,-0.04,1.07
2025-11-12,20.0,19.74,20.0,19.4,14533327,285922048.0,3.0,-1.3,-0.26,0.75
2025-11-13,19.65,19.91,20.1,19.63,15847846,314975776.0,2.38,0.86,0.17,0.82
2025-11-14,19.5,18.92,19.79,18.8,27628283,527079584.0,4.97,-4.97,-0.99,1.42
2025-11-17,18.93,19.67,19.91,18.9,18373118,359904320.0,5.34,3.96,0.75,0.95
2025-11-18,19.59,19.17,19.59,19.05,11318828,217179665.0,2.75,-2.54,-0.5,0.58
2025-11-19,19.0,18.99,19.17,18.66,10208113,192673313.0,2.66,-0.94,-0.18,0.53
2025-11-20,19.32,19.06,19.52,18.9,13434804,256495866.0,3.26,0.37,0.07,0.69
2025-11-21,18.2,18.4,18.91,18.18,17091735,314005072.0,3.83,-3.46,-0.66,0.88
2025-11-24,18.7,18.53,18.7,18.2,16347349,301225856.0,2.72,0.71,0.13,0.84
2025-11-25,18.63,18.74,19.08,18.52,18029580,338419904.0,3.02,1.13,0.21,0.93
2025-11-26,18.98,19.01,19.29,18.74,18934548,360705104.0,2.93,1.44,0.27,0.97
2025-11-27,19.01,19.08,19.36,18.95,10686180,204971416.0,2.16,0.37,0.07,0.55
2025-11-28,19.08,19.27,19.48,19.0,9421876,181976988.0,2.52,1.0,0.19,0.48
2025-12-01,19.7,19.55,19.92,19.24,14412281,282319040.0,3.53,1.45,0.28,0.74
2025-12-02,19.86,19.42,19.86,19.16,6377513,123644598.0,3.58,-0.66,-0.13,0.33
2025-12-03,19.34,19.23,19.44,19.1,7198702,138510623.0,1.75,-0.98,-0.19,0.37
2025-12-04,19.48,19.65,19.7,19.28,6443971,126100289.0,2.18,2.18,0.42,0.33
2025-12-05,19.63,19.98,20.12,19.45,17021141,339326752.0,3.41,1.68,0.33,0.88
2025-12-08,19.96,19.6,20.02,19.49,7798195,153697430.0,2.65,-1.9,-0.38,0.4
2025-12-09,19.83,19.39,19.83,19.24,9936009,193154141.0,3.01,-1.07,-0.21,0.51
2025-12-10,19.4,19.84,19.88,19.22,9893263,194709552.0,3.4,2.32,0.45,0.51
2025-12-11,20.16,19.83,20.3,19.77,13409671,268626416.0,2.67,-0.05,-0.01,0.69
2025-12-12,20.1,20.3,20.3,19.8,10363787,208491915.0,2.52,2.37,0.47,0.53
2025-12-15,20.04,20.04,20.22,19.88,7879850,158263825.0,1.67,-1.28,-0.26,0.41
2025-12-16,19.96,19.56,19.96,19.3,5721709,111513969.0,3.29,-2.4,-0.48,0.29
2025-12-17,19.58,19.87,19.87,19.23,11560064,227179418.0,3.27,1.58,0.31,0.59
2025-12-18,19.76,19.2,19.76,18.9,9754786,186416850.0,4.33,-3.37,-0.67,0.5
2025-12-19,19.2,19.62,19.62,18.92,12661789,247182014.0,3.65,2.19,0.42,0.65
2025-12-22,19.6,19.72,19.8,19.4,6678703,131120434.0,2.04,0.51,0.1,0.34
2025-12-23,19.85,19.4,19.85,19.34,6910806,135179802.0,2.59,-1.62,-0.32,0.36
2025-12-24,19.02,19.2,19.53,19.0,7787177,150108605.0,2.73,-1.03,-0.2,0.4
