date,open,high,low,close,volume,change_pct
2025-07-16,29.49,29.78,28.57,29.09,2583383,0.0
2025-07-17,29.01,29.29,28.76,28.93,2211947,-0.5500171880371219
2025-07-18,29.24,29.41,28.45,28.61,2078358,-1.1061182163843775
2025-07-21,28.98,29.768,28.175,28.33,2349940,-0.978678783642084
2025-07-22,28.5,28.5,27.65,28.12,1941559,-0.7412636780797621
2025-07-23,28.16,29.65,28.128,29.61,1808092,5.29871977240397
2025-07-24,29.99,30.07,29.02,29.84,2101488,0.7767646065518496
2025-07-25,29.78,29.89,28.885,29.67,1222783,-0.5697050938337722
2025-07-28,29.445,29.87,29.11,29.77,1206829,0.3370407819346166
2025-07-29,30.13,30.3,29.29,29.51,1649632,-0.8733624454148381
2025-07-30,30.0,34.2,29.43,32.82,6151398,11.21653676719756
2025-07-31,32.35,33.8,32.19,32.59,3551005,-0.7007921998781086
2025-08-01,29.445,29.73,26.04,26.93,8410699,-17.367290579932504
2025-08-04,27.13,28.07,26.0601,26.33,4666826,-2.2279985146676617
2025-08-05,26.15,26.98,26.14,26.73,2667937,1.5191796429927962
2025-08-06,27.0,27.64,26.52,26.99,2669604,0.972689861578746
2025-08-07,27.08,27.47,26.67,27.35,1463856,1.3338273434605474
2025-08-08,27.59,27.91,26.47,27.08,1901848,-0.9872029250457159
2025-08-11,27.34,27.54,26.97,27.48,1301977,1.4771048744461002
2025-08-12,27.91,28.47,27.5,28.0,1828718,1.8922852983988436
2025-08-13,28.12,28.745,27.74,28.41,1344876,1.464285714285718
2025-08-14,28.0,28.45,27.475,28.37,1323611,-0.14079549454417695
2025-08-15,28.5,28.5,27.77,27.86,2674991,-1.7976735988720516
2025-08-18,27.32,28.065,27.24,27.87,1169262,0.0358937544867155
2025-08-19,27.76,27.9,27.29,27.49,1671455,-1.3634732687477613
2025-08-20,27.34,27.98,27.1715,27.65,1709764,0.5820298290287296
2025-08-21,26.84,27.53,26.52,27.5,1702959,-0.5424954792043302
2025-08-22,27.54,29.69,27.395,29.62,2309248,7.70909090909091
2025-08-25,29.95,30.07,29.3401,29.88,2493846,0.8777852802160702
2025-08-26,54.11,55.19,50.62,50.87,46579122,70.24765729585008
2025-08-27,54.31,59.64,53.9,58.76,19724752,15.510123845095336
2025-08-28,58.71,58.85,54.74,56.95,8130004,-3.0803267528931144
2025-08-29,57.14,61.87,56.259,61.79,12454806,8.498683055311673
2025-09-02,60.94,65.535,60.35,65.24,6894360,5.583427739116353
2025-09-03,65.06,65.24,62.2838,63.91,4644893,-2.0386266094420624
2025-09-04,64.08,67.36,63.3935,67.22,4540289,5.179158191206379
2025-09-05,67.13,70.19,66.18,67.24,7061545,0.02975304968759751
2025-09-08,81.53,84.48,75.5,80.63,24269793,19.913741820345045
2025-09-09,83.575,85.37,79.22,83.57,10168114,3.646285501674318
2025-09-10,83.5,85.0,79.5,79.89,4721896,-4.403494076821812
2025-09-11,79.06,79.699,75.0,77.04,7090414,-3.567405182125416
2025-09-12,77.05,77.27,74.11,74.89,5558390,-2.7907580477674054
2025-09-15,72.11,74.5468,70.41,71.94,7512182,-3.9391106956870092
2025-09-16,71.89,72.055,69.14,69.8,5518799,-2.9747011398387535
2025-09-17,69.39,73.58,68.92,71.81,7567850,2.879656160458466
2025-09-18,71.985,72.87,70.705,71.22,3994626,-0.821612588775944
2025-09-19,72.36,73.17,71.1558,72.47,7027694,1.755124964897492
2025-09-22,73.055,74.285,71.71,73.14,5310921,0.9245204912377458
2025-09-23,73.695,74.9999,72.91,73.64,11218363,0.6836204539239832
2025-09-24,74.155,74.5,72.97,73.1,2862582,-0.7332971211298278
2025-09-25,72.625,75.11,72.04,73.14,3633188,0.05471956224352148
2025-09-26,73.225,74.78,73.14,73.45,3407012,0.42384468143286114
2025-09-29,73.605,74.13,72.76,73.65,2259509,0.2722940776038074
2025-09-30,77.385,77.5099,74.2,76.36,6742382,3.6795655125593907
2025-10-01,75.51,79.64,75.001,79.5,5599521,4.112100576217914
2025-10-02,79.35,79.98,77.86,79.0,6364484,-0.6289308176100628
2025-10-03,79.35,79.79,76.38,77.12,3926826,-2.3797468354430307
