date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-01-15,20.61,20.96,21.01,20.31,14649270,326070576.0,3.4,1.7,0.35,0.21
2025-01-16,20.96,21.16,21.56,20.96,14340819,324568256.0,2.86,0.95,0.2,0.2
2025-01-17,20.81,21.66,22.01,20.66,16814252,387069856.0,6.38,2.36,0.5,0.24
2025-01-20,22.06,22.01,22.26,21.71,15892038,373415856.0,2.54,1.62,0.35,0.22
2025-01-21,22.11,22.31,23.11,22.06,21891862,523649600.0,4.77,1.36,0.3,0.31
2025-01-22,22.31,21.81,22.31,21.71,10758618,251035836.0,2.69,-2.24,-0.5,0.15
2025-01-23,21.76,21.41,22.11,21.31,14167104,326558544.0,3.67,-1.83,-0.4,0.2
2025-01-24,21.41,21.81,22.11,21.41,9106776,212195710.0,3.27,1.87,0.4,0.13
2025-01-27,21.81,22.21,22.41,21.61,14158911,334390880.0,3.67,1.83,0.4,0.2
2025-01-28,22.26,22.11,22.46,22.06,3694373,87401807.0,1.8,-0.45,-0.1,0.05
2025-02-03,21.11,21.41,21.91,20.76,12949377,293836656.0,5.2,-3.17,-0.7,0.18
2025-02-04,21.91,21.71,22.01,20.96,18140928,418612464.0,4.9,1.4,0.3,0.25
2025-02-05,21.66,21.46,21.71,21.01,11483682,261931982.0,3.22,-1.15,-0.25,0.16
2025-02-06,21.36,21.51,21.71,20.96,11154649,254532163.0,3.49,0.23,0.05,0.16
2025-02-07,21.51,22.01,22.31,21.06,14804732,344866144.0,5.81,2.32,0.5,0.21
2025-02-10,21.81,22.46,22.56,21.81,17112849,406462816.0,3.41,2.04,0.45,0.24
2025-02-11,22.46,22.06,22.91,22.06,8454057,201039253.0,3.78,-1.78,-0.4,0.12
2025-02-12,22.46,23.46,23.91,22.21,25894780,637960816.0,7.71,6.35,1.4,0.36
2025-02-13,23.41,22.86,23.66,22.76,25905256,638897904.0,3.84,-2.56,-0.6,0.36
2025-02-14,23.06,23.76,23.76,23.06,19934009,497300544.0,3.06,3.94,0.9,0.28
2025-02-17,23.16,23.61,24.41,23.16,29172856,737735600.0,5.26,-0.63,-0.15,0.41
2025-02-18,23.41,23.71,23.86,23.21,15128989,378953232.0,2.75,0.42,0.1,0.21
2025-02-19,23.66,23.71,24.06,23.36,14159330,356552112.0,2.95,0.0,0.0,0.2
2025-02-20,23.46,23.01,23.76,22.91,14664438,360333824.0,3.58,-2.95,-0.7,0.21
2025-02-21,23.46,23.61,24.01,22.86,21823174,544333424.0,5.0,2.61,0.6,0.31
2025-02-24,23.51,24.06,24.61,23.46,30121156,770624672.0,4.87,1.91,0.45,0.42
2025-02-25,23.71,24.11,24.31,23.51,30252753,772121216.0,3.33,0.21,0.05,0.42
2025-02-26,24.21,25.41,25.66,24.11,63588717,1684105264.0,6.43,5.39,1.3,0.89
2025-02-27,25.01,25.56,26.06,24.96,46305050,1246158816.0,4.33,0.59,0.15,0.65
2025-02-28,25.46,24.56,25.46,24.16,32969304,861469248.0,5.09,-3.91,-1.0,0.46
2025-03-03,24.66,24.81,25.86,24.56,27006353,717608160.0,5.29,1.02,0.25,0.38
2025-03-04,24.41,24.71,24.86,24.06,19032996,494506496.0,3.22,-0.4,-0.1,0.27
2025-03-05,24.91,24.51,25.46,23.91,20843593,539793296.0,6.27,-0.81,-0.2,0.29
2025-03-06,24.81,25.56,25.96,24.26,31934899,852044224.0,6.94,4.28,1.05,0.45
2025-03-07,25.41,25.21,25.81,24.91,24343738,651689872.0,3.52,-1.37,-0.35,0.34
