date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,11.51,11.54,11.85,11.3,86707433,1003614304.0,4.91,3.04,0.34,2.02
2025-10-21,11.67,11.87,12.2,11.66,110721905,1328032576.0,4.68,2.86,0.33,2.57
2025-10-22,12.0,11.68,12.0,11.52,56419433,657195152.0,4.04,-1.6,-0.19,1.31
2025-10-23,11.35,11.08,11.48,10.76,140103351,1540995472.0,6.16,-5.14,-0.6,3.26
2025-10-24,11.19,11.41,11.48,10.98,79579944,895374624.0,4.51,2.98,0.33,1.85
2025-10-27,11.72,11.87,11.98,11.61,79280133,936642720.0,3.24,4.03,0.46,1.84
2025-10-28,11.77,11.57,11.92,11.5,59688182,697145600.0,3.54,-2.53,-0.3,1.39
2025-10-30,11.75,11.34,11.77,11.16,76334734,866525664.0,5.27,-1.99,-0.23,1.77
2025-10-31,11.34,11.36,11.76,11.2,70264237,808811168.0,4.94,0.18,0.02,1.63
2025-11-03,11.45,11.41,11.65,11.22,53034258,607575232.0,3.79,0.44,0.05,1.23
2025-11-04,11.5,10.99,11.5,10.62,107414302,1175004864.0,7.71,-3.68,-0.42,2.5
2025-11-05,10.7,10.75,10.89,10.34,89087376,944167664.0,5.0,-2.18,-0.24,2.07
2025-11-06,11.4,11.61,11.74,11.26,152087677,1749944272.0,4.47,8.0,0.86,3.53
2025-11-07,11.6,11.22,11.67,11.1,73594426,838704864.0,4.91,-3.36,-0.39,1.71
2025-11-10,11.31,11.12,11.49,11.11,47181980,529678192.0,3.39,-0.89,-0.1,1.1
2025-11-11,11.52,11.28,11.64,11.08,54338439,616858576.0,5.04,1.44,0.16,1.26
2025-11-12,11.37,11.46,11.63,11.24,62404321,713411072.0,3.46,1.6,0.18,1.45
2025-11-13,11.39,11.53,11.65,11.29,65445333,751180592.0,3.14,0.61,0.07,1.52
2025-11-14,11.3,11.25,11.61,11.21,55181037,626535520.0,3.47,-2.43,-0.28,1.28
2025-11-17,11.25,10.68,11.25,10.54,102817676,1105366000.0,6.31,-5.07,-0.57,2.39
2025-11-18,10.67,10.53,10.74,10.39,46655828,491263312.0,3.28,-1.4,-0.15,1.08
2025-11-19,10.5,10.15,10.57,9.97,100538129,1021081888.0,5.7,-3.61,-0.38,2.34
2025-11-20,10.28,10.16,10.35,9.99,43769246,442226816.0,3.55,0.1,0.01,1.02
2025-11-21,9.9,9.67,10.07,9.62,109491591,1071175328.0,4.43,-4.82,-0.49,2.54
2025-11-24,9.9,10.12,10.18,9.77,172055780,1733324624.0,4.24,4.65,0.45,4.0
2025-11-25,10.3,10.15,10.51,10.05,83476429,855111968.0,4.55,0.3,0.03,1.94
2025-11-26,10.15,10.04,10.3,10.01,35682560,361887600.0,2.86,-1.08,-0.11,0.83
2025-11-27,10.0,10.0,10.2,9.94,38959773,390795808.0,2.59,-0.4,-0.04,0.91
2025-11-28,10.08,10.01,10.13,9.92,23849811,238910793.0,2.1,0.1,0.01,0.55
2025-12-01,10.01,10.06,10.14,9.86,30522497,306569776.0,2.8,0.5,0.05,0.71
2025-12-02,10.1,9.95,10.12,9.92,25128172,251131722.0,1.99,-1.09,-0.11,0.58
2025-12-03,9.96,9.34,10.0,9.26,102320857,970733040.0,7.44,-6.13,-0.61,2.38
2025-12-04,9.37,9.14,9.37,8.84,119363257,1078488192.0,5.67,-2.14,-0.2,2.77
2025-12-05,9.04,9.45,9.48,9.0,56922517,527446656.0,5.25,3.39,0.31,1.32
