date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,3.29,3.44,3.5,3.26,111542000,379260208.0,7.43,6.5,0.21,6.62
2025-10-21,3.14,2.91,3.22,2.9,443812000,1355272528.0,9.3,-15.41,-0.53,26.34
2025-10-22,2.9,2.71,2.95,2.7,118169000,327221024.0,8.59,-6.87,-0.2,7.01
2025-10-23,2.71,2.51,2.8,2.45,146589003,380585424.0,12.92,-7.38,-0.2,8.7
2025-10-24,2.53,2.57,2.71,2.52,95576036,248320190.0,7.57,2.39,0.06,5.67
2025-10-27,2.61,2.59,2.66,2.57,45119586,117592788.0,3.5,0.78,0.02,2.68
2025-10-28,2.6,2.51,2.65,2.46,81424591,206913734.0,7.34,-3.09,-0.08,4.83
2025-10-30,2.52,2.52,2.59,2.46,45456000,114828140.0,5.18,0.4,0.01,2.7
2025-10-31,2.52,2.53,2.59,2.48,31167000,78666140.0,4.37,0.4,0.01,1.85
2025-11-03,2.62,2.6,2.64,2.57,31483000,81985110.0,2.77,2.77,0.07,1.62
2025-11-04,2.64,2.6,2.64,2.56,20557000,53214270.0,3.08,0.0,0.0,1.06
2025-11-05,2.54,2.5,2.54,2.48,24840020,62236785.0,2.31,-3.85,-0.1,1.28
2025-11-06,2.5,2.48,2.52,2.45,22989000,56866910.0,2.8,-0.8,-0.02,1.19
2025-11-07,2.5,2.38,2.52,2.1,154737000,350851120.0,16.94,-4.03,-0.1,7.98
2025-11-10,2.58,2.47,2.66,2.43,137338002,352484528.0,9.66,3.78,0.09,6.85
2025-11-11,2.48,2.52,2.61,2.45,47953050,121158603.0,6.48,2.02,0.05,2.39
2025-11-12,2.5,2.43,2.52,2.36,41297000,100999930.0,6.35,-3.57,-0.09,2.06
2025-11-13,2.43,2.46,2.49,2.38,33645000,81925520.0,4.53,1.23,0.03,1.68
2025-11-14,2.43,2.42,2.49,2.37,33068000,80147200.0,4.88,-1.63,-0.04,1.65
2025-11-17,2.43,2.42,2.44,2.37,14821000,35732100.0,2.89,0.0,0.0,0.74
2025-11-18,2.42,2.32,2.42,2.28,35893000,83694360.0,5.79,-4.13,-0.1,1.79
2025-11-19,2.31,2.29,2.34,2.27,20047500,46265550.0,3.02,-1.29,-0.03,1.0
2025-11-20,2.3,2.27,2.37,2.26,24009000,55405110.0,4.8,-0.87,-0.02,1.2
2025-11-21,2.21,2.15,2.21,2.13,30056460,65002909.0,3.52,-5.29,-0.12,1.5
2025-11-24,2.18,2.21,2.25,2.15,18620000,40722940.0,4.65,2.79,0.06,0.93
2025-11-25,2.24,2.22,2.25,2.2,14926000,33151970.0,2.26,0.45,0.01,0.74
2025-11-26,2.2,2.38,2.41,2.2,40862980,94923133.0,9.46,7.21,0.16,2.04
2025-11-27,2.4,2.5,2.55,2.35,38814100,95827799.0,8.4,5.04,0.12,1.94
2025-11-28,2.5,2.47,2.55,2.4,53597284,133572585.0,6.0,-1.2,-0.03,2.67
2025-12-01,2.42,2.42,2.49,2.4,40050000,97413630.0,3.64,-2.02,-0.05,2.0
2025-12-02,2.44,2.37,2.44,2.35,29366000,69893990.0,3.72,-2.07,-0.05,1.47
2025-12-03,2.37,2.27,2.39,2.23,49912000,114591040.0,6.75,-4.22,-0.1,2.49
2025-12-04,2.3,2.36,2.43,2.29,37012502,86817034.0,6.17,3.96,0.09,1.85
2025-12-05,2.37,2.28,2.37,2.27,31298100,72151191.0,4.24,-3.39,-0.08,1.56
2025-12-08,2.3,2.29,2.34,2.27,17210000,39552940.0,3.07,0.44,0.01,0.86
2025-12-09,2.25,2.06,2.29,2.06,54622000,117187993.0,10.04,-10.04,-0.23,2.73
