date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,14.76,14.72,14.95,14.44,70190953,1029867648.0,3.5,0.89,0.13,1.78
2025-10-21,14.9,14.72,15.4,14.72,51296984,770622736.0,4.62,0.0,0.0,1.3
2025-10-22,14.2,14.83,14.92,13.93,44537730,647547120.0,6.73,0.75,0.11,1.13
2025-10-23,14.8,15.26,15.42,14.52,40384813,606849856.0,6.07,2.9,0.43,1.03
2025-10-24,15.91,16.2,16.34,15.7,66265997,1067162192.0,4.19,6.16,0.94,1.68
2025-10-27,17.0,17.04,17.54,16.59,111693621,1899724352.0,5.86,5.19,0.84,2.84
2025-10-28,16.82,16.65,17.07,16.5,68047570,1138923280.0,3.35,-2.29,-0.39,1.73
2025-10-30,17.3,17.43,17.55,16.93,68578120,1183222576.0,3.72,4.68,0.78,1.74
2025-10-31,17.25,16.82,17.57,16.81,61798668,1058573168.0,4.36,-3.5,-0.61,1.57
2025-11-03,16.85,16.27,16.85,15.8,47305807,762446304.0,6.24,-3.27,-0.55,1.2
2025-11-04,16.18,15.45,16.18,15.19,60321161,936249840.0,6.08,-5.04,-0.82,1.53
2025-11-05,15.24,15.7,15.94,14.77,52743389,816655040.0,7.57,1.62,0.25,1.34
2025-11-06,15.72,16.63,16.7,15.7,32573491,532949280.0,6.37,5.92,0.93,0.83
2025-11-07,16.74,16.6,16.93,16.28,31534009,525744768.0,3.91,-0.18,-0.03,0.8
2025-11-10,16.63,16.6,16.99,16.36,29295566,487099008.0,3.8,0.0,0.0,0.74
2025-11-11,16.66,16.49,16.93,16.28,20069908,330628960.0,3.92,-0.66,-0.11,0.51
2025-11-12,16.4,16.64,16.89,16.18,29706399,492860272.0,4.31,0.91,0.15,0.76
2025-11-13,16.8,17.55,17.68,16.76,48124100,835083616.0,5.53,5.47,0.91,1.22
2025-11-14,17.3,17.22,17.45,16.78,30800537,528807936.0,3.82,-1.88,-0.33,0.78
2025-11-17,17.22,16.47,17.22,16.13,37630086,621504800.0,6.33,-4.36,-0.75,0.96
2025-11-18,16.24,15.8,16.24,15.66,33570064,532666112.0,3.52,-4.07,-0.67,0.85
