date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-10-20,37.78,36.72,38.5,35.46,33159170,1226777056.0,8.29,0.11,0.04,9.43
2025-10-21,37.1,39.4,40.5,36.62,35889200,1400526192.0,10.57,7.3,2.68,10.21
2025-10-22,39.2,39.7,40.28,37.76,25146560,989052416.0,6.4,0.76,0.3,7.15
2025-10-23,39.08,37.66,39.58,36.6,15198980,569541568.0,7.51,-5.14,-2.04,4.32
2025-10-24,38.46,41.14,41.3,37.82,30493942,1228525552.0,9.24,9.24,3.48,8.67
2025-10-27,41.84,42.62,43.5,41.84,28037427,1196533248.0,4.04,3.6,1.48,7.97
2025-10-28,42.6,40.04,43.04,39.8,23535468,965871584.0,7.6,-6.05,-2.58,6.69
2025-10-30,40.24,38.4,40.8,38.04,19994784,779007568.0,6.89,-4.1,-1.64,5.69
2025-10-31,37.9,35.82,38.12,35.1,25740055,932266400.0,7.86,-6.72,-2.58,7.32
2025-11-03,35.38,35.84,35.98,34.5,13795811,485938640.0,4.13,0.06,0.02,3.92
2025-11-04,36.18,34.88,36.24,34.4,10393830,363772560.0,5.13,-2.68,-0.96,2.96
2025-11-05,34.8,33.88,34.8,33.42,13866987,467578336.0,3.96,-2.87,-1.0,3.94
2025-11-06,34.22,35.1,35.38,33.5,14282247,495439440.0,5.55,3.6,1.22,4.06
2025-11-07,34.94,33.92,34.94,33.32,11567710,391315376.0,4.62,-3.36,-1.18,3.29
2025-11-10,33.9,33.16,34.2,32.48,11700299,385732896.0,5.07,-2.24,-0.76,3.33
2025-11-11,33.84,33.28,34.28,33.02,7055200,236923316.0,3.8,0.36,0.12,2.01
2025-11-12,33.28,32.94,33.28,31.42,15086616,486595696.0,5.59,-1.02,-0.34,4.29
2025-11-13,33.06,33.26,33.76,32.5,8693818,287664288.0,3.83,0.97,0.32,2.47
2025-11-14,32.5,32.92,34.46,31.96,21818500,729500592.0,7.52,-1.02,-0.34,6.21
2025-11-17,33.38,33.6,34.22,32.86,13468023,451814656.0,4.13,2.07,0.68,3.83
2025-11-18,33.58,33.72,35.0,32.58,16560941,562955760.0,7.2,0.36,0.12,4.71
2025-11-19,34.14,35.28,36.64,33.78,31725800,1127107936.0,8.48,4.63,1.56,9.02
2025-11-20,36.56,33.66,36.98,33.3,21559500,742416976.0,10.43,-4.59,-1.62,6.13
2025-11-21,32.0,31.48,32.44,31.14,13691312,434460832.0,3.86,-6.48,-2.18,3.89
2025-11-24,32.18,32.34,32.74,31.54,18650700,602438752.0,3.81,2.73,0.86,5.31
2025-11-25,33.0,36.46,37.68,33.0,38571470,1391831024.0,14.47,12.74,4.12,10.97
2025-11-26,36.76,38.2,40.24,36.14,42550586,1622064032.0,11.25,4.77,1.74,12.1
2025-11-27,37.82,37.36,40.0,37.28,33637570,1301868800.0,7.12,-2.2,-0.84,9.57
2025-11-28,37.36,37.58,38.72,36.8,15336344,578477408.0,5.14,0.59,0.22,4.36
2025-12-01,37.44,36.76,37.74,36.7,9726155,359969632.0,2.77,-2.18,-0.82,2.77
2025-12-02,37.14,36.28,37.3,36.0,10375200,378584192.0,3.54,-1.31,-0.48,2.95
2025-12-03,36.48,36.28,38.08,36.02,18070000,669443936.0,5.68,0.0,0.0,5.14
2025-12-04,36.68,34.82,36.68,34.14,20456600,716444336.0,7.0,-4.02,-1.46,5.82
2025-12-05,35.02,35.08,35.66,33.98,14112785,494875776.0,4.82,0.75,0.26,4.01
2025-12-08,35.08,36.34,37.7,34.86,28296900,1040120528.0,8.1,3.59,1.26,8.05
2025-12-09,36.2,37.92,38.38,35.7,30003856,1129160048.0,7.37,4.35,1.58,8.53
2025-12-10,36.54,42.08,42.2,34.5,82863729,3260891504.0,20.31,10.97,4.16,23.57
2025-12-11,43.68,43.88,45.82,41.92,64083358,2842952224.0,9.27,4.28,1.8,18.23
2025-12-12,43.5,47.3,48.1,42.78,46970824,2161381920.0,12.12,7.79,3.42,13.36
2025-12-15,45.5,42.28,45.94,41.98,30472962,1325732160.0,8.37,-10.61,-5.02,8.67
