date,open,close,high,low,volume,turnover,amplitude,change_pct,change_amount,turnover_rate
2025-01-15,22.45,20.3,22.45,20.3,951500,20020925.0,9.86,-6.88,-1.5,0.22
2025-01-16,21.0,20.05,21.5,19.5,435000,8814470.0,9.85,-1.23,-0.25,0.1
2025-01-17,20.7,19.68,20.7,19.66,623500,12442170.0,5.19,-1.85,-0.37,0.14
2025-01-20,20.5,19.6,20.5,18.66,352000,6712442.0,9.35,-0.41,-0.08,0.08
2025-01-21,19.5,21.4,21.5,18.0,406500,8172040.0,17.86,9.18,1.8,0.09
2025-01-22,22.3,24.8,26.6,21.7,2111500,51114880.0,22.9,15.89,3.4,0.49
2025-01-23,25.6,26.7,28.35,25.6,1019000,27702625.0,11.09,7.66,1.9,0.23
2025-01-24,26.5,24.4,29.0,24.25,993000,25802223.0,17.79,-8.61,-2.3,0.23
2025-01-27,24.5,25.3,26.35,24.5,588000,14965775.0,7.58,3.69,0.9,0.14
2025-01-28,25.3,26.1,26.5,25.2,218500,5665325.0,5.14,3.16,0.8,0.05
2025-02-03,26.15,27.3,27.45,25.0,562000,14641675.0,9.39,4.6,1.2,0.13
2025-02-04,27.45,27.2,28.15,26.05,696500,19061550.0,7.69,-0.37,-0.1,0.16
2025-02-05,27.2,27.5,28.0,27.05,500500,13723925.0,3.49,1.1,0.3,0.12
2025-02-06,27.5,27.6,27.9,26.5,521500,14244225.0,5.09,0.36,0.1,0.12
2025-02-07,27.6,28.0,28.25,26.9,475500,13144400.0,4.89,1.45,0.4,0.11
2025-02-10,28.0,26.7,28.5,26.2,560500,15138275.0,8.21,-4.64,-1.3,0.13
2025-02-11,26.7,27.55,28.0,26.35,653000,17773975.0,6.18,3.18,0.85,0.15
2025-02-12,26.5,27.25,28.2,26.25,559000,15325200.0,7.08,-1.09,-0.3,0.13
2025-02-13,27.25,26.6,27.65,26.5,269500,7309325.0,4.22,-2.39,-0.65,0.06
2025-02-14,26.2,27.3,27.3,26.2,497000,13436592.0,4.14,2.63,0.7,0.11
2025-02-17,26.9,25.7,27.65,25.05,557500,14507425.0,9.52,-5.86,-1.6,0.13
2025-02-18,26.35,23.9,26.35,23.5,1662180,40536150.0,11.09,-7.0,-1.8,0.38
2025-02-19,23.9,25.1,25.6,23.85,502000,12497937.0,7.32,5.02,1.2,0.12
2025-02-20,24.55,23.5,24.85,23.5,463000,11123125.0,5.38,-6.37,-1.6,0.11
